============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(13.7 MeV) ==> Graphite (carbon)( 2.13 um) ==============
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  525  9 .8220821E+07   2134089E-02  .4030E+04 -.5791E+02   .9810504  .1936538 -.0061884
T  526  9 .8225125E+07   2140029E-02  .3563E+04  .1081E+02   .9870295  .1604424  .0055744
T  527  9 .8246820E+07   2134949E-02  .3860E+04 -.6602E+02   .9831426  .1827811  .0046620
T  528  9 .8100298E+07   2133157E-02  .3849E+04  .1312E+03   .9835834  .1798858  .0143122
T  529  9 .8187911E+07   2134752E-02  .3849E+04 -.4607E+01   .9817506  .1897509  .0126631
T  530  9 .8261788E+07   2141487E-02  .3739E+04 -.1841E+03   .9853761  .1703766 -.0024168
T  531  9 .8141629E+07   2144320E-02  .3768E+04  .1087E+03   .9848976  .1727022  .0122725
T  532  9 .8255010E+07   2137384E-02  .3523E+04  .1802E+03   .9878308  .1549456  .0134954
T  533  9 .8192286E+07   2144578E-02  .3577E+04 -.1007E+03   .9872671  .1590369  .0032989
T  534  9 .8254129E+07   2141921E-02  .3740E+04  .5796E+02   .9842002  .1767522 -.0104249
T  535  9 .8190365E+07   2135318E-02  .3775E+04 -.7234E+02   .9880426  .1533238 -.0162384
T  536  9 .8115151E+07   2147681E-02  .4329E+04  .2274E+03   .9780147  .2082183  .0115092
T  537  9 .8219317E+07   2147730E-02  .3864E+04  .6524E+02   .9836955  .1796822  .0075784
T  538  9 .8120223E+07   2147911E-02  .3997E+04  .9255E+02   .9840382  .1770190  .0182489
T  539  9 .8232692E+07   2141454E-02  .3664E+04  .1371E+03   .9881660  .1532103  .0073888
T  540  9 .8299097E+07   2144669E-02  .3620E+04  .9281E+02   .9860635  .1662049  .0073947
T  541  9 .8147531E+07   2148780E-02  .3913E+04 -.2089E+03   .9834506  .1806253 -.0141240
T  542  9 .8157605E+07   2144797E-02  .3844E+04  .6701E+02   .9835831  .1749978  .0440466
T  543  9 .8096248E+07   2144316E-02  .3974E+04  .1602E+03   .9828152  .1837092  .0180339
T  544  9 .8110774E+07   2142174E-02  .3887E+04 -.2042E+03   .9844351  .1755158 -.0090398
T  545  9 .8207725E+07   2134949E-02  .3542E+04  .5310E+02   .9873259  .1586735 -.0032215
T  546  9 .8235856E+07   2142313E-02  .3792E+04  .1383E+03   .9843493  .1762245 -.0011732
T  547  9 .8180864E+07   2146309E-02  .3858E+04 -.9627E+02   .9860548  .1657932 -.0144419
T  548  9 .8104714E+07   2145476E-02  .3764E+04  .2516E+02   .9854638  .1698811 -.0012531
T  549  9 .8125835E+07   2138372E-02  .3863E+04  .8044E+02   .9848089  .1734961  .0071100
T  550  9 .8237608E+07   2135199E-02  .3740E+04 -.1905E+01   .9848937  .1731463 -.0021827
T  551  9 .8233143E+07   2135975E-02  .3703E+04 -.1501E+02   .9862746  .1645351 -.0138066
T  552  9 .8173238E+07   2143535E-02  .3490E+04  .6762E+01   .9879152  .1549697 -.0028332
T  553  9 .8161840E+07   2140478E-02  .3632E+04  .2354E+02   .9854146  .1701693  .0006639
T  554  9 .8234243E+07   2141715E-02  .3762E+04 -.7218E+02   .9850399  .1720049 -.0105195
T  555  9 .8262317E+07   2137833E-02  .3731E+04  .6853E+02   .9859706  .1667458  .0075978
T  556  9 .8090806E+07   2135348E-02  .4079E+04 -.1744E+02   .9839915  .1782017 -.0021989
T  557  9 .8238750E+07   2142639E-02  .4076E+04  .1791E+03   .9823296  .1864889  .0158244
T  558  9 .8174148E+07   2134608E-02  .3992E+04 -.4664E+02   .9841212  .1774969 -.0004996
T  559  9 .8158914E+07   2141427E-02  .3880E+04 -.1418E+03   .9830011  .1835308 -.0050198
T  560  9 .8195718E+07   2151695E-02  .3777E+04 -.9423E+02   .9863272  .1644461 -.0107762
T  561  9 .8255181E+07   2138779E-02  .3798E+04 -.8584E+02   .9865398  .1633760 -.0068959
T  562  9 .8222292E+07   2137468E-02  .3458E+04  .1226E+03   .9861868  .1654249  .0083799
T  563  9 .8187618E+07   2145468E-02  .3799E+04 -.8490E+02   .9856195  .1686976 -.0097646
T  564  9 .8218159E+07   2140143E-02  .3640E+04  .4521E+02   .9881144  .1536965 -.0026989
T  565  9 .8194689E+07   2141248E-02  .3693E+04 -.3382E+02   .9883171  .1521269 -.0093069
T  566  9 .8202158E+07   2137630E-02  .3868E+04  .5293E+02   .9839908  .1780088  .0086555
T  567  9 .8158552E+07   2144638E-02  .3891E+04 -.7410E+02   .9827429  .1849110 -.0049358
T  568  9 .8149141E+07   2142231E-02  .3793E+04 -.1171E+03   .9836101  .1802188  .0056942
T  569  9 .8196408E+07   2139270E-02  .3821E+04 -.1977E+02   .9810160  .1937682  .0078485
T  570  9 .8190727E+07   2134704E-02  .3788E+04 -.1743E+03   .9853046  .1705273 -.0097580
T  571  9 .8197443E+07   2136474E-02  .3734E+04 -.2158E+02   .9845275  .1751933 -.0035806
T  572  9 .8176712E+07   2136124E-02  .3962E+04 -.1431E+03   .9756629  .2179353 -.0242104
T  573  9 .8259722E+07   2140391E-02  .3524E+04  .1040E+03   .9894955  .1439409  .0134071
T  574  9 .8242248E+07   2141559E-02  .3857E+04 -.9179E+02   .9840759  .1772996 -.0126306
T  575  9 .8193548E+07   2142197E-02  .3624E+04 -.1562E+02   .9872069  .1591024 -.0104431
T  576  9 .8252177E+07   2138594E-02  .3654E+04 -.3932E+02   .9847840  .1735086 -.0097592
T  577  9 .8126210E+07   2143722E-02  .3855E+04 -.2926E+03   .9826249  .1843964 -.0211230
T  578  9 .8279939E+07   2136422E-02  .3614E+04  .8526E+01   .9871435  .1598303  .0013946
T  579  9 .8242209E+07   2135609E-02  .3760E+04 -.1043E+03   .9837075  .1789327 -.0173943
T  580  9 .8183196E+07   2130680E-02  .3712E+04 -.6670E+02   .9863360  .1642653 -.0125746
T  581  9 .8218393E+07   2141774E-02  .3799E+04  .1022E+03   .9841454  .1764541  .0179370
T  582  9 .8199992E+07   2151763E-02  .3727E+04 -.2169E+03   .9831746  .1806388 -.0271547
T  583  9 .8176236E+07   2137415E-02  .4037E+04  .1161E+03   .9782479  .2074347  .0013991
T  584  9 .8146705E+07   2137052E-02  .3756E+04 -.5960E+02   .9853747  .1703796  .0027475
T  585  9 .8115093E+07   2139397E-02  .3846E+04  .1623E+03   .9845351  .1747223  .0127577
T  586  9 .8122233E+07   2145265E-02  .3995E+04 -.1909E+03   .9833042  .1816808 -.0102459
T  587  9 .8159236E+07   2146254E-02  .3961E+04  .5704E+01   .9835780  .1804591 -.0029857
T  588  9 .8211300E+07   2144589E-02  .3730E+04 -.1150E+03   .9852887  .1706184 -.0097785
T  589  9 .8075019E+07   2137966E-02  .3675E+04  .1378E+03   .9863704  .1444599  .0787708
T  590  9 .8196791E+07   2144996E-02  .3807E+04  .7092E+02   .9830667  .1832158 -.0034342
T  591  9 .8228294E+07   2135040E-02  .3906E+04  .5132E+02   .9832368  .1823328  .0002475
T  592  9 .8192084E+07   2137655E-02  .3599E+04 -.4779E+02   .9891619  .1467697 -.0041764
T  593  9 .8149119E+07   2148704E-02  .3727E+04 -.5556E+02   .9855478  .1693976 -.0000826
T  594  9 .8145371E+07   2134348E-02  .3904E+04  .2703E+00   .9834782  .1807584  .0098471
T  595  9 .8203306E+07   2143682E-02  .3851E+04  .4085E+02   .9839650  .1783307  .0033080
T  596  9 .8080349E+07   2142669E-02  .3818E+04 -.1827E+03   .9824973  .1847277 -.0239746
T  597  9 .8255985E+07   2135574E-02  .3771E+04 -.1534E+03   .9847526  .1738638 -.0058047
T  598  9 .8237796E+07   2142783E-02  .3804E+04  .2531E+03   .9847860  .1729406  .0169736
T  599  9 .8213293E+07   2146225E-02  .3651E+04  .1585E+03   .9876136  .1563598  .0130767
T  600  9 .8258147E+07   2144076E-02  .3857E+04  .1196E+03   .9843138  .1759168  .0134011
T  601  9 .8148574E+07   2134905E-02  .3837E+04 -.1059E+03   .9827427  .1847879 -.0083747
T  602  9 .8298595E+07   2130773E-02  .4080E+04 -.7411E+02   .9790828  .2031817 -.0106776
T  603  9 .8164695E+07   2138349E-02  .4233E+04  .6111E+03   .9751830  .2120142  .0637809
T  604  9 .8176941E+07   2135398E-02  .3622E+04  .6564E+02   .9865669  .1633298  .0030166
T  605  9 .8088276E+07   2135777E-02  .4154E+04 -.3048E+03   .9796954  .1989593 -.0247399
T  606  9 .8120916E+07   2138032E-02  .3965E+04 -.3194E+02   .9822829  .1874034 -.0005998
T  607  9 .8125188E+07   2139712E-02  .3648E+04  .1223E+03   .9878487  .1552567  .0070946
T  608  9 .8259129E+07   2130972E-02  .3858E+04 -.9767E+02   .9836396  .1801132 -.0035050
T  609  9 .8257484E+07   2135075E-02  .3961E+04  .2343E+03   .9829885  .1826135  .0196434
T  610  9 .8171853E+07   2146244E-02  .3772E+04  .5015E+02   .9843297  .1759022 -.0123886
T  611  9 .8297310E+07   2141854E-02  .3838E+04  .8081E+02   .9855298  .1694193 -.0052977
T  612  9 .8285330E+07   2150329E-02  .3734E+04 -.7100E+02   .9858365  .1675814 -.0065431
T  613  9 .8157997E+07   2148705E-02  .3761E+04  .1379E+03   .9847685  .1737962  .0050942
T  614  9 .8167441E+07   2135201E-02  .3563E+04 -.2937E+02   .9882801  .1523301 -.0098988
T  615  9 .8095971E+07   2142205E-02  .3830E+04  .2223E+02   .9839035  .1782792 -.0122617
T  616  9 .8216176E+07   2137758E-02  .3922E+04  .8198E+02   .9837348  .1794766  .0073527
T  617  9 .8172907E+07   2149853E-02  .3757E+04 -.1650E+02   .9855669  .1691674 -.0063516
T  618  9 .8105398E+07   2140887E-02  .3752E+04  .1255E+03   .9859339  .1667183  .0118048
T  619  9 .8226643E+07   2130990E-02  .3764E+04 -.6742E+02   .9856694  .1686632  .0029243
T  620  9 .8268861E+07   2148926E-02  .3467E+04 -.4443E+03   .9879645  .1486755 -.0426829
T  621  9 .8192479E+07   2143913E-02  .3807E+04 -.4469E+02   .9825942  .1857646 -.0003562
T  622  9 .8101161E+07   2150431E-02  .3674E+04  .3926E+02   .9855243  .1691678  .0111399
T  623  9 .8239980E+07   2136444E-02  .3733E+04 -.1057E+02   .9825571  .1857922 -.0079247
T  624  9 .8221602E+07   2142182E-02  .3861E+04 -.6433E+01   .9848594  .1732955 -.0045356
T  625  9 .8182172E+07   2134945E-02  .3948E+04 -.2487E+03   .9812547  .1921933 -.0141760
T  626  9 .8189773E+07   2136686E-02  .3793E+04  .1388E+02   .9839693  .1783143  .0028885
T  627  9 .8099710E+07   2137759E-02  .3769E+04 -.1256E+03   .9853294  .1705300 -.0067477
T  628  9 .8181137E+07   2141515E-02  .3557E+04 -.9328E+01   .9888408  .1488764  .0054504
T  629  9 .8143609E+07   2136772E-02  .3669E+04 -.1416E+03   .9862928  .1639654 -.0184890
T  630  9 .8132776E+07   2135200E-02  .3949E+04  .1399E+03   .9809976  .1937689  .0098639
T  631  9 .8118634E+07   2140027E-02  .3909E+04 -.1708E+03   .9816266  .1907766 -.0036817
T  632  9 .8246184E+07   2148531E-02  .3680E+04 -.8267E+02   .9853579  .1700609 -.0122144
T  633  9 .8265235E+07   2143535E-02  .3853E+04 -.6489E+02   .9840247  .1779998 -.0033783
T  634  9 .8150716E+07   2151600E-02  .3888E+04  .1474E+02   .9824888  .1863193 -.0009803
T  635  9 .8244926E+07   2134912E-02  .3954E+04  .2429E+03   .9814746  .1900525  .0242395
T  636  9 .8163665E+07   2139897E-02  .3798E+04  .3602E+02   .9844719  .1754705 -.0050141
T  637  9 .8277484E+07   2141393E-02  .3785E+04  .5048E+02   .9825275  .1861168 -.0005330
T  638  9 .8198229E+07   2135376E-02  .3836E+04 -.1554E+02   .9835110  .1807420 -.0061925
T  639  9 .8250452E+07   2139820E-02  .3735E+04 -.6751E+02   .9866594  .1627841 -.0021494
T  640  9 .8161704E+07   2138409E-02  .3671E+04  .1219E+01   .9844603  .1755845 -.0028255
T  641  9 .8229269E+07   2140465E-02  .3716E+04 -.7728E+02   .9855528  .1689784 -.0114884
T  642  9 .8144864E+07   2141368E-02  .3688E+04 -.1134E+03   .9862046  .1642509 -.0205477
T  643  9 .8222485E+07   2144437E-02  .3676E+04 -.1347E+03   .9871534  .1597455  .0030940
T  644  9 .8140451E+07   2137088E-02  .3526E+04  .8713E+02   .9880674  .1528736  .0187754
T  645  9 .8242986E+07   2137777E-02  .3604E+04 -.8198E+02   .9869090  .1612394 -.0035218
T  646  9 .8272435E+07   2137103E-02  .3756E+04 -.1748E+02   .9852469  .1711383  .0004740
T  647  9 .8174949E+07   2136485E-02  .3660E+04  .1650E+02   .9869302  .1610534  .0055289
T  648  9 .8274809E+07   2146060E-02  .3789E+04  .3145E+01   .9848742  .1732503  .0026631
T  649  9 .8241895E+07   2142753E-02  .3865E+04  .1002E+03   .9844136  .1756890  .0079563
T  650  9 .8231483E+07   2136277E-02  .3870E+04 -.1288E+03   .9832120  .1824431 -.0029450
T  651  9 .8170707E+07   2148464E-02  .4154E+04  .3262E+03   .9806941  .1950377  .0141192
T  652  9 .8162665E+07   2137178E-02  .3900E+04 -.9254E+01   .9813186  .1923703 -.0027277
T  653  9 .8224556E+07   2137394E-02  .3839E+04  .3030E+02   .9836733  .1799357  .0031680
T  654  9 .8087534E+07   2135877E-02  .3945E+04 -.1540E+03   .9807715  .1950243 -.0072670
T  655  9 .8124768E+07   2135880E-02  .3967E+04 -.7405E+03   .9760874  .1950218 -.0960202
T  656  9 .8154069E+07   2134458E-02  .3739E+04 -.3790E+02   .9868718  .1610531 -.0120841
T  657  9 .8134545E+07   2141379E-02  .4279E+04  .8034E+02   .9788286  .2045587  .0070978
T  658  9 .8161567E+07   2142442E-02  .3712E+04  .1206E+03   .9839887  .1773863  .0173316
T  659  9 .8187867E+07   2136521E-02  .3819E+04  .1825E+03   .9817149  .1890682  .0221143
T  660  9 .8263678E+07   2137586E-02  .3808E+04 -.1324E+03   .9831076  .1820266 -.0191235
T  661  9 .8120565E+07   2146826E-02  .3796E+04  .4652E+02   .9845571  .1748871  .0078624
T  662  9 .8207603E+07   2137351E-02  .3913E+04  .2672E+03   .9834879  .1794902  .0231263
T  663  9 .8145795E+07   2136726E-02  .3654E+04  .5325E+02   .9866585  .1628009  .0008798
T  664  9 .8209777E+07   2137246E-02  .3824E+04  .6681E+00   .9834175  .1812864 -.0050287
T  665  9 .8249805E+07   2136587E-02  .3078E+04 -.1585E+03   .9929163  .1182038 -.0120480
T  666  9 .8089544E+07   2134229E-02  .3996E+04  .2431E+03   .9811437  .1928006  .0136023
T  667  9 .8133752E+07   2138572E-02  .3710E+04 -.9931E+02   .9850880  .1718041 -.0092227
T  668  9 .8254229E+07   2139420E-02  .3927E+04 -.3646E+03   .9836045  .1775609 -.0315331
T  669  9 .8361779E+07   2137690E-02  .3494E+04 -.2946E+02   .9874003  .1581482 -.0054525
T  670  9 .8199557E+07   2149203E-02  .3726E+04 -.1245E+03   .9837159  .1795283 -.0085169
T  671  9 .8325795E+07   2138886E-02  .3651E+04  .5155E+02   .9867501  .1619884  .0091617
T  672  9 .8105264E+07   2142718E-02  .3821E+04  .1360E+03   .9840993  .1773372  .0100071
T  673  9 .8205217E+07   2149828E-02  .3954E+04  .8328E+02   .9837835  .1790195  .0110471
T  674  9 .8274473E+07   2139907E-02  .3764E+04  .4073E+02   .9855640  .1692989  .0012118
T  675  9 .8215658E+07   2140101E-02  .3759E+04  .6433E+02   .9879742  .1546092  .0017084
T  676  9 .8232829E+07   2143269E-02  .3882E+04 -.3501E+03   .9830580  .1822303 -.0197240
T  677  9 .8218820E+07   2143121E-02  .3463E+04 -.2641E+02   .9876267  .1566059 -.0082575
T  678  9 .8162856E+07   2148062E-02  .3929E+04  .5594E+02   .9817287  .1902677 -.0026341
T  679  9 .8160119E+07   2142168E-02  .3700E+04  .2659E+03   .9851365  .1710311  .0159481
T  680  9 .8262947E+07   2144048E-02  .3701E+04 -.1148E+03   .9863320  .1643998 -.0110422
T  681  9 .8253140E+07   2144568E-02  .3844E+04 -.3582E+02   .9836170  .1801339 -.0070316
T  682  9 .8192801E+07   2148071E-02  .4088E+04  .1849E+03   .9807563  .1944605  .0173856
T  683  9 .8186367E+07   2138255E-02  .3874E+04  .5537E+02   .9829216  .1839373  .0056821
T  684  9 .8130768E+07   2133142E-02  .3856E+04  .5968E+02   .9815777  .1910007  .0048912
T  685  9 .8221406E+07   2136540E-02  .3873E+04  .1085E+03   .9829864  .1834558  .0090374
T  686  9 .8133468E+07   2137455E-02  .3627E+04 -.2059E+01   .9860006  .1667130 -.0030896
T  687  9 .8272989E+07   2137274E-02  .3657E+04 -.1444E+03   .9852236  .1708507 -.0120184
T  688  9 .8176462E+07   2142523E-02  .3588E+04  .9680E+01   .9873613  .1584732 -.0019768
T  689  9 .8116955E+07   2146387E-02  .3726E+04 -.6293E+02   .9859140  .1672400  .0021032
T  690  9 .8246475E+07   2136420E-02  .3380E+04  .8915E+02   .9892986  .1458757  .0029277
T  691  9 .8160966E+07   2151149E-02  .3870E+04  .8486E+02   .9840555  .1771513  .0158808
T  692  9 .8151537E+07   2138976E-02  .3879E+04 -.1139E+03   .9821409  .1879482 -.0086423
T  693  9 .8286367E+07   2150251E-02  .3820E+04 -.1346E+03   .9856312  .1688136 -.0057523
T  694  9 .8224069E+07   2137824E-02  .3766E+04 -.6947E+02   .9855854  .1691522 -.0029962
T  695  9 .8306561E+07   2143758E-02  .3799E+04 -.2805E+03   .9835664  .1795303 -.0191307
T  696  9 .8171773E+07   2145038E-02  .3756E+04 -.1937E+02   .9850183  .1723081 -.0069896
T  697  9 .8177927E+07   2142652E-02  .3772E+04 -.4483E+02   .9844621  .1755968 -.0003272
T  698  9 .8137118E+07   2135142E-02  .3919E+04 -.2409E+03   .9850014  .1725225 -.0028741
T  699  9 .8227496E+07   2143161E-02  .3896E+04 -.5473E+02   .9834127  .1811617 -.0089388
T  700  9 .8197258E+07   2144464E-02  .3857E+04 -.3167E+02   .9841764  .1769373 -.0094833
T  701  9 .8159648E+07   2149204E-02  .3697E+04  .1066E+03   .9851750  .1707762  .0162978
T  702  9 .8124535E+07   2151122E-02  .3861E+04 -.1906E+01   .9844062  .1759100 -.0002543
T  703  9 .8263422E+07   2142646E-02  .3722E+04  .5445E+02   .9859060  .1671626  .0067866
T  704  9 .8203126E+07   2147594E-02  .3855E+04  .1101E+02   .9835618  .1805139 -.0045641
T  705  9 .8200388E+07   2145332E-02  .3818E+04  .6893E+02   .9834854  .1809806  .0015752
T  706  9 .8216927E+07   2148983E-02  .3770E+04  .6854E-02   .9848669  .1732433 -.0048864
T  707  9 .8189176E+07   2139049E-02  .3930E+04  .1559E+03   .9826730  .1832480  .0278197
T  708  9 .8281605E+07   2139859E-02  .3723E+04  .1858E+03   .9841705  .1762390  .0186608
T  709  9 .8222412E+07   2140079E-02  .3691E+04  .7038E+02   .9846756  .1742311  .0075844
T  710  9 .8319782E+07   2135191E-02  .3892E+04 -.4539E+02   .9823395  .1868919 -.0089723
T  711  9 .8270931E+07   2137723E-02  .4005E+04 -.3348E+02   .9811139  .1933929  .0038317
T  712  9 .8244178E+07   2135937E-02  .3991E+04  .2903E+03   .9843833  .1747937  .0208963
T  713  9 .8117425E+07   2142302E-02  .3742E+04  .1442E+03   .9839272  .1783377  .0091019
T  714  9 .8263225E+07   2137039E-02  .3814E+04  .7297E+02   .9849830  .1726421  .0017689
T  715  9 .8159218E+07   2140697E-02  .3911E+04  .6226E+02   .9834916  .1809294 -.0029722
T  716  9 .8251497E+07   2148937E-02  .3839E+04 -.1265E+03   .9888777  .1485367 -.0076040
T  717  9 .8196837E+07   2138380E-02  .3847E+04  .3678E+02   .9835433  .1794887  .0206501
T  718  9 .8256930E+07   2137200E-02  .3736E+04 -.7894E+02   .9863684  .1645144 -.0035136
T  719  9 .8218097E+07   2135087E-02  .3665E+04 -.2396E+03   .9860365  .1656339 -.0172462
T  720  9 .8235337E+07   2144658E-02  .3758E+04  .5017E+01   .9848082  .1735977  .0040920
T  721  9 .8285668E+07   2138700E-02  .3658E+04  .3697E+03   .9856793  .1654871  .0324079
T  722  9 .8198134E+07   2150809E-02  .3920E+04 -.9408E+02   .9830800  .1831589 -.0025491
T  723  9 .8193198E+07   2148819E-02  .3849E+04  .1760E+03   .9835858  .1801692  .0098997
T  724  9 .8230031E+07   2134955E-02  .3818E+04 -.1295E+03   .9834767  .1808489 -.0082048
T  725  9 .8347435E+07   2143700E-02  .3608E+04  .6071E+02   .9872245  .1592274  .0058734
T  726  9 .8168097E+07   2137529E-02  .4013E+04 -.2541E+03   .9750906  .2197153 -.0303884
T  727  9 .8150778E+07   2146453E-02  .3730E+04  .1925E+03   .9880437  .1541712  .0009598
T  728  9 .8260455E+07   2139145E-02  .3860E+04  .1294E+03   .9843439  .1758641  .0117855
T  729  9 .8240340E+07   2140418E-02  .3787E+04 -.2318E+03   .9846761  .1736222 -.0163778
T  730  9 .8207539E+07   2136341E-02  .3815E+04  .2483E+02   .9856943  .1680787 -.0124987
T  731  9 .8227901E+07   2136892E-02  .3786E+04  .1094E+03   .9840476  .1777937  .0063004
T  732  9 .8287226E+07   2138926E-02  .3291E+04  .2056E+03   .9898637  .1415282  .0118168
T  733  9 .8283543E+07   2140286E-02  .3622E+04 -.1203E+03   .9842439  .1766868 -.0067578
T  734  9 .8222543E+07   2146178E-02  .3983E+04  .4176E+02   .9830655  .1832308  .0029437
T  735  9 .8190369E+07   2142938E-02  .3762E+04 -.3482E+02   .9849776  .1726800  .0008187
T  736  9 .8252933E+07   2148125E-02  .3779E+04  .2722E+03   .9844173  .1755061  .0109615
T  737  9 .8091955E+07   2138613E-02  .3753E+04 -.6518E+02   .9864148  .1640980 -.0075902
T  738  9 .8213030E+07   2142159E-02  .3719E+04 -.1646E+03   .9830102  .1830182 -.0139743
T  739  9 .8248572E+07   2149372E-02  .3871E+04 -.2776E+03   .9844453  .1736287 -.0268437
T  740  9 .8284440E+07   2139852E-02  .3854E+04 -.1253E+02   .9840482  .1778840  .0025472
T  741  9 .8254022E+07   2142609E-02  .3720E+04  .4325E+01   .9865753  .1633033 -.0011404
T  742  9 .8168115E+07   2137322E-02  .3746E+04 -.8411E+02   .9864250  .1641667 -.0038743
T  743  9 .8259561E+07   2149368E-02  .3733E+04  .4999E+02   .9901869  .1396955  .0038758
T  744  9 .8047345E+07   2142159E-02  .3900E+04  .2223E+02   .9834365  .1812442 -.0018169
T  745  9 .8227324E+07   2142437E-02  .3831E+04 -.1213E+03   .9837168  .1796563 -.0049872
T  746  9 .8172322E+07   2139933E-02  .3996E+04  .7553E+02   .9776527  .2097316  .0144185
T  747  9 .8200857E+07   2135814E-02  .3554E+04  .9133E+02   .9883902  .1518315  .0056571
T  748  9 .8173731E+07   2134313E-02  .3703E+04  .2397E+02   .9855329  .1694729 -.0019463
T  749  9 .8178008E+07   2144435E-02  .3771E+04 -.3527E+02   .9860305  .1664171 -.0070126
T  750  9 .8271461E+07   2148160E-02  .3717E+04  .9830E+01   .9855718  .1691255  .0066981
T  751  9 .8170488E+07   2140091E-02  .4382E+04 -.1072E+03   .9746794  .2236050  .0009324
T  752  9 .8261231E+07   2136783E-02  .3832E+04 -.7106E+01   .9842022  .1770335 -.0022718
T  753  9 .8167199E+07   2145716E-02  .4141E+04 -.9345E+02   .9811934  .1928786 -.0075693
T  754  9 .8146071E+07   2147107E-02  .3725E+04 -.1244E+03   .9868348  .1614677 -.0092387
T  755  9 .8203279E+07   2141376E-02  .3610E+04 -.9134E+02   .9858629  .1675405 -.0021347
T  756  9 .8162170E+07   2138307E-02  .3706E+04 -.1444E+03   .9870962  .1601276  .0004283
T  757  9 .8202534E+07   2139968E-02  .3889E+04 -.1966E+02   .9827310  .1848998 -.0071989
T  758  9 .8195065E+07   2137929E-02  .3989E+04 -.2090E+02   .9809000  .1945127 -.0000990
T  759  9 .8083464E+07   2135298E-02  .3480E+04  .4039E+03   .9804329  .1959473 -.0188674
T  760  9 .8229916E+07   2135114E-02  .3638E+04 -.1088E+03   .9881313  .1535746 -.0033601
T  761  9 .8208219E+07   2144451E-02  .3694E+04  .2428E+02   .9854735  .1698157 -.0021419
T  762  9 .8224528E+07   2140309E-02  .3685E+04 -.9142E+02   .9852679  .1708417 -.0077693
T  763  9 .8172440E+07   2139140E-02  .4004E+04 -.4808E+02   .9813067  .1924472 -.0010698
T  764  9 .8091977E+07   2151665E-02  .3790E+04 -.6706E+02   .9852499  .1710384 -.0053474
T  765  9 .8130744E+07   2147709E-02  .3692E+04  .1778E+03   .9848362  .1730476  .0123371
T  766  9 .8177838E+07   2139818E-02  .3614E+04 -.1150E+03   .9872071  .1589128 -.0129953
T  767  9 .8221001E+07   2138221E-02  .3697E+04 -.2172E+03   .9830629  .1818442 -.0228035
T  768  9 .8247827E+07   2144327E-02  .3762E+04 -.1581E+02   .9844433  .1756934  .0018102
T  769  9 .8215012E+07   2137609E-02  .3852E+04 -.2120E+03   .9838907  .1782968 -.0130118
T  770  9 .8148397E+07   2150067E-02  .3775E+04  .9570E+02   .9841906  .1769443  .0077168
T  771  9 .8138852E+07   2139982E-02  .3663E+04  .4458E+02   .9861246  .1655325  .0125441
T  772  9 .8145150E+07   2134203E-02  .3710E+04  .1323E+01   .9862582  .1652110 -.0002346
T  773  9 .8251744E+07   2135774E-02  .3730E+04  .1123E+03   .9872106  .1594122 -.0017042
T  774  9 .8240231E+07   2136337E-02  .3762E+04 -.9999E+01   .9852013  .1714008 -.0002562
T  775  9 .8124724E+07   2135536E-02  .3671E+04  .1181E+03   .9836415  .1786606  .0230164
T  776  9 .8248119E+07   2147133E-02  .3646E+04 -.1112E+03   .9883707  .1517764 -.0093434
T  777  9 .8177625E+07   2147155E-02  .3709E+04  .1045E+03   .9855759  .1691708  .0046195
T  778  9 .8290730E+07   2151389E-02  .3738E+04  .3971E+02   .9860169  .1666435 -.0007517
T  779  9 .8205715E+07   2137470E-02  .3508E+04 -.6665E+02   .9877178  .1559788 -.0091751
T  780  9 .8132109E+07   2142450E-02  .3870E+04  .7432E+02   .9824696  .1863645 -.0046629
T  781  9 .8249604E+07   2138281E-02  .3777E+04 -.6805E+02   .9855574  .1693248 -.0024126
T  782  9 .8279061E+07   2147022E-02  .3780E+04  .3318E+02   .9850913  .1718550  .0078151
T  783  9 .8160617E+07   2137434E-02  .4113E+04  .2412E+03   .9801195  .1980689  .0115956
T  784  9 .8160140E+07   2148110E-02  .3760E+04  .1638E+03   .9859005  .1651860  .0267154
T  785  9 .8079868E+07   2137875E-02  .3923E+04 -.1382E+03   .9843185  .1763943  .0014804
T  786  9 .8188718E+07   2135029E-02  .3956E+04 -.1951E+02   .9805427  .1962260  .0056064
T  787  9 .8224399E+07   2150883E-02  .3697E+04  .3928E+02   .9860753  .1662201  .0051445
T  788  9 .8145748E+07   2142120E-02  .3789E+04  .6831E+02   .9859686  .1669182 -.0020668
T  789  9 .8074318E+07   2135280E-02  .3784E+04  .8034E+02   .9845102  .1743796  .0182076
T  790  9 .8272354E+07   2142092E-02  .3710E+04  .8043E+02   .9861828  .1655054  .0071664
