============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(11.4 MeV) ==> Layer 1( 1.24 um) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  515  9 .8101807E+07   1244010E-02  .2100E+02 -.4858E+01   .9999763 -.0051824 -.0045364
T  516  9 .8132130E+07   1242885E-02 -.9747E+02  .1175E+03   .9997375 -.0125054  .0191959
T  517  9 .8123921E+07   1242376E-02  .5325E+01  .3707E+01   .9999967 -.0023641  .0009654
T  518  9 .8066003E+07   1246919E-02  .3747E+02  .1743E+02   .9999885  .0038740  .0028387
T  519  9 .8095927E+07   1244023E-02  .1256E+02  .2170E+02   .9999879  .0008780  .0048315
T  520  9 .8073509E+07   1240421E-02 -.2779E+01 -.1614E+03   .9997136 -.0035835 -.0236597
T  521  9 .8106722E+07   1245160E-02  .1188E+03  .3176E+03   .9995532  .0133181  .0267572
T  522  9 .8120591E+07   1242160E-02 -.2567E+02 -.2812E+02   .9999829 -.0047887 -.0033442
T  523  9 .8056920E+07   1248989E-02 -.1971E+02  .4269E+02   .9999234 -.0116966  .0040464
T  524  9 .8211111E+07   1241547E-02 -.2192E+02 -.3361E+02   .9999688 -.0079019 -.0002067
T  525  9 .8062577E+07   1242275E-02 -.5878E+02  .4143E+02   .9999284 -.0114403  .0034966
T  526  9 .8172494E+07   1241404E-02  .1507E+02  .1709E+02   .9999541  .0037347  .0088230
T  527  9 .8127560E+07   1243855E-02  .3396E+02 -.1272E+02   .9999659  .0040076 -.0072218
T  528  9 .8051565E+07   1245840E-02 -.1949E+02  .5897E+02   .9999752 -.0026883  .0065080
T  529  9 .8089871E+07   1241769E-02  .1720E+02 -.2066E+01   .9999939 -.0014977 -.0031662
T  530  9 .8125257E+07   1241465E-02 -.3131E+02 -.2542E+02   .9999805 -.0038369 -.0049344
T  531  9 .8161917E+07   1240864E-02  .8374E+01 -.8391E+02   .9999291 -.0035825 -.0113547
T  532  9 .8087943E+07   1243553E-02  .3256E+02  .8024E+02   .9999077  .0006176  .0135732
T  533  9 .8216355E+07   1247602E-02 -.8883E+02  .4499E+02   .9999069 -.0129639  .0042611
T  534  9 .8090375E+07   1246180E-02 -.1513E+03  .8873E+01   .9998831 -.0137995  .0065878
T  535  9 .8062417E+07   1241769E-02  .2325E+02  .5068E+01   .9999748  .0070592 -.0007417
T  536  9 .8094215E+07   1241405E-02 -.3886E+02  .2221E+02   .9999844 -.0042538  .0036261
T  537  9 .8088810E+07   1246039E-02  .1911E+02 -.3722E+02   .9999779  .0041331 -.0052086
T  538  9 .8151191E+07   1248562E-02 -.1486E+02  .4851E+02   .9999721 -.0050171  .0055307
T  539  9 .8109775E+07   1244085E-02  .1353E+02  .4953E+02   .9999743 -.0000506  .0071680
T  540  9 .8129097E+07   1247098E-02 -.1198E+03  .2237E+03   .9991296 -.0222375  .0352909
T  541  9 .8109866E+07   1246931E-02  .1363E+03 -.9474E+02   .9984010  .0447902 -.0344870
T  542  9 .8106313E+07   1243544E-02  .2859E+02 -.3174E+02   .9999957  .0008178 -.0028257
T  543  9 .8124665E+07   1242950E-02 -.5145E+02 -.1134E+01   .9999987 -.0016042  .0002505
T  544  9 .8144341E+07   1251866E-02 -.4282E+02 -.8780E+02   .9998612 -.0020720 -.0165337
T  545  9 .8066054E+07   1244237E-02 -.1052E+03 -.2153E+03   .9993146 -.0179504 -.0323749
T  546  9 .8177773E+07   1246080E-02  .2951E+02  .1504E+02   .9999348  .0067889  .0091804
T  547  9 .8057709E+07   1247562E-02 -.3541E+02  .5728E+02   .9999757 -.0066755  .0020183
T  548  9 .8057769E+07   1246225E-02 -.9294E+02 -.5780E+02   .9998613 -.0163753 -.0030274
T  549  9 .8121424E+07   1240685E-02 -.3420E+02 -.1389E+02   .9999037 -.0137273 -.0020343
T  550  9 .8168848E+07   1240123E-02 -.7499E+02 -.3240E+02   .9999427 -.0105051  .0020499
T  551  9 .8179283E+07   1245202E-02 -.3760E+00  .3596E+02   .9999844 -.0002636  .0055753
T  552  9 .8090941E+07   1244395E-02  .2434E+02  .1002E+03   .9999531  .0076382  .0059478
T  553  9 .8180850E+07   1241827E-02 -.4964E+02 -.3045E+01   .9999387 -.0107706 -.0025715
T  554  9 .8130792E+07   1248721E-02 -.2089E+02 -.6470E+02   .9998784 -.0127918 -.0089185
T  555  9 .8115192E+07   1240491E-02 -.2896E+02  .2945E+02   .9999750 -.0070471  .0006416
T  556  9 .8176416E+07   1243277E-02 -.3047E+02  .5713E+02   .9999346 -.0041110  .0106761
T  557  9 .8077904E+07   1241984E-02 -.6278E+02  .5906E+02   .9999821 -.0049123  .0034145
T  558  9 .8107598E+07   1240187E-02 -.6235E+02  .3214E+02   .9998222 -.0171569  .0078237
T  559  9 .8021476E+07   1249289E-02 -.2202E+02  .2497E+02   .9999899 -.0044993  .0000306
T  560  9 .8135916E+07   1241168E-02 -.6372E+02  .3159E+02   .9999045 -.0128870  .0049900
T  561  9 .8102337E+07   1246244E-02 -.5313E+01 -.1020E+03   .9997483 -.0084863 -.0207668
T  562  9 .8111159E+07   1243680E-02  .6356E+02 -.5596E+02   .9998744  .0101682 -.0121556
T  563  9 .8149304E+07   1244064E-02 -.5003E+02  .6385E+02   .9998885 -.0139260  .0053923
T  564  9 .8086952E+07   1243860E-02  .4091E+02  .6803E+01   .9999935  .0031945  .0016738
T  565  9 .8149899E+07   1244567E-02  .4220E+01 -.1099E+01   .9999904  .0037479  .0022528
T  566  9 .8090209E+07   1251530E-02 -.3308E+02  .6450E+02   .9999178 -.0067601  .0108965
T  567  9 .8096992E+07   1249064E-02  .7857E+00 -.4292E+02   .9999857  .0017834 -.0050403
T  568  9 .8130328E+07   1246007E-02  .6581E+02  .5637E+02   .9999303  .0068294  .0096339
T  569  9 .8074402E+07   1246207E-02 -.2909E+02  .1417E+02   .9999841 -.0055364  .0010945
T  570  9 .8064562E+07   1249328E-02  .2290E+02  .6291E+02   .9999268  .0029882  .0117282
T  571  9 .8111557E+07   1242996E-02 -.7233E+01  .6274E+02   .9999602 -.0011869  .0088430
T  572  9 .8169893E+07   1246277E-02 -.4550E+02 -.5625E+02   .9999917 -.0038098 -.0014629
T  573  9 .8206114E+07   1243341E-02  .1251E+02  .4258E+02   .9999649  .0035971  .0075682
T  574  9 .8133466E+07   1240812E-02  .9946E+02 -.2601E+02   .9999026  .0138318  .0018704
T  575  9 .8120211E+07   1248553E-02  .1807E+02 -.3516E+01   .9999778  .0061092  .0026525
T  576  9 .8110093E+07   1250995E-02 -.5191E+03 -.2191E+03   .9986103 -.0506256 -.0146476
T  577  9 .8015691E+07   1247342E-02  .2400E+02 -.1211E+02   .9999615 -.0070977  .0051654
T  578  9 .7999737E+07   1243682E-02 -.2621E+02  .5710E+02   .9999697 -.0074167  .0023695
T  579  9 .8154341E+07   1241944E-02  .2610E+02 -.6240E+02   .9999249 -.0065623 -.0103487
T  580  9 .8075839E+07   1245671E-02  .2884E+02 -.4280E+02   .9999679  .0064545 -.0047378
T  581  9 .8110501E+07   1243375E-02  .1495E+02 -.8650E+02   .9999394  .0014758 -.0109052
T  582  9 .8056327E+07   1250786E-02 -.2245E+02  .5206E+02   .9999881  .0005644  .0048551
T  583  9 .8134413E+07   1244829E-02  .2029E+02  .4010E+02   .9999985 -.0016563 -.0004185
T  584  9 .8079628E+07   1250548E-02 -.2035E+02  .3850E+02   .9999110 -.0112273  .0072003
T  585  9 .8157245E+07   1242487E-02 -.4880E+02  .3170E+02   .9999840 -.0042149  .0037728
T  586  9 .8153336E+07   1245327E-02 -.4454E+02  .8492E+02   .9998938  .0046045  .0138277
T  587  9 .8062141E+07   1242257E-02  .3363E+02  .6489E+01   .9999896  .0008135 -.0044885
T  588  9 .8015283E+07   1240979E-02  .1298E+03 -.6205E+02   .9997050  .0229729 -.0078891
T  589  9 .8174764E+07   1245727E-02  .3959E+02  .9454E+02   .9999757  .0069608  .0002712
T  590  9 .8221250E+07   1243390E-02  .7043E+02  .6652E+02   .9999228  .0060831  .0108335
T  591  9 .8100525E+07   1242847E-02 -.6933E+02 -.3414E+02   .9999885 -.0044937  .0016642
T  592  9 .8100318E+07   1243389E-02  .4387E+02 -.9095E+02   .9998945  .0041799 -.0139123
T  593  9 .8160269E+07   1242152E-02 -.6255E+02  .2454E+02   .9999862 -.0052095 -.0006232
T  594  9 .8163804E+07   1241222E-02 -.4092E+02  .1428E+03   .9995252 -.0065840  .0301011
T  595  9 .8108707E+07   1245317E-02  .4728E+02  .5713E+01   .9999879  .0047451  .0013162
T  596  9 .8097871E+07   1244081E-02 -.4861E+02  .3139E+02   .9999036 -.0128863  .0051629
T  597  9 .8216318E+07   1240673E-02 -.3869E+02 -.1895E+02   .9999883 -.0020214 -.0044000
T  598  9 .8124774E+07   1241440E-02  .1537E+02 -.1862E+02   .9999575  .0082762 -.0040521
T  599  9 .8034389E+07   1242196E-02 -.7001E+02 -.3879E+01   .9999418 -.0107592  .0007797
T  600  9 .8155615E+07   1240388E-02  .1860E+02 -.1613E+02   .9999690  .0070302 -.0035470
T  601  9 .8058241E+07   1249791E-02 -.8108E+01 -.4089E+02   .9999487 -.0023931 -.0098426
T  602  9 .8107100E+07   1243811E-02 -.2847E+02 -.6294E+02   .9998918  .0051254 -.0137893
T  603  9 .8088622E+07   1244649E-02  .8025E+02 -.1949E+01   .9998741  .0147302  .0058939
T  604  9 .8068800E+07   1243515E-02  .6192E+02 -.3284E+02   .9998574  .0166614 -.0027411
T  605  9 .8073550E+07   1241856E-02  .2134E+02  .1673E+02   .9999761  .0007094  .0068804
T  606  9 .8047167E+07   1247576E-02 -.1034E+03 -.1195E+03   .9997041 -.0142145 -.0197390
T  607  9 .8077428E+07   1242373E-02  .1875E+02 -.3546E+02   .9999827  .0052766 -.0025818
T  608  9 .8121134E+07   1242446E-02  .5056E+03  .6912E+02   .9988246  .0484263  .0020685
T  609  9 .8111640E+07   1250919E-02 -.1708E+02 -.2267E+02   .9999865 -.0030336 -.0042132
T  610  9 .8125281E+07   1243286E-02  .3093E+02 -.4000E+01   .9999614  .0082565 -.0030145
T  611  9 .8143785E+07   1242995E-02  .8342E+02 -.5092E+02   .9999656  .0028785 -.0077737
T  612  9 .8109228E+07   1245384E-02  .2766E+02  .2931E+00   .9999928  .0019656 -.0032473
T  613  9 .8083124E+07   1240565E-02 -.2892E+02  .8373E+01   .9999639 -.0079102 -.0030921
T  614  9 .8119205E+07   1244669E-02  .1013E+03  .2041E+01   .9999486  .0078644  .0064004
T  615  9 .8130355E+07   1241123E-02  .9377E+02  .5823E+01   .9999182  .0127864  .0001830
T  616  9 .8071939E+07   1243686E-02 -.4026E+02 -.8685E+02   .9999892 -.0044563 -.0013530
T  617  9 .8175601E+07   1241894E-02  .7829E+02  .4768E+02   .9999190  .0112168  .0060218
T  618  9 .8077054E+07   1240229E-02  .4571E+01  .1981E+02   .9998402  .0067092  .0165689
T  619  9 .8110967E+07   1245504E-02  .4892E+00  .1788E+01   .9999945 -.0031952 -.0009285
T  620  9 .8195928E+07   1241434E-02 -.5474E+02 -.8714E+02   .9998501 -.0119311 -.0125504
T  621  9 .8071613E+07   1244392E-02  .8185E+02  .2948E+02   .9997408  .0101566  .0203781
T  622  9 .8179954E+07   1246012E-02 -.2387E+02 -.4141E+02   .9999544 -.0077309  .0056096
T  623  9 .8167026E+07   1242765E-02  .2043E+02 -.1116E+02   .9999593  .0066710  .0060739
T  624  9 .8064704E+07   1241979E-02 -.1494E+03 -.5810E+02   .9996455 -.0262922 -.0041950
T  625  9 .8100961E+07   1245942E-02 -.1598E+02  .9956E+01   .9999918 -.0029902 -.0027290
T  626  9 .8060845E+07   1242527E-02  .1356E+03 -.1436E+03   .9997885  .0149730 -.0140973
T  627  9 .8062122E+07   1243062E-02  .3446E+02  .9857E+02   .9999594  .0011246  .0089384
T  628  9 .8135425E+07   1240467E-02 -.1036E+02 -.4243E+01   .9999789 -.0008132 -.0064517
T  629  9 .8151265E+07   1245489E-02  .2918E+01 -.1828E+02   .9999999 -.0003126 -.0002576
T  630  9 .8107720E+07   1240928E-02  .3017E+02 -.8203E+02   .9998916  .0070776 -.0129128
T  631  9 .8074923E+07   1242383E-02 -.3947E+02 -.1097E+03   .9999398  .0028165 -.0106041
T  632  9 .8044137E+07   1242897E-02 -.1150E+02  .8773E+01   .9999956 -.0013229  .0026381
T  633  9 .8166121E+07   1242354E-02 -.1297E+02  .9877E+00   .9999950 -.0029062  .0012343
T  634  9 .8100170E+07   1240877E-02 -.5474E+02 -.5264E+02   .9999321 -.0013299 -.0115777
T  635  9 .8149703E+07   1244823E-02  .4175E+02  .6205E+02   .9999208  .0015841  .0124829
T  636  9 .8057859E+07   1241292E-02 -.1071E+03 -.1907E+03   .9995969 -.0155338 -.0237642
T  637  9 .8108396E+07   1240809E-02 -.2427E+01  .4466E+02   .9999393 -.0009829  .0109765
T  638  9 .8092285E+07   1241003E-02  .2883E+02  .4771E+02   .9999862  .0028887  .0043795
T  639  9 .8112120E+07   1241377E-02  .2827E+01  .2368E+01   .9999996  .0005245  .0007084
T  640  9 .8094309E+07   1242801E-02 -.6412E+02  .5999E+02   .9999056 -.0104323  .0089429
T  641  9 .8149853E+07   1244646E-02 -.1649E+02 -.7595E+02   .9999451 -.0006940 -.0104518
T  642  9 .8064931E+07   1245043E-02  .1332E+02  .1031E+02   .9998712  .0154715 -.0042770
T  643  9 .8093700E+07   1248569E-02 -.3691E+02 -.8117E+01   .9999888 -.0039765 -.0025592
T  644  9 .8095716E+07   1242507E-02  .6358E+02 -.1077E+03   .9998459  .0098954 -.0145027
T  645  9 .8169999E+07   1242656E-02  .1790E+02 -.6898E+02   .9998492  .0097751 -.0143536
T  646  9 .8069825E+07   1247870E-02  .2164E+02  .4573E+02   .9999321  .0010852  .0116036
T  647  9 .8117049E+07   1243018E-02 -.1948E+03 -.1149E+03   .9998913 -.0127039 -.0074790
T  648  9 .8076699E+07   1245816E-02 -.1157E+02 -.8012E+00   .9999963  .0025404  .0009415
T  649  9 .8116950E+07   1250317E-02 -.3217E+02 -.3057E+02   .9999823 -.0051753 -.0029281
T  650  9 .8088088E+07   1246879E-02  .2850E+01  .1699E+02   .9999997 -.0001557 -.0007538
T  651  9 .8086629E+07   1249405E-02  .1144E+02  .3529E+02   .9999445  .0055282  .0089707
T  652  9 .8092190E+07   1242058E-02 -.4141E+02  .4110E+01   .9999480 -.0097902 -.0028432
T  653  9 .8163141E+07   1241206E-02 -.8175E+01  .6014E+02   .9999612  .0022425  .0085222
T  654  9 .8060567E+07   1241441E-02  .8053E+02  .3517E+02   .9999622  .0079875  .0034400
T  655  9 .8125509E+07   1245447E-02  .8620E+01  .6975E+02   .9999652 -.0028828  .0078303
T  656  9 .8107157E+07   1248431E-02 -.4239E+02 -.7282E+01   .9999955 -.0006976  .0029067
T  657  9 .8104554E+07   1244447E-02 -.3924E+02 -.5675E+02   .9999878 -.0010089 -.0048379
T  658  9 .8164525E+07   1241498E-02  .1610E+02 -.9382E+01   .9999905 -.0000997 -.0043554
T  659  9 .8110245E+07   1247407E-02 -.6939E+01  .2907E+02   .9999988 -.0015470 -.0002761
T  660  9 .8173522E+07   1240438E-02 -.1432E+03 -.4836E+01   .9998895 -.0142780  .0041497
T  661  9 .8146670E+07   1243994E-02  .4422E+02 -.7980E+02   .9998497 -.0172289 -.0019390
T  662  9 .8215637E+07   1241409E-02  .3755E+02 -.1276E+01   .9999848  .0053390 -.0013444
T  663  9 .8106059E+07   1245163E-02  .2266E+02  .8276E+02   .9998633  .0163779  .0022733
T  664  9 .8118706E+07   1245656E-02 -.4682E+02  .1237E+03   .9998583 -.0032395  .0165173
T  665  9 .8187018E+07   1240069E-02 -.2879E+02 -.2906E+02   .9999895 -.0000712 -.0045726
T  666  9 .8154244E+07   1247187E-02 -.3968E+02 -.1041E+03   .9999398 -.0093288 -.0057790
T  667  9 .8059593E+07   1246860E-02 -.4834E+02  .8296E+02   .9999415 -.0039031  .0100856
T  668  9 .8140497E+07   1241974E-02  .6120E+02  .7904E+02   .9999341  .0071516  .0089814
T  669  9 .8088905E+07   1243214E-02 -.1043E+03  .4261E+02   .9999483 -.0090098  .0047195
T  670  9 .8152894E+07   1242270E-02 -.6392E+01 -.1174E+02   .9999898 -.0040507  .0019821
T  671  9 .8072242E+07   1246732E-02  .1816E+01  .6797E+02   .9999420  .0018660  .0106104
T  672  9 .8064994E+07   1249899E-02 -.7621E+02  .6802E+02   .9999924 -.0032961  .0020678
T  673  9 .8090087E+07   1240116E-02  .5742E+02 -.9678E+02   .9997817  .0173505 -.0116389
T  674  9 .8104226E+07   1243844E-02 -.3830E+02  .2050E+02   .9999517 -.0054106  .0082076
T  675  9 .8060018E+07   1245881E-02  .5766E+02  .6505E+02   .9999520  .0074604  .0063560
T  676  9 .8092390E+07   1246308E-02  .2149E+02 -.2987E+02   .9999830 -.0045581 -.0036346
T  677  9 .8153806E+07   1249236E-02  .5297E+02 -.8801E+02   .9998687  .0005603 -.0161965
T  678  9 .8129783E+07   1241551E-02 -.1030E+02 -.9455E+02   .9999801  .0023967 -.0058326
T  679  9 .8134826E+07   1249108E-02  .7700E+02  .5298E+02   .9998168  .0178556  .0069013
T  680  9 .8051606E+07   1245173E-02  .3259E+02  .1629E+02   .9999954  .0027296 -.0013585
T  681  9 .8070332E+07   1243542E-02  .2682E+02 -.7706E+02   .9999525  .0043769 -.0087052
T  682  9 .8057163E+07   1245597E-02 -.2478E+01 -.1750E+02   .9999658  .0064332 -.0051999
T  683  9 .8075238E+07   1245922E-02  .2734E+01 -.9388E+02   .9998030  .0020504 -.0197444
T  684  9 .8117280E+07   1240237E-02  .7131E+01  .4156E+02   .9999034 -.0057400  .0126571
T  685  9 .8118211E+07   1248470E-02  .1259E+02  .1508E+02   .9999971  .0023837 -.0002185
T  686  9 .8071946E+07   1242931E-02  .1812E+02  .3834E+01   .9999500  .0098253 -.0018747
T  687  9 .8147232E+07   1250020E-02 -.1560E+03  .8164E+02   .9997653 -.0204123  .0072554
T  688  9 .8079405E+07   1241615E-02  .4627E+02 -.1044E+03   .9998792  .0099456 -.0119405
T  689  9 .8090043E+07   1245682E-02  .1930E+01 -.1641E+02   .9999812  .0046203 -.0040392
T  690  9 .8043669E+07   1250251E-02 -.1061E+03 -.4522E+02   .9998899 -.0113645 -.0095408
T  691  9 .8072156E+07   1246468E-02 -.8938E+02  .1356E+03   .9998712 -.0083692  .0136933
T  692  9 .8149166E+07   1244873E-02 -.1245E+03 -.1204E+03   .9998119 -.0114109 -.0156804
T  693  9 .8116496E+07   1241494E-02 -.2504E+01  .2928E+02   .9999997 -.0003529  .0007024
T  694  9 .8116748E+07   1245094E-02 -.8382E+01 -.2586E+02   .9999391 -.0094777 -.0056457
T  695  9 .8127984E+07   1249635E-02  .2131E+02  .1359E+02   .9999704  .0062799  .0044503
T  696  9 .8125144E+07   1243879E-02  .9330E+02  .4815E+02   .9997473  .0201380  .0099947
T  697  9 .8077292E+07   1241301E-02 -.1277E+02 -.6955E+02   .9999988  .0014713  .0005147
T  698  9 .8166653E+07   1242043E-02  .4534E+02  .1787E+02   .9999963  .0027138  .0002112
T  699  9 .8129931E+07   1246518E-02 -.5746E+02  .3389E+02   .9997328 -.0203148  .0110260
T  700  9 .8160565E+07   1242023E-02  .3121E+02  .2712E+02   .9999876  .0042227 -.0026298
T  701  9 .8083451E+07   1240958E-02  .8895E+02  .9636E+02   .9999118  .0089128  .0098495
T  702  9 .8059593E+07   1240202E-02 -.3423E+02  .5641E+02   .9999284 -.0116653  .0026509
T  703  9 .8150590E+07   1242255E-02  .1302E+02  .4086E+02   .9999816  .0018441  .0057870
T  704  9 .8143778E+07   1242512E-02  .8841E+02  .1505E+03   .9998705  .0039856  .0155930
T  705  9 .8103753E+07   1244689E-02 -.1956E+02  .8853E+02   .9999503 -.0034494  .0093504
T  706  9 .8117565E+07   1243815E-02 -.2595E+03  .3596E+03   .9990101 -.0257377  .0362819
T  707  9 .8063263E+07   1241671E-02  .1220E+02  .6720E+02   .9998870 -.0004044  .0150303
T  708  9 .8061404E+07   1241089E-02  .7996E+02 -.5222E+01   .9999460  .0093497 -.0045397
T  709  9 .8078996E+07   1243120E-02  .4857E+02 -.4290E+02   .9999302  .0105817 -.0052491
T  710  9 .8151815E+07   1243455E-02  .9528E+02  .6667E+02   .9998165  .0183694  .0054250
T  711  9 .8073627E+07   1247925E-02  .6227E+02 -.4889E+01   .9999187  .0091731 -.0088531
T  712  9 .8147984E+07   1241307E-02 -.1579E+02  .3929E+01   .9999749 -.0062765  .0032737
T  713  9 .8186274E+07   1246013E-02  .8135E+00  .7730E+02   .9999050 -.0027340  .0135095
T  714  9 .8113856E+07   1249167E-02  .3178E+02 -.4260E+02   .9999729  .0066198 -.0032347
T  715  9 .8091113E+07   1244562E-02  .1282E+02 -.1086E+03   .9999052  .0019037 -.0136357
T  716  9 .8178809E+07   1242784E-02 -.4532E+02  .4553E+02   .9999649 -.0011465  .0083027
T  717  9 .8128835E+07   1244884E-02 -.6090E+02  .1029E+03   .9998698 -.0105320  .0122215
T  718  9 .8071887E+07   1244196E-02  .1288E+02 -.1228E+02   .9999960  .0017525  .0022064
T  719  9 .8057238E+07   1247687E-02  .2354E+02  .1126E+02   .9999949  .0018858  .0025711
T  720  9 .8147031E+07   1243689E-02  .4838E+01  .5541E+02   .9999201  .0110459  .0061442
T  721  9 .8114515E+07   1242249E-02 -.3473E+02 -.2273E+02   .9999679 -.0045274 -.0066073
T  722  9 .8137920E+07   1247167E-02  .1214E+03  .8841E+02   .9996220  .0253393  .0106643
T  723  9 .8108142E+07   1240701E-02  .3438E+02  .1425E+02   .9999959  .0013405  .0025489
T  724  9 .8101299E+07   1240000E-02 -.7933E+02 -.2626E+02   .9999527 -.0096791 -.0009055
T  725  9 .8131803E+07   1242920E-02 -.1471E+03  .1467E+03   .9996477 -.0144459  .0222655
T  726  9 .8213892E+07   1242977E-02  .9867E+01  .1632E+02   .9999957 -.0023269 -.0017788
T  727  9 .8103745E+07   1243746E-02  .4550E+02  .9225E+01   .9999404  .0107903 -.0016927
T  728  9 .8007695E+07   1250714E-02  .1288E+02  .2011E+02   .9999155  .0129701 -.0008959
T  729  9 .8071058E+07   1247441E-02 -.2608E+02  .2488E+02   .9999950 -.0004220 -.0031460
T  730  9 .8047613E+07   1248738E-02  .8103E+02  .2331E+02   .9999722  .0074503  .0002071
T  731  9 .8079860E+07   1249427E-02  .7193E+02 -.3252E+02   .9999517  .0074382 -.0064197
T  732  9 .8128910E+07   1248416E-02  .1848E+02  .6029E+02   .9999001 -.0014099  .0140664
T  733  9 .8086274E+07   1247064E-02  .6359E+02 -.9214E+01   .9999760  .0067147  .0017121
T  734  9 .8125409E+07   1246037E-02 -.1778E+01  .3853E+02   .9999810  .0039565  .0047233
T  735  9 .8128390E+07   1246217E-02 -.3780E+02  .2564E+02   .9999731 -.0000734  .0073280
T  736  9 .8072967E+07   1245492E-02 -.4719E+02 -.7293E+02   .9999605  .0017169 -.0087196
T  737  9 .8013808E+07   1249175E-02 -.1274E+03  .5663E+02   .9997359 -.0172550  .0151764
T  738  9 .8085212E+07   1241499E-02  .4666E+02  .5473E+02   .9999693  .0042058  .0066061
T  739  9 .8154331E+07   1247880E-02  .7357E+00  .8547E+01   .9999871  .0048557  .0015154
T  740  9 .8167802E+07   1245000E-02  .7882E+02 -.5500E+02   .9996470  .0213307 -.0158405
T  741  9 .8141999E+07   1249036E-02 -.7023E+01  .5562E+02   .9999464 -.0074945  .0071374
T  742  9 .8134541E+07   1244620E-02 -.6357E+02 -.5060E+02   .9999982 -.0010656 -.0015450
T  743  9 .8174651E+07   1248433E-02 -.6734E+00  .3300E+02   .9997958 -.0053300  .0194946
T  744  9 .8094747E+07   1243756E-02 -.3225E+02 -.2550E+02   .9999319  .0017068 -.0115407
T  745  9 .8087834E+07   1241937E-02 -.2384E+02 -.1651E+01   .9999543 -.0064766 -.0070278
T  746  9 .8138060E+07   1244616E-02 -.4962E+02  .6011E+02   .9999948 -.0030046  .0011659
T  747  9 .8089987E+07   1248432E-02 -.1726E+02 -.5430E+02   .9999347 -.0069246 -.0090938
T  748  9 .8116611E+07   1240037E-02  .2872E+02  .3949E+02   .9999799  .0059954 -.0020806
T  749  9 .8151816E+07   1246141E-02  .1603E+03  .2096E+03   .9995056  .0182626  .0255941
T  750  9 .8146260E+07   1246673E-02  .1791E+01 -.7478E+01   .9999698 -.0034199 -.0069784
T  751  9 .8093038E+07   1243857E-02  .6082E+02 -.6699E+02   .9998757  .0070607 -.0140945
T  752  9 .8077450E+07   1244613E-02  .1761E+02  .2437E+02   .9999926 -.0020658  .0032406
T  753  9 .8137619E+07   1247936E-02 -.7462E+02  .3401E+02   .9998785 -.0080785  .0133313
T  754  9 .8127959E+07   1241379E-02  .2585E+01 -.1155E+02   .9999969  .0023840  .0006568
T  755  9 .8184490E+07   1243162E-02 -.7672E+02 -.1410E+02   .9999042 -.0128480 -.0051516
T  756  9 .8071190E+07   1246393E-02 -.2886E+02  .1245E+02   .9999833 -.0057061 -.0008849
T  757  9 .8125639E+07   1241907E-02  .4112E+02 -.7233E+02   .9999342  .0023251 -.0112335
T  758  9 .8135456E+07   1243016E-02 -.2971E+01  .6292E+01   .9999978 -.0001119  .0021109
T  759  9 .8143594E+07   1242184E-02  .5018E+02 -.6683E+02   .9999845  .0025899  .0049212
T  760  9 .8119079E+07   1241562E-02  .5010E+02  .1474E+03   .9997768  .0034714  .0208406
T  761  9 .8145316E+07   1245111E-02 -.1081E+03 -.7724E+01   .9998439 -.0170415  .0046582
T  762  9 .8075762E+07   1241205E-02  .2371E+02  .3041E+02   .9999846  .0013078  .0053885
T  763  9 .8068332E+07   1245812E-02  .8340E+02  .3414E+01   .9998915  .0145524  .0022739
T  764  9 .8106590E+07   1240394E-02  .1584E+02  .2257E+02   .9999605 -.0006399 -.0088640
T  765  9 .8136747E+07   1246155E-02  .2732E+02  .5696E+02   .9999928 -.0031600  .0021034
T  766  9 .8100376E+07   1241871E-02  .1232E+03  .2361E+02   .9998469  .0172118  .0031622
T  767  9 .8108997E+07   1243108E-02 -.9237E+02  .9223E+01   .9999008 -.0140694 -.0006266
T  768  9 .8104768E+07   1241423E-02  .6088E+01 -.1474E+02   .9999542  .0000928 -.0095706
T  769  9 .8080507E+07   1246731E-02  .4559E+02  .9276E+01   .9999850  .0054467 -.0006167
T  770  9 .8021802E+07   1249276E-02  .7802E+02  .3721E+03   .9988539  .0103917  .0467216
T  771  9 .8045825E+07   1247059E-02  .8246E+01  .5152E+02   .9999235  .0062728  .0106640
T  772  9 .8028554E+07   1242575E-02  .8156E+01  .2173E+02   .9998969  .0063042  .0129045
T  773  9 .8147691E+07   1244578E-02 -.5085E+02  .5779E+02   .9998536 -.0095236  .0142137
T  774  9 .8207407E+07   1249251E-02 -.3436E+02 -.8376E+02   .9998448 -.0089620 -.0151659
T  775  9 .8093194E+07   1242189E-02  .6596E+02 -.1351E+03   .9999286  .0047475 -.0109647
