============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(13.7 MeV) ==> Aluminium( 2.66 um) ======================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  763  9 .7906282E+07   2686428E-02  .4928E+04  .1722E+03   .9850270  .1721516  .0092560
T  764  9 .7963491E+07   2677738E-02  .4746E+04 -.9734E+01   .9887714  .1475938 -.0233934
T  765  9 .7995596E+07   2660562E-02  .4615E+04  .3876E+03   .9862971  .1620861  .0307579
T  766  9 .7821896E+07   2685412E-02  .4852E+04 -.7021E+02   .9831960  .1824660 -.0056414
T  767  9 .7747215E+07   2662596E-02  .4978E+04  .1163E+03   .9872676  .1223833  .1016119
T  768  9 .8066588E+07   2686889E-02  .4534E+04 -.1224E+02   .9897390  .1428795 -.0014667
T  769  9 .8001259E+07   2663836E-02  .4221E+04  .2047E+03   .9908017  .1348511  .0112745
T  770  9 .7900587E+07   2664812E-02  .5331E+04  .1388E+03   .9768807  .2137258  .0050490
T  771  9 .7932472E+07   2669109E-02  .4581E+04 -.4940E+02   .9855460  .1693108 -.0057388
T  772  9 .7632480E+07   2678017E-02  .4360E+04  .2316E+04   .9689686  .1328669  .2084375
T  773  9 .7850049E+07   2660880E-02  .4500E+04 -.1820E+03   .9875237  .1570653  .0112894
T  774  9 .7956707E+07   2676640E-02  .4697E+04  .2695E+03   .9865684  .1632992  .0040230
T  775  9 .7975081E+07   2686405E-02  .4295E+04 -.1259E+03   .9907272  .1355556  .0091779
T  776  9 .7998933E+07   2676664E-02  .4559E+04  .4428E+03   .9872184  .1566408  .0293842
T  777  9 .8112981E+07   2669305E-02  .4868E+04  .7745E+02   .9794292  .2017345 -.0046525
T  778  9 .8010272E+07   2667386E-02  .4498E+04 -.3001E+03   .9852853  .1705015 -.0119256
T  779  9 .7870032E+07   2680969E-02  .4754E+04  .1793E+03   .9832530  .1816350 -.0149075
T  780  9 .8038359E+07   2661140E-02  .4895E+04 -.1578E+03   .9821113  .1882986 -.0009853
T  781  9 .7843648E+07   2674574E-02  .4645E+04 -.2423E+02   .9893153  .1381400 -.0466106
T  782  9 .7956310E+07   2662990E-02  .4700E+04  .2654E+03   .9842551  .1757533  .0187787
T  783  9 .7938727E+07   2684046E-02  .4467E+04  .1918E+03   .9902580  .1388488  .0104955
T  784  9 .7833266E+07   2679141E-02  .4802E+04  .4054E+03   .9822847  .1850859  .0293249
T  785  9 .8096712E+07   2665339E-02  .4474E+04  .1108E+03   .9871256  .1597629  .0076675
T  786  9 .7899303E+07   2680862E-02  .3883E+04  .8799E+02   .9904895  .1366926  .0156770
T  787  9 .7850606E+07   2678745E-02  .4246E+04 -.3906E+03   .9881236  .1529679 -.0145766
T  788  9 .8018957E+07   2685597E-02  .4569E+04 -.9379E+02   .9866577  .1627570  .0040879
T  789  9 .7918680E+07   2670755E-02  .4406E+04  .1265E+03   .9864468  .1634042  .0148946
T  790  9 .8093184E+07   2679959E-02  .4673E+04 -.1221E+03   .9829078  .1840858 -.0021838
T  791  9 .7956493E+07   2684749E-02  .4640E+04  .1755E+03   .9834140  .1813219 -.0043940
T  792  9 .7976282E+07   2665426E-02  .5260E+04 -.2767E+03   .9732085  .2284268 -.0262006
T  793  9 .7965507E+07   2673098E-02  .4697E+04 -.8136E+02   .9863292  .1647522  .0033744
T  794  9 .7956059E+07   2685285E-02  .5136E+04  .1559E+03   .9786796  .2046658  .0172667
T  795  9 .7894198E+07   2682882E-02  .4776E+04 -.5240E+01   .9838408  .1789686  .0052540
T  796  9 .7926849E+07   2686931E-02  .5060E+04  .1460E+03   .9802614  .1976939 -.0021711
T  797  9 .8019850E+07   2665718E-02  .5029E+04 -.5658E+02   .9805264  .1961945 -.0086968
T  798  9 .7885759E+07   2681051E-02  .4627E+04 -.9812E+02   .9837136  .1794357  .0105071
T  799  9 .8057428E+07   2664944E-02  .4565E+04  .2243E+02   .9863558  .1646277 -.0001586
T  800  9 .7927873E+07   2681110E-02  .4907E+04 -.1013E+03   .9807897  .1894374 -.0465304
T  801  9 .7980112E+07   2668433E-02  .4925E+04  .4729E+03   .9831814  .1815930  .0194513
T  802  9 .7851484E+07   2679574E-02  .4763E+04  .5246E+02   .9630980  .2478831 -.1048625
T  803  9 .8002972E+07   2667835E-02  .5175E+04  .1230E+03   .9798683  .1991214  .0144498
T  804  9 .7989936E+07   2662305E-02  .4636E+04  .2106E+03   .9868165  .1613753  .0122975
T  805  9 .8100747E+07   2675294E-02  .4505E+04 -.4876E+03   .9835353  .1781020 -.0306251
T  806  9 .7827511E+07   2670252E-02  .4742E+04  .1052E+02   .9811109  .1934453 -.0004850
T  807  9 .7909623E+07   2685493E-02  .4314E+04  .2955E+03   .9893897  .1437342  .0211794
T  808  9 .7802923E+07   2678856E-02  .4572E+04  .1562E+03   .9863994  .1643048  .0044785
T  809  9 .7916092E+07   2670841E-02  .4938E+04 -.4752E+03   .9750449  .2196741 -.0321049
T  810  9 .7948837E+07   2669996E-02  .4912E+04  .2256E+02   .9838708  .1788570  .0028930
T  811  9 .7904935E+07   2669291E-02  .4941E+04  .6038E+03   .9790935  .1996316  .0390263
T  812  9 .7899102E+07   2679438E-02  .4339E+04 -.1716E+01   .9946001  .0982740  .0333597
T  813  9 .7941011E+07   2675397E-02  .4613E+04  .1592E+03   .9855203  .1691018  .0124206
T  814  9 .7911671E+07   2670967E-02  .4681E+04 -.1417E+03   .9840298  .1779876  .0024200
T  815  9 .7954461E+07   2660160E-02  .4590E+04 -.9239E+02   .9822280  .1876576 -.0035682
T  816  9 .7900320E+07   2667162E-02  .4361E+04 -.3420E+03   .9880530  .1531952 -.0168104
T  817  9 .7940636E+07   2686938E-02  .4693E+04  .2944E+03   .9834082  .1710175  .0605084
T  818  9 .7887292E+07   2667421E-02  .4763E+04 -.1552E+03   .9834671  .1808705 -.0088495
T  819  9 .7957201E+07   2681643E-02  .4582E+04  .3164E+03   .9874533  .1578453 -.0045751
T  820  9 .7975770E+07   2672726E-02  .4701E+04 -.1400E+03   .9858328  .1676811 -.0040875
T  821  9 .8032332E+07   2678091E-02  .4647E+04  .1020E+03   .9854968  .1696892  .0012659
T  822  9 .7851442E+07   2684724E-02  .4918E+04  .1576E+03   .9843504  .1754955  .0159866
T  823  9 .7975357E+07   2680264E-02  .4763E+04  .4839E+03   .9840446  .1721313  .0450219
T  824  9 .7913457E+07   2674807E-02  .4596E+04 -.5280E+03   .9852958  .1669191 -.0364722
T  825  9 .7889501E+07   2675799E-02  .2307E+04 -.9941E+02   .9976495  .0684894 -.0021498
T  826  9 .7856567E+07   2682012E-02  .4313E+04 -.1607E+03   .9870132  .1606207 -.0024505
T  827  9 .7913138E+07   2670367E-02  .3987E+04  .1890E+04   .9860676  .1572986  .0541096
T  828  9 .7904922E+07   2680384E-02  .4857E+04 -.9320E+03   .9817456  .1870795 -.0343055
T  829  9 .7958739E+07   2683168E-02  .4991E+04 -.1244E+03   .9827685  .1847907 -.0042933
T  830  9 .7974056E+07   2662476E-02  .4751E+04  .3642E+03   .9842341  .1683385  .0542706
T  831  9 .7856786E+07   2676996E-02  .4832E+04  .7956E+02   .9809045  .1944709  .0027294
T  832  9 .7965398E+07   2674251E-02  .4689E+04 -.4748E+02   .9854003  .1702321 -.0026967
T  833  9 .7983019E+07   2678565E-02  .4604E+04 -.5138E+03   .9848029  .1663114 -.0500377
T  834  9 .7905552E+07   2673130E-02  .4950E+04  .4586E+02   .9844818  .1754712 -.0023466
T  835  9 .7955826E+07   2684212E-02  .4670E+04  .5482E+01   .9851675  .1715809 -.0022493
T  836  9 .7847467E+07   2679342E-02  .5302E+04 -.2378E+02   .9771464  .2124633  .0066580
T  837  9 .7925820E+07   2660624E-02  .5024E+04 -.1225E+03   .9801242  .1977193 -.0162392
T  838  9 .7863788E+07   2670327E-02  .5269E+04 -.2144E+03   .9745502  .2241112 -.0051133
T  839  9 .7977315E+07   2677287E-02  .4486E+04 -.1461E+03   .9863516  .1639902 -.0147529
T  840  9 .8000521E+07   2667947E-02  .4713E+04  .2211E+03   .9844429  .1743433  .0218284
T  841  9 .7917591E+07   2660676E-02  .4260E+04 -.2770E+02   .9908590  .1329967  .0225890
T  842  9 .7906992E+07   2668152E-02  .4650E+04  .3028E+02   .9862660  .1651492 -.0022447
T  843  9 .7996444E+07   2666918E-02  .4760E+04  .9341E+02   .9823034  .1860366 -.0216902
T  844  9 .7996846E+07   2667945E-02  .4967E+04  .5232E+02   .9795663  .2010958 -.0032263
T  845  9 .7937213E+07   2684307E-02  .4354E+04  .1512E+00   .9896988  .1420588 -.0177617
T  846  9 .7924534E+07   2661983E-02  .5012E+04 -.2755E+03   .9823517  .1863006 -.0166483
T  847  9 .7997948E+07   2674054E-02  .4670E+04 -.8567E+02   .9855532  .1692959 -.0048702
T  848  9 .7907286E+07   2681396E-02  .4644E+04  .7345E+02   .9862341  .1649833  .0110860
T  849  9 .7922828E+07   2671100E-02  .5204E+04  .5564E+03   .9803973  .1939318  .0348067
T  850  9 .7937958E+07   2672122E-02  .4693E+04  .8067E+02   .9858340  .1669535  .0160561
T  851  9 .7960485E+07   2680695E-02  .4883E+04  .5663E+02   .9795402  .1994741  .0266661
T  852  9 .7891028E+07   2661536E-02  .4521E+04  .3813E+03   .9885104  .1501114  .0177125
T  853  9 .7996925E+07   2675160E-02  .5327E+04 -.4079E+03   .9798221  .1969562 -.0340141
T  854  9 .8012506E+07   2660810E-02  .5026E+04  .1832E+03   .9799480  .1990547 -.0088957
T  855  9 .7953841E+07   2661660E-02  .4848E+04  .2302E+03   .9810806  .1925666  .0199753
T  856  9 .7780428E+07   2684769E-02  .4679E+04  .5993E+03   .9896004  .1311321  .0591222
T  857  9 .7938257E+07   2663655E-02  .4897E+04 -.1480E+03   .9813722  .1915415  .0148483
T  858  9 .7748479E+07   2683320E-02  .5290E+04  .2526E+03   .9794810  .2012514  .0107128
T  859  9 .7854736E+07   2674670E-02  .6145E+04  .6965E+03   .9649177  .2566615  .0553056
T  860  9 .7943979E+07   2679612E-02  .4404E+04 -.2440E+02   .9874521  .1579134  .0012994
T  861  9 .7879115E+07   2670853E-02  .4380E+04 -.7128E+03   .9863468  .1599001 -.0393951
T  862  9 .7985065E+07   2665602E-02  .4411E+04  .4686E+02   .9893061  .1458512  .0009717
T  863  9 .7928706E+07   2663254E-02  .5336E+04 -.5067E+01   .9818349  .1896320  .0063222
T  864  9 .7920039E+07   2681452E-02  .4750E+04  .7173E+02   .9829774  .1837168 -.0019125
T  865  9 .8041877E+07   2673864E-02  .4600E+04 -.3931E+03   .9870167  .1586619 -.0249872
T  866  9 .7961199E+07   2662233E-02  .4461E+04  .1229E+03   .9871352  .1593750  .0127962
T  867  9 .7894270E+07   2673906E-02  .4929E+04 -.1581E+03   .9842920  .1761362 -.0120534
T  868  9 .7845299E+07   2667023E-02  .4712E+04 -.1868E+01   .9820780  .1881938 -.0102891
T  869  9 .7950483E+07   2683999E-02  .4835E+04  .6167E+03   .9817249  .1884029  .0268443
T  870  9 .7867760E+07   2679522E-02  .5197E+04  .3541E+03   .9809544  .1933177  .0188877
T  871  9 .7932955E+07   2674524E-02  .4037E+04 -.3475E+03   .9907315  .1332813 -.0262133
T  872  9 .8010247E+07   2674772E-02  .5038E+04  .2354E+03   .9829624  .1837176  .0057257
T  873  9 .8003990E+07   2665628E-02  .4531E+04 -.2498E+03   .9853815  .1702514 -.0061493
T  874  9 .8019962E+07   2661964E-02  .4831E+04 -.3926E+03   .9813728  .1913812 -.0167541
T  875  9 .7908633E+07   2683671E-02  .4747E+04 -.4545E+02   .9847131  .1737466  .0123419
T  876  9 .7951741E+07   2663444E-02  .4400E+04 -.1563E+03   .9869364  .1606216 -.0125421
T  877  9 .7952996E+07   2673147E-02  .4683E+04 -.4272E+03   .9853151  .1686625 -.0265912
T  878  9 .8028156E+07   2667476E-02  .4372E+04  .2299E+03   .9863433  .1632024  .0221778
T  879  9 .7901033E+07   2683946E-02  .4345E+04 -.3060E+02   .9931436  .1126420 -.0312652
T  880  9 .7873021E+07   2678002E-02  .5073E+04 -.1944E+03   .9800129  .1989014 -.0036090
T  881  9 .7942283E+07   2682896E-02  .4293E+04  .3172E+03   .9888690  .1472435  .0213888
T  882  9 .7812799E+07   2683613E-02  .4751E+04 -.1567E+03   .9853980  .1701616 -.0059897
T  883  9 .7994886E+07   2663104E-02  .4681E+04  .3095E+03   .9876645  .1551079  .0214544
T  884  9 .8075691E+07   2660378E-02  .4919E+04 -.3520E+02   .9811610  .1931285 -.0049512
T  885  9 .8038712E+07   2673719E-02  .4720E+04 -.5283E+02   .9857152  .1684034 -.0024129
T  886  9 .7778862E+07   2668464E-02  .5395E+04 -.1005E+03   .9672930  .2532478  .0144866
T  887  9 .7963422E+07   2675095E-02  .5022E+04 -.6219E+02   .9802294  .1951653 -.0325698
T  888  9 .7998382E+07   2678758E-02  .4524E+04 -.7008E+03   .9769672  .1986562 -.0779156
T  889  9 .7716727E+07   2667772E-02  .4782E+04 -.2104E+03   .9835987  .1802933 -.0052868
T  890  9 .7965137E+07   2686466E-02  .4603E+04  .1591E+03   .9860344  .1660811  .0123806
T  891  9 .7935303E+07   2684204E-02  .4545E+04 -.2526E+03   .9873751  .1576251 -.0156469
T  892  9 .7999715E+07   2661535E-02  .4632E+04 -.1867E+03   .9858246  .1649243 -.0308194
T  893  9 .8021359E+07   2667170E-02  .4666E+04 -.1370E+03   .9848388  .1723940 -.0193102
T  894  9 .7915945E+07   2668572E-02  .4850E+04  .2567E+03   .9826256  .1850070  .0148096
T  895  9 .8037702E+07   2666347E-02  .4409E+04  .2618E+03   .9878319  .1554935  .0031509
T  896  9 .7989692E+07   2679210E-02  .4782E+04 -.8195E+03   .9806567  .1927699 -.0339444
T  897  9 .8033397E+07   2682014E-02  .4756E+04 -.1891E+03   .9845446  .1730527 -.0269218
T  898  9 .7977335E+07   2683576E-02  .4700E+04  .1673E+03   .9844239  .1754614  .0110820
T  899  9 .8020096E+07   2666462E-02  .5385E+04 -.8474E+02   .9730425  .2306185  .0018487
T  900  9 .7934017E+07   2675187E-02  .4904E+04 -.1181E+03   .9840868  .1768135 -.0176103
T  901  9 .7900897E+07   2661323E-02  .5109E+04 -.1602E+03   .9820346  .1883216 -.0119621
T  902  9 .7807908E+07   2676992E-02  .4408E+04  .2273E+03   .9790345  .2027774  .0193095
T  903  9 .7895948E+07   2678797E-02  .4766E+04  .1132E+02   .9845450  .1741350  .0186574
T  904  9 .8059624E+07   2671826E-02  .4558E+04  .3069E+03   .9860394  .1649150  .0230093
T  905  9 .7923040E+07   2674161E-02  .4922E+04 -.2566E+03   .9813814  .1913250 -.0168889
T  906  9 .7920378E+07   2683247E-02  .4655E+04  .2210E+03   .9850037  .1711720  .0216305
T  907  9 .7959381E+07   2669397E-02  .5432E+04 -.1119E+04   .9810852  .1881391 -.0455580
T  908  9 .7875171E+07   2683132E-02  .5613E+04  .2180E+03   .9775022  .2108646  .0050467
T  909  9 .7889661E+07   2661695E-02  .5333E+04 -.6668E+01   .9720976  .2345665  .0021984
T  910  9 .7918025E+07   2666811E-02  .4884E+04  .6481E+02   .9836910  .1797248  .0071443
T  911  9 .7902679E+07   2666280E-02  .4086E+04 -.6582E+03   .9892057  .1355232 -.0557282
T  912  9 .7903403E+07   2679868E-02  .4875E+04 -.7415E+02   .9842925  .1764924 -.0043299
T  913  9 .8079417E+07   2667538E-02  .4914E+04  .1456E+03   .9829323  .1838366  .0069363
T  914  9 .7933623E+07   2661075E-02  .4652E+04 -.2228E+03   .9888063  .1477304 -.0209237
T  915  9 .7866686E+07   2676430E-02  .4997E+04 -.4855E+02   .9802151  .1979152 -.0028131
T  916  9 .7979709E+07   2660406E-02  .4772E+04 -.1065E+03   .9859772  .1605809 -.0454173
T  917  9 .7910700E+07   2674116E-02  .4656E+04  .3763E+03   .9832252  .1805165  .0261165
T  918  9 .7798904E+07   2666513E-02  .4692E+04 -.5495E+02   .9852045  .1708270 -.0137890
T  919  9 .7997378E+07   2677611E-02  .4362E+04  .1405E+03   .9916625  .1285490  .0089785
T  920  9 .8072222E+07   2676226E-02  .4941E+04 -.2494E+02   .9849806  .1725374  .0066421
T  921  9 .7909195E+07   2685518E-02  .4921E+04  .3199E+03   .9843319  .1759082  .0121214
T  922  9 .7861131E+07   2685364E-02  .4907E+04  .1679E+03   .9821464  .1866585  .0233895
T  923  9 .8058827E+07   2664964E-02  .4722E+04 -.2496E+03   .9876632  .1547036 -.0242536
T  924  9 .7996650E+07   2681100E-02  .5064E+04  .1626E+03   .9802504  .1977153  .0042317
T  925  9 .7874740E+07   2663049E-02  .4419E+04 -.2456E+03   .9868747  .1606696 -.0162386
T  926  9 .7973300E+07   2677586E-02  .4465E+04  .9342E+02   .9855830  .1688371  .0109624
T  927  9 .8060188E+07   2672579E-02  .4744E+04  .3863E+03   .9842302  .1768423  .0042211
T  928  9 .7821846E+07   2681274E-02  .4745E+04 -.2763E+02   .9846369  .1746066  .0016281
T  929  9 .7879411E+07   2671055E-02  .4723E+04  .3583E+03   .9855542  .1684169  .0178518
T  930  9 .7855569E+07   2668929E-02  .4529E+04 -.3743E+03   .9873412  .1577150 -.0168310
T  931  9 .7890074E+07   2662293E-02  .4785E+04 -.3483E+03   .9836141  .1790789 -.0208331
T  932  9 .7856259E+07   2675736E-02  .4156E+04  .6269E+02   .9909000  .1345912  .0015820
T  933  9 .7966929E+07   2665835E-02  .4709E+04  .3536E+02   .9840959  .1773300  .0104577
T  934  9 .7878628E+07   2673189E-02  .5064E+04  .3105E+02   .9798820  .1982839 -.0226880
T  935  9 .7934496E+07   2671340E-02  .4610E+04 -.1673E+03   .9862314  .1650379 -.0104919
T  936  9 .7948086E+07   2669625E-02  .5401E+04 -.5292E+02   .9776565  .2101997  .0019443
T  937  9 .7842087E+07   2685461E-02  .4858E+04 -.2319E+03   .9845779  .1743411 -.0145476
T  938  9 .7952285E+07   2666616E-02  .4393E+04  .5783E+03   .9879920  .1538652  .0140451
T  939  9 .7914703E+07   2667244E-02  .4551E+04  .3487E+02   .9861188  .1653939  .0146472
T  940  9 .7937647E+07   2662491E-02  .4507E+04 -.1402E+03   .9863643  .1641585 -.0117269
T  941  9 .7840734E+07   2684318E-02  .4938E+04  .4104E+03   .9796354  .1989190  .0273091
T  942  9 .7982695E+07   2678933E-02  .4609E+04 -.8251E+02   .9870946  .1601384  .0000606
T  943  9 .7992695E+07   2668633E-02  .4728E+04  .6525E+01   .9846785  .1743681 -.0020013
T  944  9 .8004351E+07   2673962E-02  .4556E+04 -.9120E+02   .9854950  .1696425 -.0045834
T  945  9 .8059561E+07   2669755E-02  .4587E+04  .2013E+03   .9875531  .1572834  .0009007
T  946  9 .8012013E+07   2677079E-02  .4639E+04 -.1289E+03   .9845803  .1748198  .0063030
T  947  9 .7891251E+07   2670618E-02  .4803E+04  .2132E+03   .9824615  .1846168  .0261932
T  948  9 .7831805E+07   2685258E-02  .4589E+04  .8357E+02   .9867074  .1623344  .0074828
T  949  9 .7943891E+07   2675452E-02  .5083E+04 -.2803E+03   .9814327  .1907366 -.0202349
T  950  9 .7948302E+07   2675232E-02  .4753E+04 -.2653E+03   .9813215  .1908700 -.0240155
T  951  9 .7913390E+07   2687128E-02  .4454E+04  .2408E+03   .9861048  .1657072  .0117634
T  952  9 .7913881E+07   2667413E-02  .4362E+04  .7306E+03   .9863699  .1602197  .0374699
T  953  9 .7958811E+07   2677777E-02  .4809E+04 -.1561E+03   .9820112  .1879427 -.0182087
T  954  9 .7910137E+07   2671097E-02  .4360E+04  .2131E+03   .9896747  .1424560  .0158194
T  955  9 .7990938E+07   2660542E-02  .4687E+04 -.1970E+03   .9850376  .1723173 -.0027635
T  956  9 .8010024E+07   2668446E-02  .4706E+04 -.8253E+02   .9823450  .1829530 -.0390714
T  957  9 .8065200E+07   2683509E-02  .5203E+04  .1722E+03   .9799216  .1992058  .0084085
T  958  9 .7839506E+07   2684116E-02  .4294E+04  .4880E+03   .9877594  .1534077  .0282390
T  959  9 .7980356E+07   2684515E-02  .4384E+04 -.1328E+03   .9870354  .1598218 -.0147673
T  960  9 .7992754E+07   2686205E-02  .4561E+04 -.4379E+03   .9911634  .1265347 -.0398015
T  961  9 .7932625E+07   2660248E-02  .4806E+04  .1908E+03   .9816980  .1902493  .0086110
T  962  9 .7938115E+07   2673634E-02  .4258E+04  .1175E+02   .9916495  .1287821 -.0068201
T  963  9 .7798393E+07   2670481E-02  .5822E+04 -.1640E+04   .9768548  .2027930 -.0680423
T  964  9 .7888444E+07   2676795E-02  .5008E+04  .6945E+02   .9784905  .2062866 -.0014948
T  965  9 .7992321E+07   2675521E-02  .4728E+04  .4117E+03   .9854484  .1682338  .0242674
T  966  9 .7993921E+07   2662888E-02  .4386E+04 -.1305E+03   .9877257  .1553232 -.0165101
T  967  9 .7938853E+07   2668980E-02  .4733E+04 -.1159E+03   .9847417  .1739951 -.0030777
T  968  9 .7860672E+07   2665598E-02  .4606E+04 -.1415E+03   .9885477  .1499201  .0172471
T  969  9 .7843097E+07   2679863E-02  .4651E+04  .6004E+03   .9809568  .1843947  .0610107
T  970  9 .8083441E+07   2683554E-02  .4954E+04 -.3161E+03   .9776701  .2098305 -.0115012
T  971  9 .7961762E+07   2676156E-02  .4747E+04  .1370E+03   .9835104  .1808116  .0038151
T  972  9 .7856179E+07   2673658E-02  .4797E+04 -.2985E+03   .9823762  .1868182 -.0059912
T  973  9 .7821183E+07   2678541E-02  .4681E+04  .1340E+03   .9870965  .1600327  .0054804
T  974  9 .7729240E+07   2679951E-02  .4844E+04 -.6630E+02   .9823556  .1870044  .0026240
T  975  9 .7817752E+07   2669914E-02  .4733E+04 -.3712E+03   .9849355  .1728178 -.0060033
T  976  9 .7864027E+07   2673701E-02  .4692E+04  .2462E+03   .9842537  .1756943  .0193950
T  977  9 .7969661E+07   2684337E-02  .4700E+04 -.2318E+03   .9858775  .1672202 -.0091045
T  978  9 .7896712E+07   2665757E-02  .4532E+04  .6266E+03   .9853668  .1703643  .0053155
T  979  9 .8093524E+07   2665998E-02  .4690E+04  .1704E+02   .9840718  .1777172  .0043889
T  980  9 .7988350E+07   2679184E-02  .4110E+04  .2828E+03   .9902551  .1388402  .0108758
T  981  9 .8109801E+07   2664717E-02  .4782E+04 -.1121E+03   .9822826  .1873448 -.0047777
T  982  9 .7961717E+07   2679857E-02  .4873E+04 -.2862E+02   .9861417  .1657702 -.0066909
T  983  9 .7908264E+07   2685527E-02  .4334E+04  .5992E+02   .9873674  .1584466  .0005132
T  984  9 .7850837E+07   2676263E-02  .4767E+04  .7917E+02   .9841281  .1774400  .0026517
T  985  9 .7944964E+07   2662694E-02  .4618E+04  .1226E+03   .9878951  .1550212 -.0056274
T  986  9 .8064812E+07   2668892E-02  .4541E+04  .2129E+03   .9879384  .1545514  .0095727
T  987  9 .8033038E+07   2668234E-02  .4532E+04  .1425E+03   .9854587  .1698590  .0043766
T  988  9 .8057000E+07   2670987E-02  .4656E+04 -.1192E+02   .9852568  .1710121  .0048829
T  989  9 .7926128E+07   2668792E-02  .4724E+04 -.4292E+02   .9849744  .1721788  .0134126
T  990  9 .7979597E+07   2683364E-02  .5069E+04  .3892E+03   .9804588  .1960723  .0160064
T  991  9 .7631369E+07   2670555E-02  .1598E+04 -.2964E+03   .9998637 -.0047348 -.0158169
