============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(500 keV) ==> Layer 1(  271 A) ==========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 4718  2 .4686357E+06   2717823E-04  .4719E+03  .1740E+02   .4856008  .8730517  .0444145
T 4719  2 .4635382E+06   2710301E-04  .4465E+03 -.2975E+02   .5583353  .5041951 -.6588239
T 4720  2 .4570053E+06   2713718E-04  .4600E+03  .1954E+00   .5319525  .8467497  .0064423
T 4721  2 .4578380E+06   2714488E-04  .4758E+03  .8317E+01   .4583797  .8887494  .0035527
T 4722  2 .4709163E+06   2717647E-04  .4699E+03 -.2058E+02   .5220473  .8510713 -.0560735
T 4723  2 .4557578E+06   2710551E-04  .4790E+03 -.3743E+01   .4453282  .8946758  .0351859
T 4724  2 .4711204E+06   2720347E-04  .4802E+03  .2549E+01   .4810387  .8753651  .0483504
T 4725  2 .4686900E+06   2719122E-04  .4893E+03  .1368E+02   .3704321  .9202085  .1264768
T 4726  2 .4566027E+06   2715381E-04  .4682E+03  .1961E+02   .4984615  .8639515  .0715815
T 4727  2 .4654473E+06   2725604E-04  .4826E+03 -.7218E+01   .4803441  .8768722  .0190958
T 4728  2 .4673443E+06   2712585E-04  .4494E+03  .5434E+01   .6063161  .7943152 -.0380026
T 4729  2 .4627549E+06   2730158E-04  .4583E+03  .1536E+02   .5034629  .8629533  .0428565
T 4730  2 .4659327E+06   2714175E-04  .4787E+03 -.6688E+01   .4754554  .8790815 -.0340286
T 4731  2 .4566641E+06   2718321E-04  .6094E+03 -.1765E+01   .4002362  .9159655  .0286040
T 4732  2 .4689728E+06   2723735E-04  .4930E+03 -.3674E+02   .3947246  .8937890 -.2129169
T 4733  2 .4579200E+06   2717550E-04  .4499E+03 -.2348E+02   .5458484  .8309225 -.1077839
T 4734  2 .4661751E+06   2711544E-04  .4548E+03 -.2363E+01   .5296351  .8482095  .0052316
T 4735  2 .4591595E+06   2723727E-04  .4476E+03 -.1960E+02   .5705409  .8207043 -.0304573
T 4736  2 .4650124E+06   2713756E-04  .4684E+03 -.1588E+02   .5042804  .8609249 -.0671531
T 4737  2 .4599612E+06   2716495E-04  .4867E+03 -.7613E+01   .4505540  .8926114 -.0156854
T 4738  2 .4680644E+06   2729238E-04  .4867E+03 -.8679E+02   .4804994  .8662727 -.1367187
T 4739  2 .4691543E+06   2715636E-04  .5019E+03  .1077E+02   .4802119  .8763140  .0383454
T 4740  2 .4659554E+06   2728474E-04  .4629E+03  .9122E+01   .5063027  .8617239  .0330078
T 4741  2 .4781155E+06   2724717E-04  .4571E+03  .7188E+01   .5158640  .8559208  .0358306
T 4742  2 .4728431E+06   2718551E-04  .4909E+03  .5194E+01   .4069658  .9117324  .0558826
T 4743  2 .4664589E+06   2721677E-04  .5015E+03  .1799E+02   .4113752  .8930337  .1823770
T 4744  2 .4524136E+06   2716416E-04  .4897E+03  .7960E+01   .4961789  .8668391  .0489538
T 4745  2 .4626839E+06   2720727E-04  .4656E+03  .2551E+02   .4871572  .8664565  .1092290
T 4746  2 .4685753E+06   2716318E-04  .4476E+03 -.1363E+02   .5250256  .8491502 -.0573766
T 4747  2 .4586635E+06   2717374E-04  .4730E+03 -.2867E+01   .5044082  .8633649  .0131680
T 4748  2 .4744763E+06   2715405E-04  .4723E+03  .1090E+02   .4994160  .8661891  .0173217
T 4749  2 .4591267E+06   2726406E-04  .4803E+03 -.2549E+01   .5112278  .8593104 -.0152255
T 4750  2 .4583629E+06   2722137E-04  .6085E+03 -.7370E+02   .3707862  .9185042 -.1373598
T 4751  2 .4767518E+06   2714285E-04  .4728E+03 -.3001E+01   .4790736  .8775753  .0187104
T 4752  2 .4714482E+06   2726628E-04  .3984E+03 -.4572E+02   .5714673  .8067196 -.1504282
T 4753  2 .4700893E+06   2713271E-04  .4633E+03  .6327E+01   .4971559  .8668251  .0380823
T 4754  2 .4746158E+06   2731792E-04  .4629E+03  .1358E+02   .5195218  .8535799  .0387106
T 4755  2 .4650981E+06   2711221E-04  .4139E+03 -.3839E+02   .5703577  .7723248 -.2796543
T 4756  2 .4653565E+06   2730340E-04  .4909E+03 -.2132E+02   .4558363  .8859404 -.0855743
T 4757  2 .4645917E+06   2721507E-04  .4683E+03 -.6789E+01   .5066091  .8621618 -.0049123
T 4758  2 .4603587E+06   2721606E-04  .4683E+03  .5845E+01   .5027912  .8638002 -.0324056
T 4759  2 .4663249E+06   2726408E-04  .4308E+03 -.2381E+02   .5721922  .8152181 -.0895302
T 4760  2 .4658777E+06   2714520E-04  .4290E+03  .5411E+01   .5956621  .8027865  .0268422
T 4761  2 .4620946E+06   2714838E-04  .4811E+03 -.4923E+01   .4958327  .8671716 -.0465116
T 4762  2 .4671733E+06   2720920E-04  .4962E+03 -.8617E+01   .4634570  .8853309 -.0373743
T 4763  2 .4630563E+06   2735836E-04  .4891E+03 -.1140E+02   .4788548  .8772660 -.0332037
T 4764  2 .4584782E+06   2721659E-04  .4709E+03  .4417E+01   .4890272  .8721885 -.0118175
T 4765  2 .4689381E+06   2715040E-04  .4563E+03 -.8411E+00   .5240826  .8510790 -.0316540
T 4766  2 .4576745E+06   2714558E-04  .4748E+03 -.5147E+01   .4702452  .8825083  .0069650
T 4767  2 .4664100E+06   2721447E-04  .4750E+03 -.7458E+01   .4905470  .8704990 -.0399397
T 4768  2 .4736184E+06   2710180E-04  .4601E+03  .4275E+01   .5078148  .8614295  .0079609
T 4769  2 .4650435E+06   2713022E-04  .4651E+03  .1536E+02   .4982314  .8591597  .1166618
T 4770  2 .4656094E+06   2716488E-04  .4993E+03 -.1739E+02   .4251417  .9039611 -.0459224
T 4771  2 .4657814E+06   2714792E-04  .4863E+03  .8523E+01   .4333472  .8973161  .0838691
T 4772  2 .4647475E+06   2712104E-04  .4856E+03 -.9069E+01   .4867040  .8734874 -.0117874
T 4773  2 .4696291E+06   2711512E-04  .4703E+03 -.1977E+02   .4962808  .8669474 -.0459095
T 4774  2 .4741284E+06   2713517E-04  .4656E+03  .9852E+01   .5116894  .8587871  .0256655
T 4775  2 .4650031E+06   2719508E-04  .4711E+03  .3009E+02   .5402789  .8383189  .0729389
T 4776  2 .4696038E+06   2720110E-04  .4600E+03  .3762E+01   .5147152  .8570049  .0247135
T 4777  2 .4600098E+06   2732223E-04  .5785E+03 -.5312E+02   .3244520  .9348028 -.1444807
T 4778  2 .4656221E+06   2712223E-04  .4768E+03  .2935E+01   .4555838  .8901884  .0028370
T 4779  2 .4656044E+06   2711316E-04  .4636E+03 -.7233E+01   .5056740  .8626351 -.0124344
T 4780  2 .4586647E+06   2731427E-04  .4918E+03 -.1368E+02   .4672594  .8813106 -.0704286
T 4781  2 .4686298E+06   2724916E-04  .4536E+03 -.1498E+02   .5348193  .8436505 -.0471403
T 4782  2 .4658351E+06   2715783E-04  .4824E+03  .9438E+00   .4828981  .8751736 -.0296742
T 4783  2 .4598986E+06   2714149E-04  .4515E+03 -.7995E+01   .5584302  .8271308 -.0633270
T 4784  2 .4743717E+06   2718288E-04  .4395E+03  .9486E+01   .6091629  .7916492  .0470335
T 4785  2 .4767748E+06   2721704E-04  .4468E+03  .7318E+00   .5457227  .8365941  .0479267
T 4786  2 .4685823E+06   2717462E-04  .4773E+03 -.1519E+02   .5065272  .8608839 -.0480541
T 4787  2 .4657437E+06   2719676E-04  .4547E+03 -.1324E+01   .5456884  .8378211 -.0167315
T 4788  2 .4612219E+06   2714211E-04  .4805E+03  .8526E+01   .4827822  .8751496  .0321633
T 4789  2 .4623479E+06   2723309E-04  .5183E+03 -.5250E+01   .4009252  .9159325 -.0180737
T 4790  2 .4623257E+06   2718943E-04  .4765E+03  .4102E+01   .4882807  .8725231  .0168934
T 4791  2 .4622104E+06   2710523E-04  .4933E+03  .1922E-02   .4584102  .8886212 -.0145753
T 4792  2 .4670351E+06   2730464E-04  .4773E+03  .1058E+01   .5223323  .8450285  .1144369
T 4793  2 .4664696E+06   2713202E-04  .4948E+03  .2441E+02   .4752590  .8670443  .1495431
T 4794  2 .4651667E+06   2711003E-04  .4701E+03 -.4302E+01   .4997353  .8658384 -.0242585
T 4795  2 .4607275E+06   2715786E-04  .4912E+03 -.5986E+01   .4774366  .8776415 -.0424227
T 4796  2 .4538938E+06   2726516E-04  .4651E+03 -.1005E+02   .4893156  .8692730 -.0702479
T 4797  2 .4707051E+06   2722383E-04  .4646E+03  .7841E+01   .5033270  .8631985  .0393749
T 4798  2 .4568728E+06   2715063E-04  .6141E+03 -.3267E+02   .2725519  .9601834 -.0613460
T 4799  2 .4656360E+06   2722372E-04  .4681E+03 -.8219E+01   .5172404  .8547109 -.0439512
T 4800  2 .4580280E+06   2715037E-04  .4924E+03 -.9593E+01   .4979861  .8656859 -.0509686
T 4801  2 .4651266E+06   2722194E-04  .4678E+03  .5778E+01   .5035297  .8638831  .0128011
T 4802  2 .4693422E+06   2710994E-04  .4696E+03  .3287E+01   .4985306  .8661131  .0362676
T 4803  2 .4719832E+06   2718719E-04  .4515E+03 -.1036E+02   .5271520  .8497709  .0004502
T 4804  2 .4725621E+06   2714723E-04  .4543E+03  .4027E+01   .5252251  .8508710  .0125352
T 4805  2 .4606167E+06   2723907E-04  .4716E+03  .3827E+01   .4957849  .8681862  .0212166
T 4806  2 .4660362E+06   2722403E-04  .4664E+03 -.6298E+01   .4981786  .8667416 -.0240221
T 4807  2 .4659474E+06   2710312E-04  .4450E+03 -.8486E+01   .5182326  .8542020 -.0421174
T 4808  2 .4679046E+06   2719913E-04  .4704E+03  .1660E+01   .5728153  .8193938 -.0218285
T 4809  2 .4698322E+06   2717815E-04  .4668E+03  .1154E+02   .6520176  .7465307  .1325326
T 4810  2 .4592156E+06   2723847E-04  .5756E+03 -.1616E+02   .3292912  .9433066 -.0417132
T 4811  2 .4676983E+06   2711396E-04  .4804E+03 -.1196E+01   .4940507  .8693360 -.0129905
T 4812  2 .4731140E+06   2713720E-04  .4716E+03 -.1187E+00   .4773981  .8786013 -.0122827
T 4813  2 .4682635E+06   2726213E-04  .4997E+03 -.2165E+02   .3901001  .9038645 -.1756440
T 4814  2 .4679183E+06   2721084E-04  .4538E+03  .1299E+02   .5348941  .8404207  .0870713
T 4815  2 .4634322E+06   2711278E-04  .4866E+03  .5465E+01   .4567624  .8895068 -.0120711
T 4816  2 .4649203E+06   2710652E-04  .4754E+03  .7734E+01   .4744544  .8793294  .0409001
T 4817  2 .4677363E+06   2713940E-04  .4693E+03 -.7193E+00   .5342078  .8436522 -.0536004
T 4818  2 .4673224E+06   2720501E-04  .4794E+03 -.1211E+01   .4782779  .8777445  .0285469
T 4819  2 .4670505E+06   2716444E-04  .4807E+03  .2888E+01   .4844010  .8748454 -.0011155
T 4820  2 .4727088E+06   2715380E-04  .4958E+03 -.1233E+02   .4726282  .8796604 -.0531058
T 4821  2 .4697551E+06   2723184E-04  .4810E+03 -.4471E+01   .5627982  .8260970 -.0286688
T 4822  2 .4684315E+06   2722182E-04  .5147E+03 -.2297E+02   .4500190  .8901649 -.0713393
T 4823  2 .4643199E+06   2720925E-04  .5008E+03  .1286E+02   .4289936  .9019339  .0497973
T 4824  2 .4609878E+06   2717871E-04  .4818E+03 -.2148E+02   .4760969  .8753704 -.0840141
T 4825  2 .4633420E+06   2718901E-04  .4852E+03  .1109E+00   .4832546  .8754759 -.0026331
T 4826  2 .4636243E+06   2728399E-04  .5106E+03  .1734E+02   .3693476  .9248849  .0903901
T 4827  2 .4627037E+06   2712355E-04  .4766E+03  .5025E+01   .5094778  .8604606 -.0063187
T 4828  2 .4698667E+06   2720276E-04  .4518E+03 -.4155E+01   .5198283  .8542324 -.0081002
T 4829  2 .4598878E+06   2716431E-04  .4472E+03  .7750E+01   .5401786  .8414344  .0139709
T 4830  2 .4543957E+06   2728055E-04  .4007E+03  .2307E+02   .8481734  .3047573  .4332722
T 4831  2 .4726526E+06   2717383E-04  .4711E+03 -.1170E+02   .5036820  .8633957 -.0291938
T 4832  2 .4644187E+06   2727132E-04  .4939E+03  .7657E+01   .4510319  .8922168  .0227891
T 4833  2 .4635692E+06   2713451E-04  .4740E+03  .1119E+02   .5356363  .8405744  .0807991
T 4834  2 .4734537E+06   2721865E-04  .4734E+03  .8658E-01   .5136490  .8578477  .0161863
T 4835  2 .4690246E+06   2723012E-04  .4980E+03  .3335E+00   .4844783  .8746866  .0142895
T 4836  2 .4689549E+06   2716398E-04  .4786E+03  .8759E+01   .4622241  .8857110  .0431837
T 4837  2 .4661149E+06   2714205E-04  .4858E+03 -.3997E+01   .4691539  .8829036 -.0193874
T 4838  2 .4614196E+06   2719044E-04  .4761E+03  .2424E+01   .4751952  .8798792  .0014495
T 4839  2 .4654372E+06   2713882E-04  .4384E+03 -.8563E+01   .5553845  .8312570 -.0236603
T 4840  2 .4670689E+06   2718951E-04  .4678E+03 -.1476E+02   .5160776  .8551372 -.0490333
T 4841  2 .4616159E+06   2720870E-04  .4748E+03 -.1390E+02   .4917726  .8692280 -.0510139
T 4842  2 .4689241E+06   2732110E-04  .4541E+03 -.1401E+01   .5348529  .8445448  .0260080
T 4843  2 .4668821E+06   2717083E-04  .4800E+03 -.5175E+01   .5052272  .8624566 -.0302348
T 4844  2 .4642184E+06   2716046E-04  .5007E+03  .3879E+01   .4768982  .8788847  .0113899
T 4845  2 .4658377E+06   2711434E-04  .5336E+03 -.2320E+02   .4512045  .8860101 -.1067740
T 4846  2 .4562444E+06   2715533E-04  .5038E+03  .2271E+02   .3259416  .9339919  .1463596
T 4847  2 .4632663E+06   2716049E-04  .4570E+03  .4153E+01   .5538129  .8321172 -.0295342
T 4848  2 .4563283E+06   2710721E-04  .4739E+03  .1261E+01   .5186706  .8539741 -.0413415
T 4849  2 .4714770E+06   2718835E-04  .4609E+03 -.1343E+01   .5266437  .8499565  .0148472
T 4850  2 .4669722E+06   2712068E-04  .4993E+03 -.7410E+01   .4168727  .9077793 -.0464103
T 4851  2 .4706325E+06   2717912E-04  .4439E+03 -.6345E+01   .5928294  .8017606 -.0757180
T 4852  2 .4703451E+06   2710916E-04  .4617E+03  .3686E+01   .5098232  .8602612  .0055644
T 4853  2 .4565064E+06   2715713E-04  .4669E+03 -.3258E+01   .4460476  .8948882  .0147200
T 4854  2 .4650602E+06   2711608E-04  .4699E+03  .2886E+01   .5019956  .8648190 -.0094132
T 4855  2 .4617128E+06   2724821E-04  .4761E+03  .5572E+01   .5312469  .8468136  .0261445
T 4856  2 .4699267E+06   2720454E-04  .4814E+03  .2379E+02   .4960992  .8647159  .0784349
T 4857  2 .4600557E+06   2731432E-04  .4636E+03  .1693E+02   .4939957  .8537605  .1645031
T 4858  2 .4676791E+06   2732431E-04  .4639E+03  .7808E+00   .5340723  .8453792  .0100378
T 4859  2 .4619052E+06   2720134E-04  .4850E+03  .1674E+01   .5182238  .8539484  .0470764
T 4860  2 .4601041E+06   2716522E-04  .4721E+03 -.1415E+01   .5152768  .8570171  .0033771
T 4861  2 .4690225E+06   2716099E-04  .4890E+03  .7204E+01   .4539301  .8910345  .0022356
T 4862  2 .4609383E+06   2719335E-04  .4669E+03  .4599E+01   .5049756  .8631331 -.0009248
T 4863  2 .4742248E+06   2711514E-04  .4594E+03 -.1048E+02   .4917569  .8690601 -.0539405
T 4864  2 .4676053E+06   2718026E-04  .4758E+03 -.7310E+01   .4845464  .8747453 -.0059531
T 4865  2 .4607713E+06   2720451E-04  .4741E+03  .1457E+02   .5500959  .8340082  .0427182
T 4866  2 .4675217E+06   2710045E-04  .4819E+03 -.3432E+02   .4768380  .8734608 -.0984473
T 4867  2 .4704462E+06   2717798E-04  .5363E+03 -.3407E+01   .3824755  .9237816 -.0184384
T 4868  2 .4630399E+06   2710230E-04  .4725E+03  .1710E+01   .4945602  .8682294 -.0398481
T 4869  2 .4676659E+06   2710068E-04  .4615E+03  .1352E+01   .5168466  .8559101 -.0169573
T 4870  2 .4586183E+06   2711174E-04  .4783E+03 -.4034E+01   .4864888  .8734610 -.0198602
T 4871  2 .4643743E+06   2732504E-04  .4744E+03 -.6234E+00   .4885754  .8725184  .0023823
T 4872  2 .4586923E+06   2715900E-04  .4641E+03  .1696E+02   .5101965  .8577124  .0634751
T 4873  2 .4660139E+06   2713977E-04  .5783E+03  .4886E+02   .3855427  .9181343  .0915762
T 4874  2 .4717927E+06   2722775E-04  .4770E+03  .1255E+02   .4792055  .8749956  .0688824
T 4875  2 .4667793E+06   2718673E-04  .4507E+03 -.1438E+01   .5395505  .8410778  .0383860
T 4876  2 .4563340E+06   2723593E-04  .6659E+03  .6299E+02   .3211368  .9381169  .1296451
T 4877  2 .4583521E+06   2710048E-04  .4572E+03 -.8564E+00   .5326350  .8463346  .0041975
T 4878  2 .4690005E+06   2712597E-04  .4828E+03  .5199E+00   .4915756  .8706724 -.0168213
T 4879  2 .4652939E+06   2727595E-04  .4788E+03  .1351E+01   .4880335  .8727740 -.0094282
T 4880  2 .4683496E+06   2715975E-04  .4743E+03  .6660E+01   .5044460  .8630720  .0253166
T 4881  2 .4671083E+06   2716700E-04  .4808E+03 -.5022E+02   .4868906  .8532587 -.1867811
T 4882  2 .4615716E+06   2718434E-04  .4733E+03  .1040E+02   .4905122  .8696104  .0563522
T 4883  2 .4685464E+06   2714000E-04  .4699E+03  .4068E+01   .4960974  .8679488  .0235012
T 4884  2 .4604752E+06   2710855E-04  .5224E+03 -.1823E+02   .3374898  .9259139 -.1696585
T 4885  2 .4651480E+06   2727772E-04  .4916E+03  .2151E+01   .4837562  .8750055 -.0185825
T 4886  2 .4646133E+06   2713503E-04  .4846E+03 -.8530E+00   .4471294  .8942169 -.0212456
T 4887  2 .4653906E+06   2712903E-04  .4762E+03 -.3875E+01   .4992417  .8647741 -.0540696
T 4888  2 .4589572E+06   2710018E-04  .4298E+03 -.2868E+01   .5720899  .8200929 -.0126769
T 4889  2 .4657850E+06   2711632E-04  .4572E+03 -.5373E+01   .5204634  .8534111 -.0284148
T 4890  2 .4620099E+06   2721440E-04  .4928E+03 -.8719E+01   .4566929  .8890413 -.0322065
T 4891  2 .4731061E+06   2715696E-04  .4667E+03  .6036E+01   .5188416  .8541676  .0346582
T 4892  2 .4642016E+06   2713170E-04  .4670E+03  .9033E+01   .5063252  .8615051  .0379980
T 4893  2 .4566698E+06   2723169E-04  .4919E+03  .1307E+01   .4566708  .8896356  .0005444
T 4894  2 .4656265E+06   2719086E-04  .5010E+03 -.1706E+02   .4591658  .8825657 -.1012149
T 4895  2 .4712835E+06   2715612E-04  .4715E+03  .5719E+00   .5096854  .8600205  .0241973
T 4896  2 .4652243E+06   2710405E-04  .5043E+03  .1423E+02   .4608650  .8848624  .0679861
T 4897  2 .4621256E+06   2716169E-04  .4997E+03  .2223E+02   .4804670  .8761977  .0378027
T 4898  2 .4687119E+06   2716414E-04  .4815E+03 -.1071E+02   .4730486  .8799145 -.0444465
T 4899  2 .4645374E+06   2717062E-04  .4629E+03  .2285E+01   .5142433  .8576441 -.0006871
T 4900  2 .4688038E+06   2727407E-04  .4885E+03 -.2550E+01   .4716769  .8817319 -.0083546
T 4901  2 .4710549E+06   2712018E-04  .4674E+03  .1015E+02   .4963617  .8679856  .0150327
T 4902  2 .4776321E+06   2715092E-04  .4661E+03  .7972E+01   .5296426  .8470559  .0444424
T 4903  2 .4599407E+06   2718981E-04  .5000E+03 -.1793E+02   .4627966  .8831408 -.0766919
T 4904  2 .4645643E+06   2718800E-04  .4761E+03  .5377E+01   .5015924  .8630055  .0602208
T 4905  2 .4729384E+06   2720023E-04  .4678E+03  .1031E+02   .5146644  .8561527  .0460774
T 4906  2 .4725824E+06   2711059E-04  .4427E+03 -.5818E+01   .5747899  .8178480 -.0272256
T 4907  2 .4699025E+06   2712080E-04  .4606E+03  .2407E+01   .5944928  .8030558  .0409827
T 4908  2 .4643075E+06   2722784E-04  .4849E+03  .1372E+02   .4523963  .8891173  .0693395
T 4909  2 .4606862E+06   2711506E-04  .4904E+03  .2142E+02   .4691617  .8810751  .0599497
T 4910  2 .4587469E+06   2716702E-04  .4867E+03 -.6438E+01   .4395299  .8980979  .0152880
T 4911  2 .4688709E+06   2710044E-04  .4647E+03 -.1962E+02   .5212172  .8501256 -.0749606
T 4912  2 .4730485E+06   2717626E-04  .4621E+03 -.9931E-01   .5358456  .8443127  .0023467
T 4913  2 .4687452E+06   2720269E-04  .4247E+03  .1573E+02   .5935543  .8038699  .0385540
T 4914  2 .4664853E+06   2710250E-04  .4782E+03 -.8067E+00   .4897783  .8713450 -.0295821
T 4915  2 .4757008E+06   2733021E-04  .4489E+03  .9070E+01   .5475711  .8367496 -.0039855
T 4916  2 .4712655E+06   2715479E-04  .4782E+03  .2769E+01   .4613006  .8871809 -.0105719
T 4917  2 .4589724E+06   2730891E-04  .4647E+03 -.6230E+01   .4938314  .8690130  .0307715
T 4918  2 .4677866E+06   2712160E-04  .4707E+03 -.7509E+01   .5106072  .8588531 -.0406401
T 4919  2 .4616293E+06   2726770E-04  .4688E+03 -.5061E+01   .5046343  .8630461  .0222644
T 4920  2 .4580578E+06   2711513E-04  .4764E+03 -.9782E+01   .4935209  .8692430 -.0292196
T 4921  2 .4710886E+06   2719772E-04  .4721E+03  .6198E+01   .4587417  .8878910 -.0347233
T 4922  2 .4726997E+06   2727592E-04  .3038E+03  .2572E+02   .7936704  .5998282  .1014569
T 4923  2 .4586291E+06   2716304E-04  .4931E+03 -.1461E+01   .4562629  .8897834  .0104724
T 4924  2 .4580166E+06   2723571E-04  .4795E+03  .2669E+01   .5517524  .8340040  .0025939
T 4925  2 .4689511E+06   2718361E-04  .4640E+03  .1662E+01   .5067327  .8621032  .0003422
T 4926  2 .4555067E+06   2723183E-04  .4767E+03  .7647E+01   .4860255  .8729411  .0418704
T 4927  2 .4665869E+06   2711339E-04  .5110E+03  .8010E+02   .4491601  .8549641  .2594064
T 4928  2 .4623029E+06   2711417E-04  .4469E+03 -.5839E+01   .5239095  .8506711 -.0433306
T 4929  2 .4665365E+06   2726971E-04  .4308E+03 -.2948E+01   .5450704  .8370467  .0474461
T 4930  2 .4682938E+06   2717817E-04  .4722E+03  .1684E+02   .4873583  .8688213  .0873576
T 4931  2 .4642630E+06   2717895E-04  .4600E+03 -.4218E+01   .5260221  .8504696  .0014649
T 4932  2 .4730743E+06   2719514E-04  .4647E+03  .6201E+01   .5237466  .8510840  .0366816
T 4933  2 .4715950E+06   2720344E-04  .4928E+03  .7297E+01   .4771640  .8784392  .0256705
T 4934  2 .4625999E+06   2712420E-04  .4679E+03 -.4927E+01   .5254752  .8508056 -.0023783
T 4935  2 .4672996E+06   2718617E-04  .4907E+03 -.8028E+01   .4331147  .8981863 -.0753193
T 4936  2 .4647569E+06   2714539E-04  .4883E+03 -.6121E+01   .4825319  .8758431 -.0078624
T 4937  2 .4590509E+06   2720720E-04  .5965E+03  .7136E+01   .4299650  .9020552  .0377686
T 4938  2 .4598824E+06   2719673E-04  .4580E+03 -.4120E+01   .5267264  .8500349 -.0002036
T 4939  2 .4681489E+06   2713001E-04  .4684E+03 -.7952E+01   .5006132  .8654518 -.0194848
T 4940  2 .4657495E+06   2710655E-04  .4512E+03 -.2298E+02   .5429644  .8330091 -.1062333
T 4941  2 .4651728E+06   2731609E-04  .4974E+03  .2951E+02   .4628813  .8762660  .1337864
T 4942  2 .4671149E+06   2720134E-04  .4663E+03  .3034E+01   .4974633  .8659060 -.0523179
T 4943  2 .4612950E+06   2720907E-04  .4676E+03 -.3969E+01   .4898904  .8715815 -.0187886
T 4944  2 .4645076E+06   2718051E-04  .4725E+03 -.4304E+01   .5034512  .8640228 -.0012540
T 4945  2 .4604579E+06   2716718E-04  .4477E+03  .3024E+02   .5332911  .8389412  .1085282
T 4946  2 .4586700E+06   2715759E-04  .4607E+03  .4363E+00   .5146568  .8573227  .0112323
T 4947  2 .4607492E+06   2721594E-04  .4602E+03 -.1808E+02   .5301491  .8463760 -.0508885
T 4948  2 .4675816E+06   2724815E-04  .4742E+03 -.8077E+01   .4926118  .8693180 -.0402458
T 4949  2 .4561282E+06   2711776E-04  .4559E+03 -.6376E+01   .5079553  .8600305 -.0482598
T 4950  2 .4614932E+06   2712788E-04  .4886E+03  .4779E+00   .4583764  .8886735  .0122710
T 4951  2 .4673666E+06   2712590E-04  .4701E+03 -.1701E+01   .5030453  .8636658 -.0320441
T 4952  2 .4636356E+06   2717074E-04  .4565E+03 -.2134E+00   .5225644  .8523215  .0217843
T 4953  2 .4607539E+06   2729292E-04  .4038E+03 -.3240E+02   .5760256  .8140578 -.0741919
T 4954  2 .4581443E+06   2726527E-04  .5060E+03  .5361E+01   .4426225  .8963952  .0236858
T 4955  2 .4712684E+06   2721169E-04  .5059E+03 -.5779E+01   .4361874  .8997113 -.0161270
T 4956  2 .4709986E+06   2716721E-04  .4721E+03  .1350E+02   .4967888  .8654836  .0643348
T 4957  2 .4654276E+06   2717964E-04  .4717E+03  .9418E+01   .4648547  .8759817  .1287096
T 4958  2 .4647725E+06   2723116E-04  .4868E+03 -.1080E+02   .5227704  .8520989 -.0252710
T 4959  2 .4694100E+06   2728653E-04  .4805E+03 -.9379E+00   .4919907  .8701791  .0270845
T 4960  2 .4615563E+06   2722706E-04  .5076E+03 -.4328E+01   .4651314  .8851124  .0151291
T 4961  2 .4763273E+06   2710219E-04  .4479E+03  .4701E+01   .5200541  .8539786  .0162566
T 4962  2 .4586854E+06   2722605E-04  .4775E+03  .3748E+02   .4683055  .8716580  .1445764
T 4963  2 .4701027E+06   2725821E-04  .4903E+03  .1173E-01   .4848754  .8745710  .0046268
T 4964  2 .4587863E+06   2715893E-04  .4814E+03  .5463E+01   .4380940  .8979935  .0410047
T 4965  2 .4693481E+06   2728425E-04  .4698E+03  .3746E+01   .4895004  .8719986 -.0027843
T 4966  2 .4617460E+06   2714337E-04  .4837E+03 -.1832E+02   .4787665  .8736252 -.0869580
T 4967  2 .4687492E+06   2717696E-04  .4864E+03 -.8200E+01   .4816887  .8760951 -.0208163
T 4968  2 .4668483E+06   2716439E-04  .4848E+03  .7300E+01   .4311299  .9001836  .0616154
T 4969  2 .4584898E+06   2717635E-04  .4993E+03  .1437E+02   .4781443  .8772674  .0421889
T 4970  2 .4606587E+06   2719041E-04  .4737E+03 -.2540E+01   .5199898  .8504195 -.0799829
T 4971  2 .4557547E+06   2711834E-04  .4791E+03  .1959E+02   .5053019  .8520089  .1369337
T 4972  2 .4763776E+06   2717228E-04  .5027E+03  .1678E+02   .4824345  .8749447  .0415791
T 4973  2 .4714494E+06   2724246E-04  .4516E+03 -.3935E+01   .5545325  .8320108 -.0158676
T 4974  2 .4664980E+06   2711698E-04  .4684E+03  .4194E+01   .4748751  .8800532  .0002156
T 4975  2 .4580965E+06   2719486E-04  .4923E+03  .6387E+01   .4722332  .8810438  .0275260
T 4976  2 .4648564E+06   2724001E-04  .4685E+03 -.3398E+01   .4785645  .8773430 -.0352894
T 4977  2 .3715822E+06   2716271E-04  .2066E+04 -.5874E+03   .0673622  .9646498 -.2547805
T 4978  2 .4728584E+06   2717063E-04  .4682E+03  .1770E+01   .5301613  .8464505 -.0495038
