============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(13.7 MeV) ==> Aluminium( 2.66 um) ======================
T 1266  9 .8093456E+07   2673520E-02  .2407E+04  .1287E+03   .9947374  .1023594 -.0044793
T 1267  9 .8055069E+07   2686122E-02  .2771E+04  .8388E+02   .9939925  .1094113  .0028566
T 1268  9 .7980178E+07   2686063E-02  .2177E+04  .1034E+03   .9959306  .0897722  .0079505
T 1269  9 .8040315E+07   2684598E-02  .2005E+04  .5372E+02   .9968689  .0736460  .0287874
T 1270  9 .7844766E+07   2666424E-02  .2283E+04  .3016E+03   .9934682  .1122395  .0205732
T 1271  9 .8010578E+07   2668282E-02  .2566E+04 -.6935E+03   .9945266  .1002822 -.0293319
T 1272  9 .7958160E+07   2682392E-02  .2041E+04 -.1828E+03   .9976119  .0654292 -.0221260
T 1273  9 .7995925E+07   2666580E-02  .1978E+04 -.9730E+02   .9964714  .0798638 -.0258164
T 1274  9 .7957724E+07   2671953E-02  .2553E+04  .1494E+03   .9964479  .0838371  .0079280
T 1275  9 .7972545E+07   2665425E-02  .3377E+04 -.1169E+04   .9805434  .1797830 -.0788212
T 1276  9 .7990435E+07   2677641E-02  .2365E+04  .2234E+03   .9961291  .0872725  .0105080
T 1277  9 .7965855E+07   2682988E-02  .2596E+04  .1617E+03   .9945871  .1039049 -.0005348
T 1278  9 .8058099E+07   2663910E-02  .2529E+04  .6777E+02   .9952322  .0972244  .0077677
T 1279  9 .7935722E+07   2671826E-02  .2407E+04  .1193E+03   .9948480  .0915077  .0436325
T 1280  9 .7974956E+07   2662534E-02  .2266E+04  .6671E+03   .9937855  .0983655  .0521010
T 1281  9 .8149980E+07   2661998E-02  .2302E+04 -.2499E+03   .9966343  .0815629 -.0082153
T 1282  9 .7976891E+07   2679655E-02  .2175E+04 -.3159E+03   .9974124  .0712045 -.0099255
T 1283  9 .7966985E+07   2686457E-02  .2600E+04 -.1140E+03   .9944927  .1048062 -.0001321
T 1284  9 .7984410E+07   2687661E-02  .2193E+04  .1309E+03   .9969167  .0774705  .0124666
T 1285  9 .8009803E+07   2670819E-02  .2044E+04  .1741E+03   .9982082  .0499120  .0330012
T 1286  9 .8026699E+07   2665629E-02  .2254E+04 -.7848E+02   .9962058  .0868803 -.0050883
T 1287  9 .8100027E+07   2660321E-02  .2346E+04 -.1301E+03   .9969760  .0774511 -.0063341
T 1288  9 .8004284E+07   2668302E-02  .2424E+04  .6308E+03   .9955408  .0863272  .0380286
T 1289  9 .8016992E+07   2661725E-02  .2725E+04  .3556E+02   .9942076  .1071943  .0077864
T 1290  9 .7963429E+07   2686908E-02  .2223E+04 -.6125E+02   .9958269  .0839967 -.0356844
T 1291  9 .7910569E+07   2668911E-02  .2036E+04 -.4044E+02   .9972370  .0742272  .0029574
T 1292  9 .7934189E+07   2686817E-02  .2613E+04  .3618E+03   .9950063  .0992629  .0104576
T 1293  9 .8051703E+07   2672912E-02  .2387E+04 -.1405E+04   .9943538  .0891822 -.0575077
T 1294  9 .8039536E+07   2674503E-02  .2729E+04 -.1235E+02   .9938943  .1100705 -.0076564
T 1295  9 .7941549E+07   2684942E-02  .2480E+04 -.2362E+03   .9948741  .0991804 -.0197177
T 1296  9 .8073982E+07   2669784E-02  .2341E+04  .2977E+03   .9970052  .0760579 -.0139915
T 1297  9 .7959200E+07   2686228E-02  .2549E+04 -.2435E+03   .9953728  .0960674 -.0020263
T 1298  9 .8096432E+07   2661159E-02  .2116E+04 -.2400E+03   .9925388  .1160490 -.0374076
T 1299  9 .7826066E+07   2684172E-02  .2223E+04 -.4789E+02   .9982290  .0588024  .0090095
T 1300  9 .7922666E+07   2677203E-02  .1870E+04 -.3292E+03   .9981161  .0572066 -.0221747
T 1301  9 .8048921E+07   2674570E-02  .1918E+04  .2583E+02   .9987018  .0507488  .0043829
T 1302  9 .8059610E+07   2666946E-02  .1746E+04  .2307E+03   .9988779  .0469887 -.0059090
T 1303  9 .7914330E+07   2686638E-02  .2472E+04 -.1030E+03   .9964697  .0836891  .0066484
T 1304  9 .8045241E+07   2683696E-02  .2655E+04 -.1189E+03   .9954701  .0945028 -.0104161
T 1305  9 .7792958E+07   2669250E-02  .2116E+04 -.5070E+03   .9965285  .0709548 -.0435463
T 1306  9 .8056507E+07   2670203E-02  .2367E+04 -.3456E+03   .9967257  .0758567 -.0279929
T 1307  9 .8010461E+07   2661117E-02  .2491E+04  .2793E+03   .9951020  .0985959  .0071349
T 1308  9 .7894548E+07   2668022E-02  .2250E+04  .3377E+03   .9935131  .1091826  .0317933
T 1309  9 .8106386E+07   2668941E-02  .2497E+04  .3897E+02   .9943119  .1061375  .0088724
T 1310  9 .7972001E+07   2677931E-02  .2528E+04 -.2616E+03   .9944707  .1033532 -.0186028
T 1311  9 .8042098E+07   2672742E-02  .2283E+04  .8942E+02   .9953315  .0964344  .0039508
T 1312  9 .8095617E+07   2672660E-02  .2212E+04 -.1121E+03   .9968459  .0789711 -.0078608
T 1313  9 .7948815E+07   2677457E-02  .2434E+04  .1980E+03   .9952875  .0967532  .0064494
T 1314  9 .8030168E+07   2686057E-02  .2189E+04 -.1276E+03   .9985942  .0524916 -.0073628
T 1315  9 .8102728E+07   2677440E-02  .7598E+03 -.1013E+03   .9996641  .0258642 -.0016725
T 1316  9 .7950843E+07   2665808E-02  .2382E+04 -.2058E+03   .9967837  .0801273 -.0013850
T 1317  9 .7960913E+07   2684445E-02  .2239E+04  .1823E+02   .9972342  .0743089  .0014461
T 1318  9 .8070079E+07   2670415E-02  .1975E+04 -.6936E+03   .9966353  .0721809 -.0388330
T 1319  9 .7999001E+07   2664550E-02  .2889E+04  .2295E+03   .9946958  .1028032 -.0034299
T 1320  9 .8006837E+07   2661812E-02  .2220E+04  .8795E+02   .9968777  .0787878 -.0052370
T 1321  9 .7934785E+07   2668478E-02  .2764E+04  .3576E+03   .9933479  .1080737  .0397487
T 1322  9 .8028322E+07   2675524E-02  .2053E+04  .7118E+02   .9974103  .0716653  .0060714
T 1323  9 .7979582E+07   2661548E-02  .2507E+04  .6434E+03   .9952098  .0950785  .0227496
T 1324  9 .8021452E+07   2673921E-02  .2097E+04  .8070E+02   .9974293  .0704411  .0131505
T 1325  9 .7877357E+07   2679210E-02  .2214E+04  .9836E+03   .9930659  .1035680  .0556224
T 1326  9 .8048280E+07   2670607E-02  .2613E+04  .4842E+02   .9942548  .1046503  .0224862
T 1327  9 .8131602E+07   2687803E-02  .2484E+04 -.4512E+03   .9954724  .0920490 -.0236991
T 1328  9 .7925704E+07   2678204E-02  .2399E+04 -.1587E+03   .9957537  .0903236 -.0177815
T 1329  9 .7991702E+07   2681669E-02  .2036E+04  .1705E+03   .9976765  .0667591  .0135977
T 1330  9 .7842435E+07   2673388E-02  .1606E+04  .2112E+03   .9989553  .0361129  .0280045
T 1331  9 .7991670E+07   2684173E-02  .2889E+04  .1270E+03   .9934033  .1122551  .0234228
T 1332  9 .8054471E+07   2662910E-02  .2115E+04 -.2899E+03   .9973133  .0687380 -.0253248
T 1333  9 .8016088E+07   2660182E-02  .2522E+04  .6306E+02   .9958476  .0894409  .0169685
T 1334  9 .8003524E+07   2669379E-02  .2244E+04 -.2166E+03   .9966533  .0769013 -.0277199
T 1335  9 .8053424E+07   2665040E-02  .2751E+04  .4694E+02   .9942351  .1066907  .0106617
T 1336  9 .7967366E+07   2683220E-02  .2027E+04 -.1080E+03   .9971426  .0747853 -.0106666
T 1337  9 .8080198E+07   2663614E-02  .2504E+04  .1714E+03   .9934041  .1136544  .0151994
T 1338  9 .7932574E+07   2680077E-02  .2370E+04 -.3442E+00   .9957337  .0922713 -.0007140
T 1339  9 .7999639E+07   2677321E-02  .2259E+04  .1223E+03   .9949370  .1004043  .0043894
T 1340  9 .7859111E+07   2680906E-02  .2440E+04  .5579E+03   .9956458  .0863107  .0352110
T 1341  9 .8034249E+07   2669065E-02  .2273E+04 -.1506E+01   .9983204  .0537442  .0216330
T 1342  9 .7945829E+07   2666612E-02  .2737E+04 -.3122E+03   .9930003  .1150378 -.0267700
T 1343  9 .7989094E+07   2684854E-02  .2284E+04 -.2768E+03   .9964784  .0807037 -.0227537
T 1344  9 .8067167E+07   2672128E-02  .2089E+04  .2161E+03   .9989446  .0455741  .0057126
T 1345  9 .7940120E+07   2674795E-02  .1470E+04 -.1342E+04   .9930392  .0532465 -.1050618
T 1346  9 .7932819E+07   2676103E-02  .2376E+04  .4618E+02   .9970290  .0737903  .0220956
T 1347  9 .7814704E+07   2665826E-02  .2374E+04  .8462E+02   .9957857  .0915579  .0052942
T 1348  9 .7953426E+07   2669532E-02  .1964E+04  .2709E+03   .9981023  .0611475  .0072636
T 1349  9 .8108540E+07   2662170E-02  .2231E+04 -.2126E+03   .9982545  .0583961 -.0088238
T 1350  9 .8033655E+07   2677751E-02  .2094E+04 -.1014E+02   .9972473  .0717236  .0188039
T 1351  9 .7893589E+07   2682001E-02  .2397E+04  .6857E+02   .9961429  .0874841  .0067670
T 1352  9 .7942623E+07   2671778E-02  .2422E+04  .2399E+03   .9967182  .0804445  .0090244
T 1353  9 .8091629E+07   2662154E-02  .1981E+04 -.2838E+03   .9971262  .0734988 -.0183625
T 1354  9 .8033233E+07   2673342E-02  .2358E+04  .2286E+01   .9960008  .0871038 -.0198815
T 1355  9 .8022049E+07   2682741E-02  .2490E+04  .1501E+03   .9935152  .1130455  .0121763
T 1356  9 .7960838E+07   2678404E-02  .2248E+04 -.9339E+02   .9965449  .0793435  .0245535
T 1357  9 .8116493E+07   2670663E-02  .2493E+04  .1951E+03   .9949794  .0997570  .0080371
T 1358  9 .7978818E+07   2670346E-02  .1267E+04 -.5458E+03   .9992630  .0339468 -.0179170
T 1359  9 .7866733E+07   2671323E-02  .2323E+04 -.3539E+03   .9956465  .0923717 -.0124688
T 1360  9 .8011357E+07   2668648E-02  .2131E+04  .2476E+02   .9966289  .0818518  .0055816
T 1361  9 .8004098E+07   2672758E-02  .2127E+04  .4327E+03   .9980465  .0542219  .0310347
T 1362  9 .7979751E+07   2685197E-02  .2021E+04  .4924E+02   .9978726  .0642350  .0111375
T 1363  9 .8027895E+07   2681746E-02  .2049E+04 -.2694E+02   .9951641  .0981361 -.0042062
T 1364  9 .8033827E+07   2667723E-02  .2168E+04  .2080E+03   .9968546  .0792492  .0007039
T 1365  9 .8080328E+07   2668337E-02  .2469E+04  .9227E+02   .9958332  .0910145 -.0057105
T 1366  9 .8010292E+07   2669616E-02  .2048E+04  .3594E+03   .9972894  .0724344  .0129284
T 1367  9 .7984098E+07   2666443E-02  .2376E+04  .5985E+02   .9953424  .0963985 -.0008929
T 1368  9 .8102921E+07   2663096E-02  .2214E+04 -.3466E+02   .9967413  .0803841  .0067175
T 1369  9 .7841331E+07   2680900E-02  .2274E+04 -.1981E+03   .9962307  .0854940 -.0146653
T 1370  9 .7971112E+07   2678136E-02  .2548E+04  .2473E+02   .9960073  .0892682  .0007487
T 1371  9 .8150215E+07   2661092E-02  .2512E+04  .6061E+02   .9952356  .0974099  .0041817
T 1372  9 .7873036E+07   2681834E-02  .2410E+04  .1228E+03   .9963191  .0855513 -.0054121
T 1373  9 .7949678E+07   2679893E-02  .2515E+04  .9839E+02   .9955046  .0944449  .0071176
T 1374  9 .7987320E+07   2680631E-02  .2336E+04  .1016E+03   .9954126  .0956111  .0035085
T 1375  9 .7943504E+07   2663607E-02  .2421E+04  .2679E+03   .9957596  .0885853  .0248073
T 1376  9 .7990944E+07   2673022E-02  .2801E+04  .4358E+02   .9930039  .1178956  .0066208
T 1377  9 .7975386E+07   2676442E-02  .1933E+04 -.1002E+03   .9978090  .0661436  .0014731
T 1378  9 .7940251E+07   2665431E-02  .2567E+04 -.1991E+03   .9944342  .1045022 -.0134132
T 1379  9 .8086166E+07   2664387E-02  .2207E+04  .4798E+03   .9947476  .0876131  .0529254
T 1380  9 .7932821E+07   2685080E-02  .1933E+04 -.1099E+04   .9955452  .0624469 -.0706416
T 1381  9 .7887215E+07   2676755E-02  .2377E+04  .4638E+02   .9973032  .0731016 -.0065257
T 1382  9 .8070528E+07   2678688E-02  .2391E+04  .1154E+03   .9975828  .0691799 -.0065380
T 1383  9 .7932823E+07   2669018E-02  .2516E+04  .8416E+02   .9972780  .0726061 -.0128446
T 1384  9 .8027488E+07   2680309E-02  .2464E+04  .9220E+02   .9960299  .0888098  .0061068
T 1385  9 .7970684E+07   2681312E-02  .1851E+04 -.4718E+03   .9980451  .0484395 -.0394916
T 1386  9 .8069628E+07   2684908E-02  .2371E+04 -.3574E+02   .9967418  .0805503 -.0041816
T 1387  9 .7926848E+07   2681219E-02  .2341E+04  .4446E+02   .9962386  .0862399 -.0084467
T 1388  9 .7831169E+07   2660810E-02  .2529E+04  .1975E+04   .9895975  .1005362  .1029043
T 1389  9 .7960490E+07   2669434E-02  .3349E+04 -.1301E+04   .9865481  .1466181 -.0722911
T 1390  9 .7997858E+07   2664001E-02  .2281E+04 -.4664E+03   .9979794  .0625378 -.0112317
T 1391  9 .7890552E+07   2679317E-02  .2376E+04 -.4499E+03   .9943257  .0948847 -.0480969
T 1392  9 .7958236E+07   2683521E-02  .3008E+04 -.1154E+04   .9907248  .1191009 -.0654172
T 1393  9 .7936608E+07   2682465E-02  .2459E+04 -.2644E+03   .9961314  .0876054 -.0068895
T 1394  9 .7960310E+07   2673867E-02  .2580E+04  .2668E+03   .9938419  .1104646  .0087103
T 1395  9 .7984664E+07   2664153E-02  .2677E+04 -.5021E+02   .9937784  .1113337 -.0030496
T 1396  9 .8014348E+07   2684420E-02  .2317E+04  .1216E+03   .9975855  .0693746  .0032276
T 1397  9 .7925902E+07   2670409E-02  .2363E+04 -.1163E+03   .9965584  .0828602 -.0023613
T 1398  9 .7991167E+07   2676103E-02  .1985E+04 -.2669E+03   .9977221  .0637513 -.0220554
T 1399  9 .7855345E+07   2680238E-02  .2062E+04  .3165E+03   .9981743  .0585508  .0148312
T 1400  9 .7947878E+07   2668388E-02  .2446E+04  .2319E+03   .9923228  .1181097  .0366810
T 1401  9 .8035436E+07   2665412E-02  .2540E+04  .2589E+03   .9946835  .0997868  .0254443
T 1402  9 .8026916E+07   2670014E-02  .2458E+04 -.4638E+02   .9949001  .0991994 -.0182560
T 1403  9 .7899321E+07   2681186E-02  .1753E+04 -.3645E+03   .9986892  .0346656 -.0376586
T 1404  9 .7915295E+07   2674810E-02  .2608E+04 -.6773E+02   .9942322  .1070769 -.0060640
T 1405  9 .7966611E+07   2679157E-02  .2556E+04 -.1207E+03   .9948654  .1004892 -.0120313
T 1406  9 .7963509E+07   2667124E-02  .2325E+04 -.2327E+03   .9965695  .0794876 -.0230444
T 1407  9 .8069666E+07   2678861E-02  .2654E+04  .5118E+03   .9941711  .1052429  .0234028
T 1408  9 .7949736E+07   2687115E-02  .2319E+04  .1650E+02   .9956840  .0926351 -.0056655
T 1409  9 .7960298E+07   2674846E-02  .2238E+04 -.1321E+03   .9964092  .0823896 -.0195103
T 1410  9 .8001494E+07   2665491E-02  .2221E+04 -.6309E+03   .9967285  .0719626 -.0367916
T 1411  9 .7961147E+07   2686905E-02  .2413E+04 -.1072E+03   .9963934  .0836714 -.0141147
T 1412  9 .7954692E+07   2661759E-02  .2272E+04  .9266E+02   .9964484  .0815624  .0209299
T 1413  9 .7903669E+07   2686091E-02  .2599E+04  .4086E+03   .9948362  .1008328  .0115603
T 1414  9 .7898419E+07   2678577E-02  .2110E+04  .9749E+02   .9980873  .0616533  .0045339
T 1415  9 .7985238E+07   2665690E-02  .2579E+04 -.1006E+03   .9948301  .1014185  .0052237
T 1416  9 .8020533E+07   2662119E-02  .2958E+04 -.5198E+03   .9931694  .1138000 -.0257711
T 1417  9 .8063332E+07   2673412E-02  .2042E+04  .9333E+03   .9967762  .0716890  .0360262
T 1418  9 .7963674E+07   2664474E-02  .2000E+04 -.1777E+03   .9980335  .0604138 -.0167136
T 1419  9 .7845648E+07   2681683E-02  .3388E+04  .8868E+02   .9896199  .1427616 -.0164778
T 1420  9 .7985333E+07   2673484E-02  .2528E+04  .5099E+03   .9944197  .1041022  .0170928
T 1421  9 .8027083E+07   2675599E-02  .2378E+04  .3119E+03   .9886187  .1497730  .0141846
T 1422  9 .7941148E+07   2685005E-02  .2292E+04  .1972E+03   .9976417  .0637005  .0255596
T 1423  9 .7897604E+07   2685703E-02  .3190E+04 -.6927E+03   .9904503  .1314580 -.0415580
T 1424  9 .8047865E+07   2669627E-02  .2098E+04 -.3041E+03   .9981032  .0571846 -.0228001
T 1425  9 .7975814E+07   2673632E-02  .2148E+04 -.2728E+02   .9970791  .0763160 -.0030363
T 1426  9 .8012047E+07   2665037E-02  .2386E+04  .1458E+03   .9965631  .0828233  .0015354
T 1427  9 .7999158E+07   2678671E-02  .2776E+04  .2688E+03   .9930646  .1164775  .0159932
T 1428  9 .7963118E+07   2664217E-02  .2757E+04 -.3493E+03   .9933013  .1145788 -.0149733
T 1429  9 .8045043E+07   2660099E-02  .2511E+04 -.6169E+03   .9940200  .1053106 -.0288779
T 1430  9 .8035678E+07   2678824E-02  .2415E+04 -.8995E+02   .9955905  .0932847 -.0098707
T 1431  9 .7954238E+07   2665646E-02  .2651E+04  .2367E+03   .9964029  .0652341  .0540900
T 1432  9 .7901609E+07   2665826E-02  .2496E+04  .2679E+02   .9957712  .0916815 -.0058577
T 1433  9 .8091721E+07   2660738E-02  .2156E+04  .6692E+02   .9969272  .0782664  .0032495
T 1434  9 .7924056E+07   2670957E-02  .2597E+04 -.4213E+03   .9932971  .1144844 -.0159457
T 1435  9 .7786075E+07   2661743E-02  .2458E+04 -.1770E+04   .9865101  .0948670 -.1334091
T 1436  9 .8050283E+07   2672512E-02  .2389E+04  .4213E+03   .9957057  .0763640  .0523323
T 1437  9 .7983321E+07   2669511E-02  .2124E+04 -.5590E+02   .9969424  .0780715 -.0032686
T 1438  9 .7955932E+07   2682193E-02  .2257E+04 -.5603E+02   .9956321  .0927002 -.0111124
T 1439  9 .7970754E+07   2684922E-02  .2135E+04 -.1974E+03   .9950944  .0989087 -.0020429
T 1440  9 .7937356E+07   2685087E-02  .1739E+04  .3123E+03   .9982970  .0578994  .0071268
T 1441  9 .8016448E+07   2672581E-02  .2482E+04 -.1274E+02   .9959074  .0903244  .0031489
T 1442  9 .7945413E+07   2675830E-02  .2665E+04  .1609E+03   .9934181  .1128872  .0194175
T 1443  9 .7987587E+07   2672599E-02  .2283E+04  .1956E+03   .9939215  .1038976 -.0364045
T 1444  9 .8051751E+07   2663551E-02  .1898E+04  .3987E+03   .9987621  .0446615  .0219016
T 1445  9 .7935080E+07   2678996E-02  .2061E+04  .3754E+03   .9970715  .0748889  .0154950
T 1446  9 .7946372E+07   2673423E-02  .2237E+04  .6892E+03   .9965357  .0819645  .0140852
T 1447  9 .7941908E+07   2669472E-02  .2278E+04 -.4257E+02   .9952582  .0971971 -.0037317
T 1448  9 .8022942E+07   2679266E-02  .1915E+04  .1137E+03   .9973948  .0717263  .0076767
T 1449  9 .8092272E+07   2666432E-02  .2474E+04  .2768E+03   .9949798  .0965004  .0265101
T 1450  9 .8075444E+07   2671739E-02  .2334E+04 -.1695E+03   .9973103  .0721293 -.0130211
T 1451  9 .7976397E+07   2681416E-02  .2254E+04  .2036E+02   .9967730  .0802569  .0015465
T 1452  9 .7953442E+07   2679669E-02  .1958E+04  .1206E+03   .9982163  .0596707 -.0019032
T 1453  9 .8070714E+07   2663115E-02  .1585E+04  .4238E+03   .9985798  .0411729  .0338117
T 1454  9 .7992473E+07   2672926E-02  .2743E+04 -.9516E+02   .9948176  .1012057 -.0097629
T 1455  9 .8039910E+07   2680993E-02  .2238E+04  .1596E+03   .9964226  .0801297  .0268542
T 1456  9 .8083156E+07   2684289E-02  .2116E+04  .3287E+03   .9973288  .0713392  .0156856
T 1457  9 .8051706E+07   2680203E-02  .2731E+04 -.3208E+03   .9922139  .1237279 -.0142455
T 1458  9 .7863551E+07   2670280E-02  .2536E+04 -.2527E+01   .9948096  .1017527  .0005818
T 1459  9 .8079616E+07   2671790E-02  .2348E+04  .2357E+03   .9957950  .0886428  .0231247
T 1460  9 .8029691E+07   2676092E-02  .2551E+04 -.3001E+03   .9952416  .0972251  .0064331
T 1461  9 .7976445E+07   2682716E-02  .2337E+04  .3115E+03   .9957383  .0905049  .0177244
T 1462  9 .7914128E+07   2677378E-02  .2545E+04  .2019E+03   .9939514  .1098040  .0019035
T 1463  9 .8080885E+07   2660745E-02  .2478E+04 -.3143E+03   .9947713  .1017315 -.0089850
T 1464  9 .7917147E+07   2681341E-02  .2593E+04  .1489E+03   .9952153  .0970289  .0114856
T 1465  9 .7952764E+07   2660082E-02  .2967E+04 -.1301E+03   .9911904  .1324237 -.0023637
T 1466  9 .7986341E+07   2678161E-02  .2847E+04 -.2864E+03   .9909822  .1314564 -.0259519
T 1467  9 .8102597E+07   2666705E-02  .2493E+04 -.1282E+03   .9969206  .0777888 -.0099124
T 1468  9 .8044260E+07   2665531E-02  .2081E+04 -.7294E+03   .9960280  .0856363 -.0243836
T 1469  9 .8091033E+07   2670235E-02  .2566E+04 -.1659E+01   .9934935  .1138152 -.0040988
T 1470  9 .7997034E+07   2664389E-02  .2082E+04  .7508E+02   .9972412  .0734944  .0104199
T 1471  9 .7954864E+07   2681888E-02  .2362E+04  .6087E+02   .9943279  .1063277  .0025394
T 1472  9 .8034162E+07   2665857E-02  .2461E+04 -.2432E+02   .9953570  .0950297 -.0152916
T 1473  9 .7924607E+07   2684624E-02  .2746E+04 -.3357E+03   .9932724  .1116547 -.0307111
T 1474  9 .8120929E+07   2661871E-02  .1798E+04 -.5493E+02   .9981021  .0615188 -.0027686
T 1475  9 .7908272E+07   2683657E-02  .2470E+04 -.2200E+02   .9954026  .0957784  .0003845
T 1476  9 .8032901E+07   2666369E-02  .2222E+04 -.1977E+02   .9966217  .0819110  .0059835
T 1477  9 .8130986E+07   2666155E-02  .2363E+04  .1077E+02   .9966160  .0821518 -.0027807
T 1478  9 .8057430E+07   2682133E-02  .2703E+04 -.9142E+02   .9899093  .1415669 -.0061921
T 1479  9 .8009593E+07   2665116E-02  .2299E+04  .2792E+02   .9953765  .0956390 -.0088728
T 1480  9 .8109670E+07   2665255E-02  .2406E+04  .9956E+01   .9935622  .1132801  .0013624
T 1481  9 .8015392E+07   2666017E-02  .2004E+04 -.5884E+02   .9979203  .0634210 -.0115292
T 1482  9 .8110716E+07   2661953E-02  .2207E+04 -.2291E+02   .9966129  .0814670 -.0112229
T 1483  9 .7937017E+07   2686391E-02  .1986E+04  .4003E+03   .9972924  .0609579  .0411332
T 1484  9 .7924751E+07   2670769E-02  .2230E+04  .1624E+03   .9957947  .0912417  .0082382
T 1485  9 .7904807E+07   2667169E-02  .2195E+04  .1063E+03   .9972256  .0743084  .0043919
T 1486  9 .7954146E+07   2666882E-02  .2405E+04  .8538E+02   .9953358  .0963973 -.0037595
T 1487  9 .7929024E+07   2681394E-02  .2508E+04  .5731E+03   .9943517  .0966510  .0438562
T 1488  9 .7890190E+07   2678364E-02  .2096E+04 -.2910E+03   .9979224  .0633540 -.0117145
T 1489  9 .8033701E+07   2671280E-02  .2370E+04 -.9877E+02   .9958029  .0913332  .0059055
T 1490  9 .7965253E+07   2670037E-02  .2071E+04  .2492E+03   .9979078  .0641407  .0081291
T 1491  9 .8014766E+07   2662791E-02  .2321E+04 -.2144E+02   .9962601  .0862452 -.0052500
T 1492  9 .7994800E+07   2686811E-02  .2176E+04  .3809E+03   .9962475  .0826574  .0256644
T 1493  9 .8000325E+07   2677286E-02  .2030E+04 -.9294E+02   .9967272  .0761613 -.0270981
T 1494  9 .8013443E+07   2668759E-02  .2440E+04 -.2751E+03   .9947459  .0975501 -.0310564
T 1495  9 .8062707E+07   2670766E-02  .2130E+04 -.3922E+03   .9965916  .0800226 -.0200402
T 1496  9 .8015280E+07   2676248E-02  .2335E+04 -.2866E+03   .9964232  .0834348 -.0133926
T 1497  9 .7994908E+07   2686705E-02  .2134E+04  .5784E+03   .9946401  .0962589  .0377518
