============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(11.4 MeV) ==> Graphite (carbon)( 1.24 um) ==============
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 1218  9 .8193942E+07   1257171E-02  .1131E+04  .5375E+02   .9954246  .0949629  .0105835
T 1219  9 .8110154E+07   1254875E-02  .1017E+04 -.6276E+02   .9970638  .0762679 -.0068534
T 1220  9 .8171396E+07   1252133E-02  .1125E+04 -.5779E+02   .9958918  .0895665 -.0133213
T 1221  9 .8203120E+07   1252683E-02  .1128E+04  .2421E+02   .9957647  .0916614  .0071264
T 1222  9 .8208956E+07   1255312E-02  .1194E+04 -.1277E+03   .9950162  .0976797 -.0200356
T 1223  9 .8142686E+07   1251814E-02  .1030E+04 -.1263E+02   .9969467  .0776933  .0078095
T 1224  9 .7761997E+07   1243708E-02 -.6378E+03 -.2731E+03   .9974253 -.0716046 -.0039431
T 1225  9 .8109175E+07   1252623E-02  .9041E+03  .1380E+02   .9997236  .0235101  .0002053
T 1226  9 .8148411E+07   1252757E-02  .1153E+04 -.1621E+02   .9956700  .0928821 -.0037765
T 1227  9 .8239650E+07   1257663E-02  .1034E+04  .3250E+02   .9960286  .0888077  .0063351
T 1228  9 .8146655E+07   1252222E-02  .1111E+04  .1127E+02   .9963605  .0852155  .0020219
T 1229  9 .8253899E+07   1253527E-02  .1046E+04 -.9849E+02   .9957701  .0915292 -.0080234
T 1230  9 .8148653E+07   1258382E-02  .1088E+04  .1542E+03   .9958923  .0889466  .0169407
T 1231  9 .8130178E+07   1250319E-02  .1136E+04 -.4201E+01   .9952523  .0972254 -.0044827
T 1232  9 .8189163E+07   1255429E-02  .1123E+04  .1425E+02   .9968949  .0785037 -.0061370
T 1233  9 .8142764E+07   1251828E-02  .1051E+04 -.1063E+03   .9974314  .0716171 -.0012612
T 1234  9 .8088707E+07   1250498E-02  .1207E+04 -.6895E+02   .9928179  .1193682 -.0079926
T 1235  9 .8173448E+07   1251414E-02  .1198E+04 -.4140E+02   .9950173  .0996676 -.0026326
T 1236  9 .8125719E+07   1251733E-02  .1005E+04 -.3536E+02   .9967850  .0800516 -.0033786
T 1237  9 .8211228E+07   1256508E-02  .1158E+04  .2750E+02   .9953933  .0958736  .0006202
T 1238  9 .8188631E+07   1254640E-02  .1014E+04 -.5358E+02   .9974145  .0709584 -.0113647
T 1239  9 .8262601E+07   1257270E-02  .1136E+04 -.4864E+02   .9956739  .0928979  .0018502
T 1240  9 .8203751E+07   1256615E-02  .1065E+04 -.1390E+01   .9966052  .0822772  .0029347
T 1241  9 .8195074E+07   1254909E-02  .9782E+03 -.2354E+02   .9976154  .0689298 -.0034932
T 1242  9 .8176941E+07   1254966E-02  .1226E+04 -.3586E+02   .9946708  .1029520 -.0055650
T 1243  9 .8205032E+07   1253872E-02  .1083E+04 -.6590E+02   .9960333  .0887147 -.0068877
T 1244  9 .8209806E+07   1252516E-02  .1112E+04 -.3396E+02   .9961706  .0874040 -.0021837
T 1245  9 .8191472E+07   1256527E-02  .1123E+04  .2721E+02   .9956414  .0931192  .0051999
T 1246  9 .8210303E+07   1256484E-02  .1203E+04 -.5196E+01   .9948612  .1012396 -.0012979
T 1247  9 .8183156E+07   1251433E-02  .1110E+04 -.3657E+02   .9963384  .0854399 -.0031331
T 1248  9 .8172725E+07   1254435E-02  .1049E+04 -.1239E+03   .9965069  .0799593 -.0240939
T 1249  9 .8141753E+07   1253723E-02  .1145E+04 -.3096E+02   .9955266  .0941525 -.0078821
T 1250  9 .8149085E+07   1255683E-02  .1113E+04  .2658E+02   .9956392  .0921560  .0144831
T 1251  9 .8155727E+07   1257724E-02  .1078E+04  .3544E+02   .9966876  .0811572  .0052213
T 1252  9 .8231597E+07   1252979E-02  .1226E+04 -.1227E+03   .9946599  .1027177 -.0100360
T 1253  9 .8266317E+07   1253925E-02  .1106E+04  .4199E+02   .9962480  .0864465 -.0041106
T 1254  9 .8165740E+07   1253091E-02  .1100E+04 -.2282E+02   .9962094  .0866886 -.0072057
T 1255  9 .8224640E+07   1252460E-02  .1154E+04 -.1704E+03   .9956088  .0918521 -.0180632
T 1256  9 .8231370E+07   1256038E-02  .1130E+04 -.3335E+02   .9958303  .0911827 -.0027862
T 1257  9 .8154313E+07   1253177E-02  .1168E+04 -.4707E+02   .9952789  .0966711 -.0086336
T 1258  9 .8168871E+07   1253360E-02  .1122E+04 -.6682E+02   .9956329  .0927809 -.0103357
T 1259  9 .8050283E+07   1252968E-02  .1080E+04  .3298E+03   .9930979  .0724302  .0922519
T 1260  9 .8241258E+07   1252666E-02  .1066E+04  .4326E+02   .9965092  .0833987  .0037397
T 1261  9 .8205032E+07   1253442E-02  .1042E+04 -.4719E+02   .9964333  .0842896 -.0039887
T 1262  9 .8161047E+07   1255716E-02  .1075E+04 -.7605E+02   .9962673  .0860963 -.0062354
T 1263  9 .8187301E+07   1257826E-02  .9689E+03 -.9769E+02   .9978322  .0603326 -.0262841
T 1264  9 .8216863E+07   1256287E-02  .1125E+04 -.4886E+01   .9963097  .0857565 -.0035709
T 1265  9 .8129982E+07   1254645E-02  .1153E+04  .4258E+02   .9930655  .1152000  .0234495
T 1266  9 .8118249E+07   1256704E-02  .9738E+03  .1415E+03   .9971280  .0736909  .0174748
T 1267  9 .8205613E+07   1254575E-02  .1178E+04  .3110E+02   .9954137  .0956446  .0018935
T 1268  9 .8226131E+07   1253607E-02  .1169E+04  .6475E+01   .9954417  .0953628 -.0013391
T 1269  9 .8145780E+07   1250586E-02  .1108E+04 -.1096E+02   .9960968  .0882573 -.0013151
T 1270  9 .8167501E+07   1257105E-02  .1071E+04  .3494E+02   .9966248  .0820912  .0000388
T 1271  9 .8132908E+07   1259333E-02  .1146E+04  .4255E+02   .9958107  .0912528  .0058350
T 1272  9 .8062449E+07   1250757E-02  .1110E+04  .7199E+00   .9962101  .0869453  .0024378
T 1273  9 .8130683E+07   1255159E-02  .1046E+04  .5171E+02   .9970143  .0771036  .0041877
T 1274  9 .8144299E+07   1259514E-02  .1110E+04  .8549E+02   .9960260  .0885361  .0096702
T 1275  9 .8096886E+07   1253338E-02  .1045E+04  .2803E+02   .9962954  .0859286 -.0034423
T 1276  9 .8337049E+07   1240162E-02  .1015E+04 -.2654E+02   .9968557  .0791820 -.0029812
T 1277  9 .8166970E+07   1253759E-02  .1058E+04 -.1752E+02   .9964760  .0833909  .0090267
T 1278  9 .8112826E+07   1253540E-02  .1426E+04 -.4662E+02   .9917809  .1278621  .0046804
T 1279  9 .8195971E+07   1259346E-02  .1078E+04  .1041E+03   .9960084  .0869415  .0202099
T 1280  9 .8212049E+07   1256197E-02  .1174E+04  .1644E+02   .9956313  .0933612 -.0014203
T 1281  9 .8139445E+07   1257576E-02  .9938E+03 -.1051E+02   .9971114  .0759437 -.0011586
T 1282  9 .8152267E+07   1258222E-02  .1107E+04  .5690E+02   .9960169  .0885052  .0108225
T 1283  9 .8211155E+07   1258698E-02  .1118E+04 -.3342E+01   .9963584  .0852019 -.0032401
T 1284  9 .8207840E+07   1253359E-02  .1103E+04 -.1734E+02   .9963261  .0855669 -.0035410
T 1285  9 .8223913E+07   1255775E-02  .1100E+04 -.4343E+02   .9958616  .0907296 -.0052761
T 1286  9 .8107089E+07   1253896E-02  .1160E+04  .3656E+02   .9956651  .0925219  .0095233
T 1287  9 .8127799E+07   1252823E-02  .1156E+04  .5215E+02   .9953095  .0966766  .0035670
T 1288  9 .8196614E+07   1253936E-02  .1094E+04 -.4371E+02   .9963384  .0852579 -.0063951
T 1289  9 .8153498E+07   1253950E-02  .1076E+04 -.3377E+01   .9963640  .0851566 -.0026612
T 1290  9 .8184041E+07   1253826E-02  .1008E+04 -.5901E+02   .9964872  .0836349 -.0042862
T 1291  9 .8148899E+07   1256689E-02  .1224E+04 -.1082E+03   .9942483  .1061655 -.0141156
T 1292  9 .8136803E+07   1250719E-02  .1247E+04  .7917E+02   .9941735  .1075987  .0064421
T 1293  9 .8164950E+07   1252414E-02  .1071E+04 -.1306E+02   .9967979  .0799385 -.0019573
T 1294  9 .8184166E+07   1253718E-02  .1078E+04  .1471E+03   .9964360  .0835587  .0115392
T 1295  9 .8121666E+07   1252499E-02  .5688E+03 -.7781E+03   .9968560  .0471449 -.0636821
T 1296  9 .8163039E+07   1252587E-02  .1141E+04  .1126E+03   .9948508  .1010714  .0075162
T 1297  9 .8181304E+07   1253020E-02  .1019E+04 -.3516E+02   .9967446  .0805755 -.0027999
T 1298  9 .8211981E+07   1253545E-02  .1068E+04 -.6707E+02   .9956458  .0925195 -.0113847
T 1299  9 .8162863E+07   1251477E-02  .1162E+04  .3800E+02   .9954784  .0949261  .0034413
T 1300  9 .8192354E+07   1256551E-02  .1036E+04 -.6097E+02   .9966417  .0812697 -.0100330
T 1301  9 .8125047E+07   1251196E-02  .1054E+04 -.3124E+02   .9965986  .0823536 -.0030150
T 1302  9 .8167463E+07   1257856E-02  .1114E+04 -.2019E+01   .9960465  .0888289 -.0009105
T 1303  9 .8132143E+07   1255181E-02  .1103E+04 -.1581E+02   .9962662  .0862488  .0038556
T 1304  9 .8175672E+07   1255201E-02  .1065E+04 -.2027E+01   .9974201  .0714747 -.0066759
T 1305  9 .8115669E+07   1254133E-02  .1158E+04 -.1519E+02   .9950347  .0994717 -.0033727
T 1306  9 .8133546E+07   1255392E-02  .1085E+04  .5483E+02   .9960393  .0884605  .0089733
T 1307  9 .8185457E+07   1256466E-02  .1101E+04 -.2317E+02   .9955616  .0941092  .0007218
T 1308  9 .8206068E+07   1255794E-02  .1066E+04  .5611E+02   .9969948  .0763648  .0130333
T 1309  9 .8148868E+07   1252196E-02  .1058E+04 -.2106E+02   .9966294  .0820259  .0012918
T 1310  9 .8127825E+07   1250952E-02  .1116E+04 -.9324E+02   .9963809  .0831669 -.0175584
T 1311  9 .8151590E+07   1258633E-02  .1115E+04  .6439E+02   .9951404  .0972123  .0156614
T 1312  9 .8112886E+07   1252771E-02  .1108E+04  .2074E+02   .9963644  .0850936  .0041426
T 1313  9 .8093142E+07   1252689E-02  .1090E+04 -.5682E+01   .9961576  .0874160 -.0053378
T 1314  9 .8142233E+07   1253918E-02  .1097E+04 -.1508E+03   .9963703  .0839278 -.0142217
T 1315  9 .8205632E+07   1256522E-02  .1110E+04 -.8768E+01   .9963691  .0849911 -.0050167
T 1316  9 .8139668E+07   1256349E-02  .1118E+04 -.2854E+02   .9955175  .0944747 -.0044146
T 1317  9 .8206216E+07   1255744E-02  .1030E+04 -.2884E+02   .9962831  .0853592 -.0115707
T 1318  9 .8224163E+07   1254225E-02  .1166E+04  .6769E+01   .9959172  .0902576 -.0015871
T 1319  9 .8201499E+07   1252178E-02  .1089E+04 -.8912E+01   .9964187  .0844109 -.0049575
T 1320  9 .8233294E+07   1253065E-02  .1166E+04 -.6750E+01   .9955385  .0942681  .0040705
T 1321  9 .8131949E+07   1249997E-02  .1074E+04 -.1245E+02   .9960922  .0882274  .0040350
T 1322  9 .8233800E+07   1258603E-02  .1128E+04 -.9608E+01   .9958097  .0911972 -.0067909
T 1323  9 .8177815E+07   1257230E-02  .1170E+04 -.1732E+02   .9952939  .0968700  .0025003
T 1324  9 .8137417E+07   1255218E-02  .1104E+04 -.5916E+02   .9961441  .0875359 -.0058652
T 1325  9 .8159593E+07   1253368E-02  .1138E+04 -.5786E+02   .9953612  .0959007 -.0076905
T 1326  9 .8048943E+07   1255267E-02  .1141E+04 -.1304E+02   .9954981  .0946715 -.0045760
T 1327  9 .8214754E+07   1253590E-02  .1067E+04  .9099E+02   .9959891  .0889657  .0095310
T 1328  9 .8212045E+07   1257977E-02  .1134E+04  .3047E+02   .9953987  .0957599  .0033915
T 1329  9 .8219067E+07   1254537E-02  .1163E+04 -.3016E+02   .9952816  .0969424 -.0040779
T 1330  9 .8194560E+07   1255828E-02  .1082E+04 -.1644E+02   .9964171  .0844417 -.0047484
T 1331  9 .8217441E+07   1255958E-02  .1163E+04 -.7935E+01   .9955226  .0944571  .0035654
T 1332  9 .8249298E+07   1257999E-02  .1114E+04 -.5866E+02   .9959092  .0893620 -.0133891
T 1333  9 .8157329E+07   1254335E-02  .1039E+04 -.7558E+02   .9967018  .0805550 -.0098170
T 1334  9 .8171981E+07   1255811E-02  .9882E+03 -.2206E+02   .9969093  .0782891 -.0065260
T 1335  9 .8243319E+07   1260111E-02  .1068E+04 -.7137E+02   .9955849  .0938597 -.0010315
T 1336  9 .8254041E+07   1253184E-02  .1125E+04 -.1837E+01   .9961494  .0876323 -.0026350
T 1337  9 .8213807E+07   1255440E-02  .1065E+04  .8080E+02   .9964285  .0838079  .0103154
T 1338  9 .8095717E+07   1252906E-02  .1075E+04  .1502E+02   .9964637  .0839142 -.0043019
T 1339  9 .8175592E+07   1251784E-02  .1037E+04  .1101E+03   .9963607  .0815929  .0246567
T 1340  9 .8200019E+07   1256990E-02  .1035E+04  .5280E+02   .9970542  .0763424  .0073933
T 1341  9 .8186679E+07   1256093E-02  .1161E+04 -.4496E+02   .9943753  .1048350 -.0150798
T 1342  9 .8243421E+07   1255256E-02  .1110E+04  .2972E+02   .9961062  .0872870  .0123887
T 1343  9 .8220232E+07   1256537E-02  .1047E+04  .8165E+02   .9967607  .0797272  .0105708
T 1344  9 .8160655E+07   1251784E-02  .1190E+04 -.4588E+02   .9951070  .0986239 -.0059459
T 1345  9 .8139092E+07   1253652E-02  .1232E+04  .5602E+02   .9946772  .1018373  .0157011
T 1346  9 .8188681E+07   1257005E-02  .1150E+04 -.5291E+02   .9957998  .0913492 -.0061675
T 1347  9 .8130794E+07   1256673E-02  .1167E+04 -.1166E+03   .9955321  .0935892 -.0125268
T 1348  9 .8168482E+07   1251651E-02  .8941E+03  .2309E+02   .9980392  .0624106  .0047576
T 1349  9 .8171013E+07   1253005E-02  .1199E+04  .1645E+02   .9947832  .1019393 -.0038466
T 1350  9 .8168011E+07   1255080E-02  .1071E+04 -.3965E+02   .9957466  .0921174 -.0017414
T 1351  9 .8209497E+07   1257124E-02  .1123E+04 -.2048E+02   .9967618  .0799361 -.0087308
T 1352  9 .8174575E+07   1255040E-02  .1005E+04 -.1740E+02   .9976219  .0687614  .0047390
T 1353  9 .8153610E+07   1253363E-02  .1144E+04 -.4004E+02   .9958039  .0912066 -.0074734
T 1354  9 .8281759E+07   1258003E-02  .1109E+04  .4863E+02   .9958408  .0908746  .0065463
T 1355  9 .8197324E+07   1257537E-02  .1099E+04  .6634E+01   .9957391  .0917816 -.0089329
T 1356  9 .8195775E+07   1253634E-02  .1131E+04 -.5504E+02   .9943183  .1041221 -.0221284
T 1357  9 .8238951E+07   1258581E-02  .1021E+04  .6377E+01   .9969433  .0780503  .0035038
T 1358  9 .8136780E+07   1254278E-02  .1092E+04 -.2847E+02   .9957315  .0922589 -.0026781
T 1359  9 .8192811E+07   1252995E-02  .1149E+04 -.6173E+01   .9960553  .0886593 -.0036620
T 1360  9 .8181804E+07   1254006E-02  .1116E+04  .5729E+02   .9960726  .0879166  .0104927
T 1361  9 .8147304E+07   1255173E-02  .1128E+04  .1717E+02   .9959431  .0899175 -.0034996
T 1362  9 .8146642E+07   1257822E-02  .1116E+04  .1996E+01   .9965202  .0832583 -.0039501
T 1363  9 .8153939E+07   1253050E-02  .1095E+04  .6873E+02   .9961927  .0856613  .0161923
T 1364  9 .8149421E+07   1255534E-02  .1087E+04 -.2643E+02   .9964734  .0836981 -.0059441
T 1365  9 .8169103E+07   1252590E-02  .1094E+04 -.3876E+02   .9962472  .0862918 -.0067322
T 1366  9 .8213010E+07   1254960E-02  .1149E+04  .8313E+02   .9958331  .0899649  .0149222
T 1367  9 .8180463E+07   1253087E-02  .1099E+04  .9920E+02   .9969390  .0779348  .0062242
T 1368  9 .7638278E+07   1240987E-02  .1592E+04 -.1998E+04   .9758659  .1266357 -.1779020
T 1369  9 .8167283E+07   1254004E-02  .1126E+04  .3300E+02   .9960580  .0885557  .0051315
T 1370  9 .8206831E+07   1255596E-02  .1125E+04 -.4354E+02   .9961029  .0868768 -.0152134
T 1371  9 .8183425E+07   1256917E-02  .1086E+04  .5469E+02   .9960907  .0879664  .0080819
T 1372  9 .8119694E+07   1254668E-02  .1021E+04 -.3802E+02   .9968686  .0789631 -.0042325
T 1373  9 .8207252E+07   1257060E-02  .1038E+04  .1873E+02   .9962219  .0867998  .0027795
T 1374  9 .8196075E+07   1254067E-02  .1109E+04  .3183E+02   .9957865  .0916861  .0016934
T 1375  9 .8242005E+07   1255955E-02  .1158E+04  .1258E+03   .9955729  .0922230  .0181555
T 1376  9 .8161128E+07   1256135E-02  .1069E+04  .7651E+02   .9971811  .0737309  .0139112
T 1377  9 .8152969E+07   1254249E-02  .1032E+04 -.4932E+02   .9970355  .0766660 -.0065295
T 1378  9 .8121385E+07   1254272E-02  .1125E+04  .5749E+02   .9957243  .0923151  .0033336
T 1379  9 .8135905E+07   1250463E-02  .1111E+04  .2779E+01   .9959295  .0901332  .0005935
T 1380  9 .8184164E+07   1253223E-02  .1183E+04  .1767E+02   .9950829  .0988150 -.0067601
T 1381  9 .8261392E+07   1258689E-02  .1083E+04  .6343E+01   .9955706  .0939239  .0041697
T 1382  9 .8146118E+07   1255483E-02  .1108E+04 -.1011E+03   .9962490  .0853413 -.0143126
T 1383  9 .8186139E+07   1254166E-02  .1012E+04  .4633E+02   .9976095  .0687553  .0069233
T 1384  9 .8229293E+07   1254331E-02  .1115E+04 -.1422E+03   .9952969  .0966561 -.0064612
T 1385  9 .8152705E+07   1257470E-02  .1050E+04 -.4921E+02   .9965032  .0835021 -.0029468
T 1386  9 .8197859E+07   1253650E-02  .1001E+04 -.7999E+01   .9972896  .0735670 -.0011669
T 1387  9 .8140228E+07   1257735E-02  .1206E+04 -.1890E+03   .9936323  .1065304 -.0366890
T 1388  9 .8233560E+07   1253014E-02  .1029E+04  .4324E+02   .9969630  .0773357  .0091632
T 1389  9 .8085249E+07   1258227E-02  .1082E+04 -.7248E+02   .9960331  .0888489 -.0048899
T 1390  9 .8167054E+07   1251358E-02  .1106E+04 -.9233E+01   .9961687  .0874517  .0003779
T 1391  9 .8187939E+07   1254476E-02  .1115E+04  .2156E+02   .9966941  .0811640  .0036382
T 1392  9 .8141738E+07   1253866E-02  .1040E+04 -.2240E+02   .9968860  .0788325  .0019217
T 1393  9 .8221586E+07   1253649E-02  .1105E+04  .5721E+02   .9958181  .0910976  .0068909
T 1394  9 .8142131E+07   1257057E-02  .1060E+04 -.3172E+00   .9970948  .0753962  .0108296
T 1395  9 .8191991E+07   1254634E-02  .1130E+04  .4789E+02   .9957460  .0915404  .0104985
T 1396  9 .8164121E+07   1257868E-02  .1098E+04  .3623E+02   .9965489  .0826436  .0077624
T 1397  9 .8172573E+07   1254686E-02  .1021E+04  .9239E+02   .9967147  .0794456  .0157544
T 1398  9 .8200468E+07   1252701E-02  .1128E+04 -.2785E+02   .9954674  .0950665 -.0026504
T 1399  9 .8230063E+07   1253701E-02  .1054E+04  .1262E+02   .9971825  .0750121  .0005725
T 1400  9 .8221586E+07   1256976E-02  .1021E+04  .4044E+02   .9974349  .0715586  .0017402
T 1401  9 .8178140E+07   1255069E-02  .1162E+04 -.2828E+01   .9958136  .0913448 -.0033904
T 1402  9 .8172822E+07   1253118E-02  .1098E+04 -.2877E+02   .9958344  .0911721  .0012131
T 1403  9 .8231759E+07   1258003E-02  .1007E+04  .4909E+02   .9970228  .0770761  .0022034
T 1404  9 .8177504E+07   1253424E-02  .1100E+04 -.1193E+03   .9956773  .0915389 -.0157261
T 1405  9 .8164944E+07   1254151E-02  .1120E+04  .2808E+00   .9962867  .0860888  .0012110
T 1406  9 .8219026E+07   1257240E-02  .1098E+04  .3010E+02   .9961521  .0876073 -.0024452
T 1407  9 .8131203E+07   1250808E-02  .1173E+04  .1246E+02   .9956915  .0927081  .0019021
T 1408  9 .8215919E+07   1254026E-02  .1167E+04  .3365E+02   .9947715  .1017872  .0083141
T 1409  9 .8171016E+07   1256052E-02  .1087E+04 -.1740E+02   .9967452  .0806028 -.0014780
T 1410  9 .8092829E+07   1252881E-02  .1057E+04 -.7500E+02   .9971055  .0738520 -.0180691
T 1411  9 .8199277E+07   1255160E-02  .1100E+04 -.5966E+02   .9961522  .0874343 -.0059981
T 1412  9 .8215387E+07   1252760E-02  .1087E+04  .6459E+02   .9959051  .0902536  .0052246
T 1413  9 .8163071E+07   1256929E-02  .1029E+04  .1549E+03   .9973040  .0704208  .0206327
T 1414  9 .8176019E+07   1259411E-02  .1104E+04  .1114E+02   .9958869  .0906002 -.0009479
T 1415  9 .8141704E+07   1252969E-02  .1109E+04 -.2686E+00   .9961667  .0871638 -.0073754
T 1416  9 .8167155E+07   1251283E-02  .1136E+04 -.2670E+02   .9954905  .0945504 -.0076682
T 1417  9 .8241746E+07   1252385E-02  .1210E+04  .4629E+02   .9945118  .1044963  .0051818
T 1418  9 .8110242E+07   1254268E-02  .1110E+04 -.1451E+02   .9962553  .0864450  .0016455
T 1419  9 .8179656E+07   1255837E-02  .1087E+04  .1191E+02   .9955515  .0941310 -.0040750
T 1420  9 .8291374E+07   1253716E-02  .1099E+04  .5143E+02   .9961580  .0875464  .0022274
T 1421  9 .8200573E+07   1252227E-02  .1106E+04 -.2067E+01   .9956411  .0931721 -.0042034
T 1422  9 .8127994E+07   1257218E-02  .9973E+03  .1061E+03   .9972124  .0722709  .0185573
T 1423  9 .8137277E+07   1254457E-02  .1125E+04  .1702E+02   .9964899  .0834023  .0071994
T 1424  9 .8193539E+07   1254028E-02  .1167E+04 -.1253E+02   .9953384  .0964403  .0008984
T 1425  9 .8238173E+07   1255610E-02  .1064E+04 -.2353E+02   .9952858  .0969393 -.0029841
T 1426  9 .8200120E+07   1254878E-02  .9404E+03 -.1010E+03   .9972994  .0721537 -.0137048
T 1427  9 .8148798E+07   1258339E-02  .1201E+04 -.4577E+02   .9952770  .0967372 -.0080948
T 1428  9 .8171985E+07   1252629E-02  .1022E+04  .2354E+03   .9965410  .0729099  .0398775
T 1429  9 .8175879E+07   1257288E-02  .1098E+04 -.7252E+00   .9964586  .0840505 -.0024030
T 1430  9 .8233467E+07   1254366E-02  .1032E+04 -.3208E+02   .9974602  .0706743 -.0088429
T 1431  9 .8185843E+07   1255589E-02  .1061E+04 -.2934E+02   .9959332  .0899898  .0043446
T 1432  9 .8143375E+07   1258559E-02  .9991E+03  .8990E+02   .9965637  .0761229  .0326507
T 1433  9 .8230743E+07   1254497E-02  .1060E+04  .2045E+01   .9966735  .0814683 -.0021953
T 1434  9 .8143625E+07   1252922E-02  .1140E+04  .5215E+02   .9955924  .0937810  .0009929
T 1435  9 .8228486E+07   1253500E-02  .1111E+04  .7641E+02   .9955429  .0934421  .0127605
T 1436  9 .8187910E+07   1255015E-02  .1164E+04  .1126E+03   .9960505  .0886456  .0050433
T 1437  9 .8197653E+07   1253677E-02  .1137E+04 -.2661E+02   .9956376  .0931762 -.0048914
T 1438  9 .8215626E+07   1257015E-02  .1018E+04 -.7061E+02   .9970215  .0768107 -.0069456
T 1439  9 .8225389E+07   1254041E-02  .1135E+04  .2305E+02   .9958623  .0907687 -.0043919
T 1440  9 .8248525E+07   1253582E-02  .1132E+04 -.7394E+02   .9957150  .0924520 -.0020603
T 1441  9 .8205638E+07   1254649E-02  .1194E+04  .2506E+01   .9955673  .0940486  .0007987
T 1442  9 .8111540E+07   1251005E-02  .1148E+04  .5341E+01   .9966192  .0796609 -.0201057
T 1443  9 .8161819E+07   1255687E-02  .1102E+04  .2322E+02   .9962559  .0864528 -.0003322
T 1444  9 .8211861E+07   1253965E-02  .1100E+04 -.4171E+02   .9963813  .0849464  .0028983
T 1445  9 .8096254E+07   1250352E-02  .1455E+04 -.4382E+02   .9930596  .1167339 -.0143451
T 1446  9 .8196035E+07   1257738E-02  .1152E+04  .1416E+03   .9949994  .0985650  .0161598
T 1447  9 .8106533E+07   1254693E-02  .1086E+04 -.3030E+02   .9963459  .0851389 -.0067960
T 1448  9 .8130206E+07   1253519E-02  .1159E+04  .2696E+01   .9946615  .1031684  .0022047
T 1449  9 .8168925E+07   1251723E-02  .1092E+04 -.5575E+02   .9960559  .0885220 -.0060492
T 1450  9 .8194632E+07   1255123E-02  .1136E+04  .4993E+02   .9959139  .0900739  .0064877
T 1451  9 .8207549E+07   1253492E-02  .1035E+04 -.9992E+01   .9972089  .0746271 -.0022794
T 1452  9 .8176675E+07   1252287E-02  .1151E+04  .6663E+02   .9959181  .0899169  .0078785
T 1453  9 .8165747E+07   1254344E-02  .1102E+04 -.8487E+01   .9959315  .0901042 -.0012965
T 1454  9 .8169370E+07   1260841E-02  .1090E+04 -.2987E+02   .9970036  .0769163 -.0082257
T 1455  9 .8223146E+07   1255287E-02  .1080E+04  .5948E+02   .9964403  .0841074  .0057119
T 1456  9 .8240084E+07   1257393E-02  .1102E+04 -.3393E+02   .9960370  .0887706 -.0054814
T 1457  9 .8220113E+07   1255689E-02  .1099E+04  .6796E+02   .9962627  .0863038  .0035120
T 1458  9 .8216959E+07   1255054E-02  .1053E+04 -.6127E+02   .9973213  .0708944 -.0180077
T 1459  9 .8077610E+07   1255115E-02  .9951E+03 -.4777E+02   .9974233  .0712880 -.0080519
T 1460  9 .8175984E+07   1256411E-02  .1123E+04  .1870E+03   .9957557  .0892936  .0222970
T 1461  9 .8204891E+07   1254754E-02  .1132E+04  .5147E+02   .9940570  .1082573  .0114510
T 1462  9 .8138088E+07   1252338E-02  .1014E+04  .8803E+02   .9974476  .0652299  .0290402
T 1463  9 .8167310E+07   1255558E-02  .9768E+03 -.1074E+03   .9972400  .0733528 -.0114816
T 1464  9 .8138895E+07   1252454E-02  .1069E+04 -.3704E+02   .9964491  .0840170 -.0055126
T 1465  9 .8223145E+07   1252935E-02  .1112E+04 -.2052E+03   .9955402  .0922337 -.0198166
T 1466  9 .8128407E+07   1257672E-02  .1126E+04  .7349E+02   .9964075  .0839096  .0114590
T 1467  9 .8107557E+07   1248119E-02  .1290E+04  .1589E+03   .9872251  .1521345  .0473471
T 1468  9 .8191622E+07   1257656E-02  .1071E+04 -.2064E+02   .9962807  .0860897 -.0036618
T 1469  9 .8156416E+07   1254802E-02  .1161E+04  .9238E-01   .9952982  .0967375 -.0048380
T 1470  9 .8206787E+07   1252370E-02  .1067E+04  .4604E+02   .9966015  .0820792  .0069663
T 1471  9 .8046436E+07   1249946E-02  .4211E+03 -.8891E+02   .9996653 -.0222914 -.0131330
T 1472  9 .8251446E+07   1254618E-02  .1032E+04  .5976E+02   .9971188  .0755436  .0068716
T 1473  9 .8200096E+07   1252374E-02  .1120E+04  .2002E+02   .9963472  .0853276 -.0033792
T 1474  9 .8193285E+07   1252225E-02  .1087E+04  .3295E+02   .9960852  .0882796  .0045756
T 1475  9 .8142857E+07   1253089E-02  .1074E+04  .2197E+02   .9968984  .0786986  .0002423
T 1476  9 .8188080E+07   1254130E-02  .1004E+04  .2283E+02   .9978046  .0659532  .0060109
T 1477  9 .8126793E+07   1251208E-02  .1153E+04  .6674E+02   .9951726  .0978654  .0073430
