============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(500 keV) ==> Layer 1( 1846 A) ==========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 1501  1 .4615008E+06   1849013E-03  .9573E+02 -.3811E+02   .9999804  .0046846  .0041649
T 1502  1 .4633712E+06   1857882E-03  .9449E+02 -.2657E+02   .9987559 -.0100984 -.0488334
T 1503  1 .4660966E+06   1852348E-03  .7803E+02 -.1215E+02   .9978675  .0635482  .0149019
T 1504  1 .4694061E+06   1847447E-03  .2120E+03 -.5051E+02   .9817807  .1775291 -.0677494
T 1505  1 .4781188E+06   1850260E-03  .1852E+03 -.1446E+02   .9922648  .1220140  .0228706
T 1506  1 .4704689E+06   1856804E-03  .1754E+03 -.1985E+02   .9935402  .1124426 -.0153172
T 1507  1 .4781117E+06   1847853E-03  .6746E+02  .1053E+03   .9908647 -.0143901  .1340895
T 1508  1 .4667490E+06   1860606E-03  .3331E+03 -.8986E+01   .9375575  .3478274 -.0014328
T 1509  1 .4782947E+06   1850526E-03  .1755E+03 -.1622E+02   .9976031  .0650564 -.0235757
T 1510  1 .4720417E+06   1846973E-03  .1963E+03 -.8839E+02   .9859288  .1118296 -.1242521
T 1511  1 .4689043E+06   1847416E-03  .1183E+03 -.4575E+02   .9967905  .0452850 -.0660144
T 1512  1 .4727107E+06   1858111E-03  .8368E+02 -.5123E+02   .9959293 -.0126041 -.0892520
T 1513  1 .4632259E+06   1846745E-03  .1836E+03 -.5943E+02   .9900094  .1248756 -.0654784
T 1514  1 .4695756E+06   1854119E-03  .9697E+02  .4480E+02   .9983577  .0064818  .0569203
T 1515  1 .4642738E+06   1849030E-03  .1530E+03 -.1542E+02   .9940326  .1076527 -.0176078
T 1516  1 .4601587E+06   1851384E-03  .2430E+03  .5312E+02   .9834926  .1681484  .0668468
T 1517  1 .4664361E+06   1846770E-03  .2559E+03  .2505E+02   .9729254  .2307268 -.0134630
T 1518  1 .4707631E+06   1848579E-03  .1896E+03 -.2828E+02   .9883877  .1480866 -.0340603
T 1519  1 .4668282E+06   1860720E-03  .1509E+03 -.1502E+02   .9939994  .0896776 -.0626347
T 1520  1 .4777173E+06   1853188E-03  .1289E+03 -.7598E+01   .9930444  .0587910 -.1020121
T 1521  1 .4706892E+06   1849860E-03  .2201E+03 -.7617E+02   .9869589  .1330716 -.0905762
T 1522  1 .4684108E+06   1852338E-03  .1463E+03 -.2071E+02   .9936302  .1110360 -.0192338
T 1523  1 .4751697E+06   1855744E-03  .1822E+03  .4081E+02   .9951200  .0931688  .0324926
T 1524  1 .4672720E+06   1847803E-03  .1763E+03 -.5280E+02   .9889232  .1234623 -.0823889
T 1525  1 .4765874E+06   1849247E-03  .8550E+02  .6243E+01   .9992475 -.0027639  .0386879
T 1526  1 .4629419E+06   1851165E-03  .1510E+03 -.9330E+02   .9925777  .0364579 -.1160188
T 1527  1 .4620073E+06   1850486E-03  .1712E+03 -.1900E+02   .9963828  .0624748 -.0576037
T 1528  1 .4762467E+06   1849422E-03  .1889E+03 -.9966E+00   .9933221  .1144930 -.0142292
T 1529  1 .4692000E+06   1854731E-03  .1939E+03 -.4409E+02   .9943152  .0981153 -.0413603
T 1530  1 .4687563E+06   1847891E-03  .8344E+02 -.1018E+03   .9956426  .0072551 -.0929686
T 1531  1 .4708399E+06   1849423E-03  .1517E+03 -.3582E+02   .9964898  .0713125 -.0438487
T 1532  1 .4665529E+06   1851494E-03  .2580E+03 -.2480E+02   .9903224  .1385848 -.0074699
T 1533  1 .4646935E+06   1847040E-03  .2164E+03  .8633E+02   .9835467  .1589462  .0858606
T 1534  1 .4651684E+06   1854717E-03  .1558E+03  .1754E+02   .9961038  .0854112 -.0219563
T 1535  1 .4672243E+06   1855202E-03  .1614E+03  .6497E+02   .9947929  .0995569  .0218075
T 1536  1 .4668162E+06   1856398E-03  .1625E+03  .4166E+02   .9964690  .0632576  .0552085
T 1537  1 .4729865E+06   1846711E-03  .1216E+03  .1106E+01   .9986941  .0244410 -.0448625
T 1538  1 .4689090E+06   1855206E-03 -.1349E+03  .2121E+03   .9784138 -.1342871  .1570775
T 1539  1 .4672106E+06   1851246E-03  .1597E+03  .2913E+02   .9943407  .1037014  .0230782
T 1540  1 .4643511E+06   1846772E-03  .1729E+03 -.2989E+02   .9960103  .0848725 -.0275711
T 1541  1 .4697224E+06   1851006E-03  .5892E+03  .1622E+03   .7558834  .6180889  .2158851
T 1542  1 .4631143E+06   1848115E-03  .2234E+03 -.4073E+01   .9856299  .1682161 -.0153959
T 1543  1 .4607494E+06   1854786E-03  .2102E+03 -.2893E+02   .9867104  .1575520 -.0397487
T 1544  1 .4689813E+06   1856206E-03  .1501E+03 -.4935E+02   .9989253  .0188978 -.0423206
T 1545  1 .4710162E+06   1854773E-03  .1663E+03 -.1085E+02   .9935702  .1018759 -.0493920
T 1546  1 .4629478E+06   1849885E-03  .1993E+03 -.4410E+02   .9892547  .1289879 -.0688279
T 1547  1 .4652315E+06   1847104E-03  .2106E+03 -.3630E+02   .9937327  .1099958 -.0199038
T 1548  1 .4637349E+06   1860300E-03  .8871E+02 -.5911E+02   .9980406  .0425555 -.0458688
T 1549  1 .4683152E+06   1846475E-03  .1837E+03 -.4658E+02   .9902205  .1303106 -.0498243
T 1550  1 .4756757E+06   1847354E-03  .1218E+03 -.3569E+02   .9988858  .0374443 -.0287249
T 1551  1 .4743715E+06   1847960E-03  .2038E+03  .9902E+01   .9915666  .1228063  .0414034
T 1552  1 .4700333E+06   1847172E-03  .3003E+03  .4156E+02   .9766759  .2142410  .0143199
T 1553  1 .4663050E+06   1853144E-03  .1419E+03  .2099E+02   .9982596  .0175408  .0563034
T 1554  1 .4667686E+06   1846783E-03  .1378E+03 -.8421E+01   .9995552  .0273112  .0119816
T 1555  1 .4642076E+06   1847378E-03  .1266E+03 -.3117E+02   .9962786  .0549878 -.0663728
T 1556  1 .4722302E+06   1855000E-03  .1834E+03 -.2116E+02   .9938672  .1076908 -.0251131
T 1557  1 .4724980E+06   1856770E-03  .1606E+03  .6465E+02   .9919436  .1264115 -.0082514
T 1558  1 .4701651E+06   1847036E-03  .1550E+03  .3433E+02   .9963206  .0791600  .0328475
T 1559  1 .4661111E+06   1849907E-03  .1645E+03  .5619E+02   .9955488  .0795022  .0506166
T 1560  1 .4725549E+06   1854087E-03  .1244E+03 -.6672E+02   .9960729  .0812092 -.0352687
T 1561  1 .4696968E+06   1859994E-03  .1498E+03  .4276E+01   .9979969  .0630904  .0046672
T 1562  1 .4645646E+06   1851441E-03  .1367E+03 -.5764E+01   .9977193  .0611848  .0285054
T 1563  1 .4726527E+06   1853899E-03  .2461E+02 -.7208E+02   .9922519 -.0296465 -.1206534
T 1564  1 .4619688E+06   1847830E-03  .1354E+03 -.2363E+02   .9979242  .0628409 -.0140847
T 1565  1 .4714342E+06   1852019E-03  .1752E+03 -.9407E+01   .9913810  .1310035  .0013538
T 1566  1 .4780508E+06   1850665E-03  .1872E+03  .3918E+02   .9851404  .1646870  .0487508
T 1567  1 .4756868E+06   1846297E-03  .1784E+03  .1302E+02   .9968433  .0791350  .0064122
T 1568  1 .4706982E+06   1857883E-03  .2220E+03 -.4020E+02   .9866731  .1560526 -.0460848
T 1569  1 .4689600E+06   1846074E-03  .1039E+03 -.8467E+01   .9951272 -.0617348  .0768806
T 1570  1 .4662868E+06   1853362E-03  .1586E+03 -.3148E+02   .9948081  .0818479 -.0604796
T 1571  1 .4716866E+06   1853077E-03  .1771E+03 -.2819E+02   .9950197  .0945664 -.0315107
T 1572  1 .4723309E+06   1858900E-03  .1780E+03  .4326E+02   .9913950  .1178557  .0569740
T 1573  1 .4734143E+06   1855028E-03  .1086E+03  .5679E+02   .9979795  .0602992  .0200238
T 1574  1 .4774476E+06   1855781E-03  .1368E+03 -.3048E+03   .9703669  .0612096 -.2337552
T 1575  1 .4715326E+06   1848526E-03  .2391E+03  .2963E+02   .9879074  .1541718  .0164343
T 1576  1 .4755620E+06   1859327E-03  .2035E+03  .9604E+02   .9823929  .1461289  .1164065
T 1577  1 .4587777E+06   1854875E-03  .1651E+03  .6722E+02   .9829080  .1336699  .1265867
T 1578  1 .4712325E+06   1849727E-03  .1618E+03 -.1267E+02   .9964370  .0811594 -.0229464
T 1579  1 .4729286E+06   1856446E-03  .1939E+03  .1636E+02   .9942792  .1018233  .0322628
T 1580  1 .4649305E+06   1848515E-03  .1355E+03 -.5130E+02   .9974261  .0508954 -.0505067
T 1581  1 .4703180E+06   1860730E-03  .2028E+03  .4353E+02   .9868931  .1588995  .0281611
T 1582  1 .4756364E+06   1849093E-03  .2127E+03 -.3336E+02   .9920936  .1254935 -.0013049
T 1583  1 .4720738E+06   1850566E-03  .1933E+03  .1696E+02   .9892769  .1451841  .0158979
T 1584  1 .4778486E+06   1848746E-03  .1806E+03  .1482E+02   .9930396  .1144497  .0278145
T 1585  1 .4665937E+06   1850341E-03  .1298E+03 -.2620E+02   .9984277  .0558749 -.0044810
T 1586  1 .4652789E+06   1849335E-03  .1812E+03 -.4804E+02   .9724086  .2329559  .0123731
T 1587  1 .4750098E+06   1854672E-03  .1979E+03 -.2109E+02   .9879879  .1439728 -.0561397
T 1588  1 .4657793E+06   1852637E-03  .1012E+03 -.3587E+02   .9991106  .0375444 -.0191928
T 1589  1 .4746672E+06   1846616E-03  .7117E+02 -.2823E+02   .9996049  .0280912  .0009732
T 1590  1 .4754198E+06   1858298E-03  .1504E+03 -.1734E+02   .9956525  .0929853  .0054661
T 1591  1 .4740103E+06   1847193E-03  .1348E+03 -.8864E+01   .9984490  .0511294 -.0220313
T 1592  1 .4656855E+06   1850729E-03  .1679E+03  .1196E+02   .9819844  .1069483  .1557841
T 1593  1 .4673345E+06   1847115E-03  .1601E+03 -.1303E+02   .9955840  .0697316 -.0628483
T 1594  1 .4686156E+06   1846567E-03  .1443E+03 -.1582E+03   .9901263  .0547405 -.1290484
T 1595  1 .4723016E+06   1846774E-03  .1310E+03 -.1060E+02   .9957661  .0910081 -.0129381
T 1596  1 .4668508E+06   1849870E-03  .1668E+03 -.2425E+02   .9971538  .0724878  .0207303
T 1597  1 .4727045E+06   1848590E-03  .1948E+03 -.4904E+02   .9876429  .1375364 -.0751342
T 1598  1 .4719839E+06   1852230E-03  .1567E+03  .1645E+02   .9978532  .0654095 -.0032541
T 1599  1 .4691095E+06   1857112E-03  .1255E+03 -.3432E+02   .9999264 -.0110324 -.0050531
T 1600  1 .4673308E+06   1847267E-03  .2028E+03 -.6282E+01   .9867295  .1614729  .0170712
T 1601  1 .4660277E+06   1852523E-03  .2528E+03 -.1343E+03   .9596905  .2025981 -.1948029
T 1602  1 .4742300E+06   1850053E-03  .1413E+03  .2835E+02   .9977105  .0665073  .0122732
T 1603  1 .4744261E+06   1852697E-03  .1766E+03  .3175E+02   .9941079  .0858801  .0661376
T 1604  1 .4671347E+06   1857280E-03  .1526E+03  .2712E+02   .9958561  .0838242  .0352717
T 1605  1 .4587983E+06   1853980E-03  .8095E+02 -.6484E+01   .9989552 -.0254428  .0379635
T 1606  1 .4619416E+06   1848224E-03  .1877E+03  .5635E+01   .9885696  .1504351 -.0099710
T 1607  1 .4623217E+06   1860527E-03  .1369E+03  .4832E+00   .9996348  .0262719 -.0063222
T 1608  1 .4697163E+06   1850882E-03  .1727E+03  .1968E+02   .9972045  .0747071  .0014275
T 1609  1 .4769797E+06   1858186E-03  .1633E+03 -.2689E+02   .9937629  .0929713 -.0615755
T 1610  1 .4728047E+06   1851767E-03  .1075E+03 -.8819E+01   .9969867  .0688988 -.0356448
T 1611  1 .4660755E+06   1851085E-03  .1946E+03 -.1455E+02   .9925871  .1191025 -.0241970
T 1612  1 .4588665E+06   1860120E-03  .2112E+03 -.1666E+02   .9971410  .0752820 -.0065186
T 1613  1 .4685013E+06   1859009E-03  .1558E+03 -.5312E+01   .9965468  .0392925  .0731472
T 1614  1 .4768886E+06   1852424E-03  .1996E+03 -.1097E+02   .9896196  .1377104 -.0410956
T 1615  1 .4714433E+06   1851035E-03  .3886E+03  .1225E+03   .9717352  .2198907  .0859004
T 1616  1 .4696622E+06   1858917E-03  .2033E+03  .6121E+02   .9855752  .1544039  .0692883
T 1617  1 .4740437E+06   1855083E-03  .1478E+03  .3263E+01   .9939795  .1072928  .0222035
T 1618  1 .4588014E+06   1854155E-03  .1707E+03 -.1511E+02   .9932915  .1138949 -.0199969
T 1619  1 .4676519E+06   1849184E-03  .1326E+03  .3963E+01   .9969297  .0776431 -.0101339
T 1620  1 .4773416E+06   1859376E-03  .1768E+03  .7466E+01   .9964927  .0831976 -.0089713
T 1621  1 .4802618E+06   1849063E-03  .1776E+03 -.3665E+01   .9948867  .0975931 -.0259995
T 1622  1 .4712736E+06   1846666E-03  .2125E+03 -.2024E+02   .9870925  .1577487 -.0276366
T 1623  1 .4755503E+06   1860906E-03  .1512E+03 -.3478E+02   .9963710  .0837421 -.0152372
T 1624  1 .4583443E+06   1846790E-03  .1272E+03 -.1069E+02   .9979757  .0498229 -.0395240
T 1625  1 .4666667E+06   1847539E-03  .1624E+03 -.2616E+02   .9991635  .0222369 -.0343193
T 1626  1 .4727206E+06   1852405E-03  .1732E+03  .2185E+02   .9897338  .1352851  .0460976
T 1627  1 .4672482E+06   1860320E-03  .1655E+03  .1113E+02   .9972078  .0693915  .0275954
T 1628  1 .4737037E+06   1852720E-03  .6880E+02  .4556E+01   .9999952 -.0027324  .0014301
T 1629  1 .4765649E+06   1847281E-03  .1827E+03 -.6752E+01   .9888747  .1431442  .0404541
T 1630  1 .4682126E+06   1853404E-03  .1956E+03 -.7027E+01   .9921561  .1248877 -.0054196
T 1631  1 .4584097E+06   1852913E-03  .2088E+03  .6249E+02   .9928713  .1102909  .0451948
T 1632  1 .4676646E+06   1852590E-03  .1659E+03 -.8080E+00   .9929033  .1186918 -.0074384
T 1633  1 .4625930E+06   1848530E-03  .2382E+03 -.2319E+03   .9917475  .0586004 -.1140301
T 1634  1 .4602951E+06   1859925E-03  .1388E+03  .9219E+02   .9921138  .0329536  .1209307
T 1635  1 .4729197E+06   1848607E-03  .1929E+03 -.1117E+02   .9908389  .1350115 -.0031850
T 1636  1 .4710733E+06   1846495E-03  .1601E+03  .9457E+02   .9908238  .0706397  .1152313
T 1637  1 .4649560E+06   1848813E-03  .2428E+03  .7100E+02   .9842402  .1757322  .0197319
T 1638  1 .4661826E+06   1849375E-03  .1643E+03  .2951E+02   .9949211  .0941090 -.0357132
T 1639  1 .4677502E+06   1850493E-03  .1237E+03  .8145E+01   .9983533  .0153158  .0552817
T 1640  1 .4769449E+06   1861220E-03  .1227E+03 -.4648E+01   .9990570  .0433599  .0022466
T 1641  1 .4689869E+06   1847849E-03  .1379E+03 -.5956E+01   .9996169  .0260330 -.0093945
T 1642  1 .4617944E+06   1853305E-03  .1630E+03 -.1783E+02   .9950116  .0974777 -.0212154
T 1643  1 .4649310E+06   1853633E-03  .9197E+02  .3037E+02   .9993832 -.0036136  .0349319
T 1644  1 .4713579E+06   1849982E-03  .1310E+03  .3151E+02   .9976018  .0538539  .0434783
T 1645  1 .4658913E+06   1848571E-03  .1690E+03  .3888E+02   .9877386  .1183318  .1018336
T 1646  1 .4672591E+06   1856591E-03  .1466E+03  .1600E+02   .9967304  .0754275  .0289688
T 1647  1 .4707009E+06   1857852E-03  .1627E+03  .3460E+02   .9943157  .0824229  .0674002
T 1648  1 .4738869E+06   1848469E-03  .1681E+03  .1095E+03   .9844749  .1125126  .1347224
T 1649  1 .4666922E+06   1854469E-03  .1792E+03 -.9572E+01   .9904864  .1203202  .0667808
T 1650  1 .4676763E+06   1847061E-03 -.7629E+02  .1254E+03   .9922116 -.0824613  .0933615
T 1651  1 .4738743E+06   1859660E-03  .1217E+03  .4516E+02   .9991408 -.0401752  .0101835
T 1652  1 .4705176E+06   1850718E-03  .1186E+03  .1727E+02   .9991825  .0221329  .0338309
T 1653  1 .4721965E+06   1851708E-03  .2133E+03  .4508E+02   .9904888  .1250789  .0573338
T 1654  1 .4660790E+06   1848717E-03  .1719E+03 -.5994E+02   .9915495  .1133120 -.0631657
T 1655  1 .4683181E+06   1847915E-03  .2112E+03  .3664E+02   .9849885  .1452281  .0933080
T 1656  1 .4657130E+06   1847244E-03  .2056E+03 -.5361E+01   .9959760  .0892587  .0080464
T 1657  1 .4697192E+06   1854715E-03  .2059E+03 -.1972E+02   .9892084  .1463492 -.0069799
T 1658  1 .4702556E+06   1847235E-03  .1094E+03  .2656E+02   .9988847 -.0144367  .0449548
T 1659  1 .4674243E+06   1847743E-03  .1489E+03  .2969E+02   .9989964  .0301631  .0331103
T 1660  1 .4635709E+06   1862467E-03  .1685E+03  .2577E+02   .9955328  .0795963  .0507817
T 1661  1 .4594475E+06   1848782E-03  .2010E+03  .4470E+02   .9834416  .1774879  .0366163
T 1662  1 .4588809E+06   1854544E-03  .1640E+03  .1010E+01   .9997421  .0162955 -.0158195
T 1663  1 .4656277E+06   1850082E-03  .1651E+03  .4515E+01   .9886418  .1304528  .0746290
T 1664  1 .4655873E+06   1848177E-03  .1588E+03  .1339E+02   .9949424  .0981187  .0215022
T 1665  1 .4689792E+06   1854180E-03  .1677E+03  .2028E+02   .9966167  .0725370  .0386461
T 1666  1 .4674263E+06   1847336E-03  .1858E+03  .5370E+01   .9933430  .1131108  .0218101
T 1667  1 .4683507E+06   1851089E-03  .1718E+03 -.7093E+02   .9646872  .1459570 -.2192604
T 1668  1 .4756538E+06   1857940E-03  .8696E+02 -.2266E+02   .9976260 -.0675774  .0132557
T 1669  1 .4663962E+06   1849679E-03  .1333E+03 -.2862E+02   .9988445  .0454523 -.0156142
T 1670  1 .4684979E+06   1847544E-03  .1641E+03 -.5457E+01   .9978428  .0621776  .0210620
T 1671  1 .4767761E+06   1846289E-03  .2105E+03 -.1115E+02   .9913307  .1276015 -.0313248
T 1672  1 .4712922E+06   1854596E-03  .1483E+03 -.1845E+02   .9984565  .0553909 -.0040687
T 1673  1 .4685247E+06   1855169E-03  .1527E+03  .1410E+02   .9976320  .0550382  .0412446
T 1674  1 .4722272E+06   1854500E-03  .1427E+03 -.3381E+01   .9985276  .0536076 -.0082944
T 1675  1 .4662758E+06   1851939E-03  .1646E+03 -.5383E+02   .9899377  .1241484 -.0679014
T 1676  1 .4692995E+06   1848937E-03  .1692E+03 -.2396E+02   .9966395  .0818928 -.0018025
T 1677  1 .4659465E+06   1855900E-03  .1892E+03 -.1147E+02   .9960867  .0832192 -.0297646
T 1678  1 .4747747E+06   1855289E-03  .1053E+03 -.7442E+01   .9996227  .0274291 -.0014397
T 1679  1 .4618984E+06   1847287E-03  .1215E+03 -.3614E+02   .9970162  .0452590 -.0625322
T 1680  1 .4583600E+06   1846356E-03 -.1457E+03 -.1206E+03   .9840502 -.1682206 -.0578538
T 1681  1 .4790765E+06   1852384E-03  .2386E+03 -.5507E+02   .9791909  .1913454 -.0676171
T 1682  1 .4647941E+06   1856297E-03  .1640E+03  .3370E+02   .9965925  .0727228  .0389208
T 1683  1 .4594279E+06   1850916E-03  .1742E+03 -.3413E+00   .9947921  .1010987 -.0129499
T 1684  1 .4654331E+06   1848326E-03  .2410E+03  .2306E+02   .9840564  .1760861  .0250327
T 1685  1 .4634682E+06   1850367E-03  .1975E+03  .5402E+02   .9905813  .1234207  .0592957
T 1686  1 .4603582E+06   1854734E-03  .2940E+03  .5525E+02   .9837505  .1789874  .0140870
T 1687  1 .4691192E+06   1857750E-03  .1174E+03  .5874E+01   .9997364  .0128412  .0190323
T 1688  1 .4663441E+06   1857315E-03  .1345E+03 -.5687E+01   .9977323  .0672647  .0023743
T 1689  1 .4637443E+06   1854052E-03  .1746E+03  .5170E+02   .9926597  .1066341  .0570607
T 1690  1 .4676075E+06   1857752E-03  .1450E+03 -.2951E+02   .9976021  .0543821 -.0428089
T 1691  1 .4704964E+06   1850697E-03  .2023E+03  .7575E+02   .9863365  .1350580  .0943384
T 1692  1 .4738241E+06   1849797E-03  .1863E+03 -.5472E+02   .9843449  .1634530 -.0659409
T 1693  1 .4717245E+06   1855940E-03  .1633E+03 -.2483E+02   .9967009  .0663265 -.0467770
T 1694  1 .4633687E+06   1849087E-03  .1645E+03  .2168E+02   .9976263  .0534073  .0434663
T 1695  1 .4684645E+06   1848705E-03  .1160E+03 -.7967E+02   .9966991 -.0002451 -.0811835
T 1696  1 .4727705E+06   1848029E-03  .1722E+03 -.2975E+01   .9967280  .0791137 -.0165611
T 1697  1 .4707994E+06   1848424E-03  .8231E+02  .7454E+02   .9987568  .0320101  .0382127
T 1698  1 .4709057E+06   1852076E-03  .1608E+03 -.2281E+01   .9948763  .0945007 -.0359282
T 1699  1 .4702152E+06   1853758E-03  .1614E+03  .4155E+02   .9866978  .1591604  .0330985
T 1700  1 .4640012E+06   1857655E-03  .1678E+03  .7617E+02   .9900286  .1344296  .0420949
T 1701  1 .4708470E+06   1851149E-03  .1097E+03 -.2447E+02   .9994370  .0138439 -.0305629
T 1702  1 .4699396E+06   1848381E-03  .1547E+03  .1086E+02   .9991585  .0290585  .0289468
T 1703  1 .4749883E+06   1850175E-03  .1770E+03  .7853E+02   .9786886  .1989878  .0507199
T 1704  1 .4696656E+06   1850020E-03  .2465E+03 -.6552E+02   .8921127  .3540113 -.2807329
T 1705  1 .4744845E+06   1846054E-03  .1535E+03  .1540E+02   .9948102  .1011935  .0106090
T 1706  1 .4649107E+06   1853022E-03  .1480E+03  .3641E+02   .9986688  .0489849  .0161615
T 1707  1 .4651060E+06   1861537E-03  .1782E+03 -.1672E+02   .9921269  .1210189 -.0322265
T 1708  1 .4714771E+06   1851379E-03  .1899E+03  .1911E+02   .9860754  .1624880  .0353972
T 1709  1 .4732386E+06   1846751E-03  .1792E+03 -.4738E+01   .9931027  .1141071 -.0269548
T 1710  1 .4657288E+06   1850018E-03  .1815E+03  .3113E+02   .9935940  .0956475  .0601871
T 1711  1 .4686940E+06   1851830E-03  .1687E+03  .3542E+02   .9938904  .1051769  .0334614
T 1712  1 .4633973E+06   1850999E-03  .1345E+03 -.3593E+02   .9989927  .0409418 -.0183688
T 1713  1 .4750517E+06   1853968E-03  .1983E+03 -.4526E+02   .9792211  .1672743 -.1146534
T 1714  1 .4627263E+06   1850608E-03  .1559E+03  .1618E+01   .9991729  .0323591  .0246259
T 1715  1 .4635941E+06   1853861E-03  .1517E+03  .8816E+01   .9991733  .0372741 -.0162301
T 1716  1 .4618711E+06   1847430E-03  .1347E+03 -.1192E+02   .9977411  .0584992 -.0330234
T 1717  1 .4744531E+06   1847027E-03  .1893E+03 -.2748E+02   .9771835  .2048248 -.0562069
T 1718  1 .4641532E+06   1850707E-03  .1971E+03  .4937E+02   .9901235  .1382357  .0233752
T 1719  1 .4721763E+06   1849787E-03  .1162E+03 -.1765E+03   .9383445 -.0490074 -.3422104
T 1720  1 .4731570E+06   1853585E-03  .1869E+03 -.1330E+02   .9936661  .1122952 -.0041851
T 1721  1 .4684906E+06   1846436E-03  .2014E+03  .2871E+02   .9852205  .1629352  .0528462
T 1722  1 .4720580E+06   1854840E-03  .1742E+03  .2020E+02   .9938209  .1074035  .0280104
T 1723  1 .4740231E+06   1854879E-03  .1972E+03 -.1292E+02   .9925576  .1166072  .0351025
T 1724  1 .4782581E+06   1848590E-03  .1741E+03 -.2895E+01   .9967963  .0788061  .0136681
T 1725  1 .4659325E+06   1847033E-03  .1440E+03  .4682E+02   .9974152  .0442638  .0566013
T 1726  1 .4688824E+06   1857142E-03  .2628E+03  .3820E+02   .9843837  .1745451  .0228651
T 1727  1 .4655242E+06   1852130E-03  .1541E+03 -.2596E+02   .9944693  .0874330 -.0581917
T 1728  1 .4703231E+06   1860765E-03  .1662E+03 -.1147E+02   .9971389  .0711193 -.0256149
T 1729  1 .4737094E+06   1846644E-03  .2199E+03  .3732E+02   .9893938  .1334129  .0574538
T 1730  1 .4688583E+06   1856926E-03  .1801E+03  .3386E+02   .9954713  .0914116  .0260923
T 1731  1 .4674392E+06   1848329E-03  .1775E+03  .2101E+02   .9949712  .0971666  .0243101
T 1732  1 .4776537E+06   1854781E-03  .1464E+03 -.2692E+02   .9969649  .0756222 -.0185033
T 1733  1 .4689299E+06   1848079E-03  .2259E+03 -.4934E+02   .9904860  .1306099 -.0433422
T 1734  1 .4701891E+06   1856773E-03  .1928E+03  .2186E+02   .9937154  .1119221  .0017978
T 1735  1 .4653027E+06   1851647E-03  .1334E+03  .1245E+02   .9994687  .0287537  .0153477
T 1736  1 .4622050E+06   1847053E-03  .2495E+03 -.9674E+02   .9897542  .1299600 -.0591353
T 1737  1 .4705702E+06   1849859E-03  .2000E+03  .1035E+03   .9877363  .1317400  .0837945
T 1738  1 .4695744E+06   1851980E-03  .1548E+03 -.1271E+02   .9973699  .0695232  .0204900
T 1739  1 .4699453E+06   1848467E-03  .1443E+03  .2825E+02   .9917449  .1149060  .0569088
T 1740  1 .4617754E+06   1848736E-03  .2314E+03 -.2766E+02   .9894070  .1444884 -.0140339
T 1741  1 .4715557E+06   1849617E-03  .1361E+03  .3049E+01   .9994793  .0270795  .0175445
T 1742  1 .4650345E+06   1851726E-03  .1200E+03 -.4889E+02   .9974070  .0452804 -.0559369
T 1743  1 .4697873E+06   1850365E-03  .8871E+02  .1115E+03   .7741217 -.0560124  .6305538
T 1744  1 .4595938E+06   1851912E-03  .1378E+03 -.1069E+02   .9974330  .0633771 -.0333275
T 1745  1 .4594517E+06   1848048E-03  .2206E+03  .8085E+02   .9592025  .2359022  .1558227
T 1746  1 .4721389E+06   1852412E-03  .1771E+03 -.2390E+02   .9972533  .0732139 -.0112066
T 1747  1 .4597953E+06   1846789E-03  .2008E+03  .3601E+02   .9929434  .1145860  .0305532
T 1748  1 .4738201E+06   1854041E-03  .1542E+03 -.4111E+02   .9918902  .1270924  .0011851
T 1749  1 .4704341E+06   1853464E-03  .1484E+03  .1134E+02   .9989209  .0462925  .0037407
T 1750  1 .4660761E+06   1846922E-03  .2122E+03 -.1002E+02   .9882328  .1479372 -.0388666
T 1751  1 .4699489E+06   1848059E-03  .1213E+03  .4494E+02   .9858167  .1213172  .1159635
T 1752  1 .4698104E+06   1850459E-03  .7458E+02  .7069E+02   .9957123  .0133589  .0915347
T 1753  1 .4687164E+06   1847211E-03  .1264E+03 -.2804E+02   .9982562  .0590179  .0011605
T 1754  1 .4625275E+06   1847511E-03  .2032E+03  .1762E+02   .9905196  .1309985  .0413560
T 1755  1 .4787182E+06   1853046E-03  .1681E+03 -.1463E+02   .9971525  .0749317 -.0084890
T 1756  1 .4629713E+06   1849722E-03  .2107E+03 -.7022E+02   .9907124  .1293021 -.0420694
T 1757  1 .4667386E+06   1850986E-03 -.2105E+03  .1503E+03   .9754013 -.1893823  .1128126
T 1758  1 .4661037E+06   1860474E-03  .1814E+03  .2550E+02   .9934279  .1044285  .0468590
T 1759  1 .4678832E+06   1846310E-03  .1390E+03  .1026E+01   .9970511  .0760969  .0099151
T 1760  1 .4719469E+06   1849791E-03  .1878E+03  .1031E+02   .9958501  .0906818  .0077027
